,importance
FP,7129875.923473965
Age,3330529.749737037
FTA,2037498.025455071
log1p_PF,763422.3956738773
PTS_per_gp,760827.4418564386
log1p_3PM,651962.369810609
Min,479904.2618018864
OREB_per_min,390875.0523404098
PTS_per_min,161180.38213345423
TOV,142048.67550160273
