,importance
FP,0.3834565792176586
Min,0.163455690870733
Age,0.1206421245997183
PTS_per_gp,0.07655016365594054
PTS_per_min,0.05214548321804168
OREB_per_min,0.05149055269434003
FTA,0.04172977505140415
log1p_3PM,0.03774916912498106
log1p_PF,0.03691872102882674
TOV,0.035861740538356
