,importance
FP,0.5241651926483594
Age,0.20587047432494823
Min,0.06271969189637082
PTS_per_min,0.040680146543784025
PTS_per_gp,0.037805255457084776
FTA,0.0305455803025888
log1p_3PM,0.027635153905328367
OREB_per_min,0.026968078331113803
TOV,0.021980957751533803
log1p_PF,0.02162946883888799
