player_id,player_name,date,description,injury_category,season
135,Kyle Anderson,2022-01-29,Health and Safety Protocols,Illness/Protocol,2022
46,Fred VanVleet,2022-01-29,Injury/Illness - Right Knee; Soreness,Knee,2022
679,David Johnson,2022-01-29,G League - Two-Way,Other,2022
114,Goran Dragic,2022-01-29,Not With Team,Other,2022
494,Isaac Bonga,2022-01-29,G League - On Assignment,Other,2022
468,KZ Okpala,2022-01-29,Injury/Illness - Right Wrist; Sprain,Wrist,2022
483,Chris Silva,2022-01-29,Ineligible To Play,Other,2022
44,Victor Oladipo,2022-01-29,Injury/Illness - Right Knee; Injury recovery,Knee,2022
301,Markieff Morris,2022-01-29,Return to Competition Reconditioning,Other,2022
64,Dillon Brooks,2022-01-29,Injury/Illness - Left Ankle; Sprain,Ankle,2022
277,Khem Birch,2022-01-29,Injury/Illness - Nose; Fracture,Illness/Protocol,2022
319,Tyus Jones,2022-01-29,Health and Safety Protocols,Illness/Protocol,2022
477,Quinndary Weatherspoon,2022-01-29,G League - Two-Way,Other,2022
567,Ziaire Williams,2022-01-29,Injury/Illness - Left Knee; Soreness,Knee,2022
673,Joel Ayayi,2022-01-29,G League - Two-Way,Other,2022
648,Isaiah Todd,2022-01-29,G League - On Assignment,Other,2022
497,Cassius Winston,2022-01-29,G League - Two-Way,Other,2022
600,David Duke Jr.,2022-01-29,G League - Two-Way,Other,2022
9,Kevin Durant,2022-01-29,Injury/Illness - Left Knee; MCL Sprain,Knee,2022
103,Joe Harris,2022-01-29,Injury/Illness - Left Ankle; Surgery,Ankle,2022
214,Paul Millsap,2022-01-29,Personal Reasons,Other,2022
311,Nemanja Bjelica,2022-01-29,Injury/Illness - Bilateral Back; Spasms,Back,2022
282,Draymond Green,2022-01-29,Injury/Illness - Left L5-s1; Disc - Injury Recovery,Illness/Protocol,2022
397,Andre Iguodala,2022-01-29,Injury/Illness - Left Hip; Injury Management,Hip,2022
149,James Wiseman,2022-01-29,Injury/Illness - Right Knee; Injury Recovery,Knee,2022
63,Kyle Lowry,2022-01-29,Personal Reasons,Other,2022
524,Tyrell Terry,2022-01-29,G League - Two-Way,Other,2022
33,Jimmy Butler III,2022-01-29,Injury/Illness - Left Big Toe; Irritation,Foot,2022
122,Shake Milton,2022-01-29,Injury/Illness - Back; Contusion,Back,2022
16,De'Aaron Fox,2022-01-29,Injury/Illness - Left Ankle; Soreness,Ankle,2022
320,Chimezie Metu,2022-01-29,Injury/Illness - Left Knee; Soreness,Knee,2022
481,Bol Bol,2022-01-29,Injury/Illness - Right Foot; Surgery,Foot,2022
253,PJ Dozier,2022-01-29,Injury/Illness - Left ACL; Surgery,Knee,2022
418,Brodric Thomas,2022-01-29,G League - Two-Way,Other,2022
91,Devonte' Graham,2022-01-29,Injury/Illness - Left Ankle; Sprain,Ankle,2022
317,Kira Lewis Jr.,2022-01-29,Injury/Illness - Right Knee ACL/MCL; Sprain,Knee,2022
459,Didi Louzada,2022-01-29,Health and Safety Protocols,Illness/Protocol,2022
597,Trey Murphy III,2022-01-29,Health and Safety Protocols,Illness/Protocol,2022
8,Zion Williamson,2022-01-29,Injury/Illness - Right Foot; Fracture,Foot,2022
237,Sterling Brown,2022-01-29,Injury/Illness - Left Foot; Soreness,Foot,2022
68,Tim Hardaway Jr.,2022-01-29,Injury/Illness - Left Foot; Fifth Metatarsal Fracture,Foot,2022
364,Goga Bitadze,2022-01-29,Injury/Illness - Right Foot; Sore,Foot,2022
24,Brandon Ingram,2022-01-29,Injury/Illness - Right Ankle; Sprain,Ankle,2022
547,Chris Duarte,2022-01-29,Injury/Illness - Right Ankle; Sprain,Ankle,2022
222,Terence Davis,2022-01-29,Injury/Illness - Right Wrist; ECU tendon injury,Wrist,2022
36,Malcolm Brogdon,2022-01-29,Injury/Illness - Right Achilles; Sore,Achilles,2022
663,Jaden Springer,2022-01-29,G League - On Assignment,Other,2022
433,Paul Reed,2022-01-29,G League - On Assignment,Other,2022
657,Myles Powell,2022-01-29,-,Other,2022
99,Ben Simmons,2022-01-29,Personal Reasons,Other,2022
622,Charles Bassey,2022-01-29,-,Other,2022
81,T.J. Warren,2022-01-29,Injury/Illness - Left Navicular; Fracture,Illness/Protocol,2022
133,Myles Turner,2022-01-29,Injury/Illness - Left Foot; Stress Reaction,Foot,2022
41,Domantas Sabonis,2022-01-29,Injury/Illness - Left Ankle; Sprain,Ankle,2022
225,T.J. McConnell,2022-01-29,Injury/Illness - Right Wrist; Ligament Surgery,Wrist,2022
134,Seth Curry,2022-01-29,Injury/Illness - Left Ankle; Soreness,Ankle,2022
392,Rodney Hood,2022-01-30,Injury/Illness - Right Achilles; Soreness,Achilles,2022
224,George Hill,2022-01-30,Injury/Illness - Neck; Soreness,Illness/Protocol,2022
52,Michael Porter Jr.,2022-01-30,Injury/Illness - Lumbar Spine; Surgery,Illness/Protocol,2022
35,Jamal Murray,2022-01-30,Injury/Illness - Left Knee; Injury Recovery,Knee,2022
136,Aaron Gordon,2022-01-30,Injury/Illness - Non-covid; Illness,Illness/Protocol,2022
215,DeMarcus Cousins,2022-01-30,Injury/Illness - Right Foot; Sprain,Foot,2022
131,Will Barton,2022-01-30,Injury/Illness - Non-covid; Illness,Illness/Protocol,2022
216,Michael Carter-Williams,2022-01-30,Injury/Illness - Left Ankle; Injury recovery,Ankle,2022
726,Jonathan Isaac,2022-01-30,Injury/Illness - Left Knee; Injury recovery,Knee,2022
289,R.J. Hampton,2022-01-30,Injury/Illness - Left Knee; MCL sprain; bone bruise,Knee,2022
123,Markelle Fultz,2022-01-30,Injury/Illness - Left Knee; Injury recovery,Knee,2022
68,Tim Hardaway Jr.,2022-01-30,Injury/Illness - Left Foot; Fifth Metatarsal Fracture,Foot,2022
237,Sterling Brown,2022-01-30,Injury/Illness - Left Foot; Soreness,Foot,2022
137,Brook Lopez,2022-01-30,Injury/Illness - Back; Surgery,Back,2022
375,E'Twaun Moore,2022-01-30,Injury/Illness - Left Knee; Sprain,Knee,2022
95,Deandre Ayton,2022-01-30,Injury/Illness - Right Ankle; Sprain,Ankle,2022
653,Leandro Bolmaro,2022-01-30,Injury/Illness - Left Ankle; Sprain,Ankle,2022
308,Frank Kaminsky,2022-01-30,Injury/Illness - Right Knee; Stress reaction,Knee,2022
12,Donovan Mitchell,2022-01-30,Injury/Illness - N/A; Concussion Protocol,Head,2022
98,Rudy Gobert,2022-01-30,Injury/Illness - Left Calf; Strain,Calf,2022
451,Trent Forrest,2022-01-30,Injury/Illness - Right Ankle; Sprain,Ankle,2022
664,McKinley Wright IV,2022-01-30,G League - Two-Way,Other,2022
53,D'Angelo Russell,2022-01-30,Injury/Illness - Left Shin; Contusion,Illness/Protocol,2022
352,Josh Okogie,2022-01-30,Injury/Illness - Right Quad; Contusion,Illness/Protocol,2022
263,Patrick Beverley,2022-01-30,Injury/Illness - Right Ankle; Sprain,Ankle,2022
84,Derrick White,2022-01-30,Rest,Other,2022
227,Jakob Poeltl,2022-01-30,Injury/Illness - Low Back; Soreness,Back,2022
79,Dejounte Murray,2022-01-30,Injury/Illness - Left Knee; Contusion,Knee,2022
571,Zach Collins,2022-01-30,G League - On Assignment,Other,2022
493,Devontae Cacok,2022-01-30,G League - Two-Way,Other,2022
460,Keita Bates-Diop,2022-01-30,Health and Safety Protocols,Illness/Protocol,2022
231,Cameron Payne,2022-01-30,Injury/Illness - Right Wrist; Sprain,Wrist,2022
302,Abdel Nader,2022-01-30,Injury/Illness - Right Knee; Injury management,Knee,2022
272,JaVale McGee,2022-01-30,Injury/Illness - Left Knee; Soreness,Knee,2022
184,Jae Crowder,2022-01-30,Injury/Illness - Left Wrist; Contusion,Wrist,2022
111,Kelly Olynyk,2022-01-30,Return to Competition Reconditioning,Other,2022
29,Jerami Grant,2022-01-30,Return to Competition Reconditioning,Other,2022
117,Josh Jackson,2022-01-30,Injury/Illness - Right Lumbar Spine; Spasm,Illness/Protocol,2022
367,Sekou Doumbouya,2022-01-30,G League - Two-Way,Other,2022
31,Anthony Davis,2022-01-30,Injury/Illness - Right Wrist; Soreness,Wrist,2022
15,Trae Young,2022-01-30,Injury/Illness - Right Hip; Soreness,Hip,2022
89,De'Andre Hunter,2022-01-30,Injury/Illness - Right Ankle; Discomfort,Ankle,2022
756,Jason Preston,2022-01-30,Injury/Illness - Right Foot; Injury Recovery,Foot,2022
18,Kawhi Leonard,2022-01-30,Injury/Illness - Right Knee; ACL - Injury Recovery,Knee,2022
27,Paul George,2022-01-30,Injury/Illness - Right Elbow; Ulnar Collateral Ligament Tear,Illness/Protocol,2022
17,LeBron James,2022-01-30,Injury/Illness - Left Knee; Soreness/effusion,Knee,2022
241,Nicolas Batum,2022-01-30,Injury/Illness - Low Back; Soreness,Back,2022
270,Jalen McDaniels,2022-01-30,Injury/Illness - Left Ankle; Sprain,Ankle,2022
671,Scottie Lewis,2022-01-30,G League - Two-Way,Other,2022
676,Arnoldas Kulboka,2022-01-30,G League - Two-Way,Other,2022
662,Kai Jones,2022-01-30,G League - On Assignment,Other,2022
45,Gordon Hayward,2022-01-30,Health and Safety Protocols,Illness/Protocol,2022
474,Vernon Carey Jr.,2022-01-30,G League - On Assignment,Other,2022
583,Isaiah Livers,2022-01-30,Injury/Illness - Right Foot; Injury Recovery,Foot,2022
82,Kelly Oubre Jr.,2022-01-30,Injury/Illness - Left Ankle; Sprain,Ankle,2022
146,Malik Monk,2022-01-30,Injury/Illness - Left Groin; Soreness,Groin,2022
575,Keon Johnson,2022-01-30,G League - On Assignment,Other,2022
30,Russell Westbrook,2022-01-30,Injury/Illness - Right Knee; Soreness,Knee,2022
94,Kendrick Nunn,2022-01-30,Injury/Illness - Right Knee; Bone bruise,Knee,2022
228,Ricky Rubio,2022-01-30,Injury/Illness - Left Knee; ACL Tear,Knee,2022
108,Lauri Markkanen,2022-01-30,Injury/Illness - Right Ankle; Sprain,Ankle,2022
200,Cody Zeller,2022-01-30,Injury/Illness - Right Knee; Recovery,Knee,2022
300,Dennis Smith Jr.,2022-01-30,"Injury/Illness - Right Leg; Right ankle; sprain, right knee; IT band friction syndrome",Knee,2022
55,Norman Powell,2022-01-30,Injury/Illness - Left Knee; Contusion,Knee,2022
201,Larry Nance Jr.,2022-01-30,Injury/Illness - Right Knee; Inflammation,Knee,2022
389,Nassir Little,2022-01-30,Injury/Illness - Left Shoulder; Labral tear,Shoulder,2022
22,Collin Sexton,2022-01-30,Injury/Illness - Left Knee; Meniscal Tear,Knee,2022
479,CJ Elleby,2022-01-30,Injury/Illness - Left Hamstring; Strain,Hamstring,2022
229,Robert Covington,2022-01-30,Injury/Illness - Right Knee; MCL sprain,Knee,2022
205,Patrick Williams,2022-01-30,Injury/Illness - Left Wrist; Ligament Tear,Wrist,2022
646,Marko Simonovic,2022-01-30,G League - On Assignment,Other,2022
292,Derrick Jones Jr.,2022-01-30,Injury/Illness - Right Finger; Fracture,Hand,2022
315,Alex Caruso,2022-01-30,Injury/Illness - Right Wrist; Fracture,Wrist,2022
93,Lonzo Ball,2022-01-30,Injury/Illness - Left Meniscus; Tear,Knee,2022
3,Damian Lillard,2022-01-30,Injury/Illness - Core; Muscle recovery,Illness/Protocol,2022
679,David Johnson,2022-01-31,G League - Two-Way,Other,2022
16,De'Aaron Fox,2022-01-31,Injury/Illness - Left Ankle; Soreness,Ankle,2022
89,De'Andre Hunter,2022-01-31,Injury/Illness - Right Ankle; Discomfort,Ankle,2022
114,Goran Dragic,2022-01-31,Not With Team,Other,2022
277,Khem Birch,2022-01-31,Injury/Illness - Nose; Fracture,Illness/Protocol,2022
494,Isaac Bonga,2022-01-31,G League - On Assignment,Other,2022
222,Terence Davis,2022-01-31,Injury/Illness - Right Wrist; ECU Tendon Injury,Wrist,2022
15,Trae Young,2022-01-31,Injury/Illness - Right Shoulder; Contusion,Shoulder,2022
102,Marvin Bagley III,2022-01-31,Injury/Illness - Left Ankle; Sprain,Ankle,2022
598,Omer Yurtseven,2022-01-31,Health and Safety Protocols,Illness/Protocol,2022
92,Derrick Rose,2022-01-31,Injury/Illness - Right Ankle; Surgery,Ankle,2022
368,Nerlens Noel,2022-01-31,Injury/Illness - Left Knee; Sore,Knee,2022
428,P.J. Tucker,2022-01-31,Injury/Illness - Left Knee; Irritation,Knee,2022
44,Victor Oladipo,2022-01-31,Injury/Illness - Right Knee; Injury Recovery,Knee,2022
468,KZ Okpala,2022-01-31,Injury/Illness - Right Wrist; Sprain,Wrist,2022
301,Markieff Morris,2022-01-31,Return to Competition Reconditioning,Other,2022
63,Kyle Lowry,2022-01-31,Personal Reasons,Other,2022
429,Luka Samanic,2022-01-31,G League - Two-Way,Other,2022
311,Nemanja Bjelica,2022-01-31,Injury/Illness - Bilateral Back; Spasms,Back,2022
200,Cody Zeller,2022-01-31,Injury/Illness - Right Knee; recovery,Knee,2022
397,Andre Iguodala,2022-01-31,Injury/Illness - Left Hip; Injury Management,Hip,2022
33,Jimmy Butler III,2022-01-31,Injury/Illness - Right Big Toe; Irritation,Foot,2022
201,Larry Nance Jr.,2022-01-31,Injury/Illness - Right Knee; inflammation,Knee,2022
389,Nassir Little,2022-01-31,Injury/Illness - Left Shoulder; labral tear,Shoulder,2022
3,Damian Lillard,2022-01-31,Injury/Illness - Core; muscle recovery,Illness/Protocol,2022
479,CJ Elleby,2022-01-31,Injury/Illness - Left Hamstring; strain,Hamstring,2022
406,Paul Watson,2022-01-31,G League - Two-Way,Other,2022
221,Isaiah Roby,2022-01-31,Injury/Illness - Right Ankle; Sprain,Ankle,2022
573,Jeremiah Robinson-Earl,2022-01-31,G League - On Assignment,Other,2022
238,Aleksej Pokusevski,2022-01-31,G League - On Assignment,Other,2022
25,Shai Gilgeous-Alexander,2022-01-31,Injury/Illness - Right Ankle; Sprain,Ankle,2022
606,Trevelin Queen,2022-01-31,G League - Two-Way,Other,2022
69,Kevin Porter Jr.,2022-01-31,Injury/Illness - Illness; Illness,Illness/Protocol,2022
620,Daishen Nix,2022-01-31,G League - Two-Way,Other,2022
645,Usman Garuba,2022-01-31,Injury/Illness - Left Wrist; Fracture,Wrist,2022
149,James Wiseman,2022-01-31,Injury/Illness - Right Knee; Injury Recovery,Knee,2022
191,Otto Porter Jr.,2022-01-31,Injury/Illness - Left Foot; Injury Management,Foot,2022
282,Draymond Green,2022-01-31,Injury/Illness - Left L5-s1; Disc - Injury Recovery,Illness/Protocol,2022
418,Brodric Thomas,2022-01-31,G League - Two-Way,Other,2022
253,PJ Dozier,2022-01-31,Injury/Illness - Left ACL; Surgery,Knee,2022
441,Romeo Langford,2022-01-31,Injury/Illness - Left Heel; Soreness,Illness/Protocol,2022
524,Tyrell Terry,2022-01-31,G League - Two-Way,Other,2022
659,Yves Pons,2022-01-31,G League - Two-Way,Other,2022
319,Tyus Jones,2022-01-31,Health and Safety Protocols,Illness/Protocol,2022
64,Dillon Brooks,2022-01-31,Injury/Illness - Left Ankle; Sprain,Ankle,2022
608,Santi Aldama,2022-01-31,G League - On Assignment,Other,2022
211,Ivica Zubac,2022-01-31,Injury/Illness - Right Calf; Sore,Calf,2022
756,Jason Preston,2022-01-31,Injury/Illness - Right Foot; Injury Recovery,Foot,2022
18,Kawhi Leonard,2022-01-31,Injury/Illness - Right Knee; ACL - Injury Recovery,Knee,2022
575,Keon Johnson,2022-01-31,G League - On Assignment,Other,2022
27,Paul George,2022-01-31,Injury/Illness - Right Elbow; Ulnar Collateral Ligament Tear,Illness/Protocol,2022
241,Nicolas Batum,2022-01-31,Injury/Illness - Low Back; Soreness,Back,2022
81,T.J. Warren,2022-01-31,Injury/Illness - Left Navicular; Fracture,Illness/Protocol,2022
133,Myles Turner,2022-01-31,Injury/Illness - Left Foot; Stress Reaction,Foot,2022
225,T.J. McConnell,2022-01-31,Injury/Illness - Right Wrist; Ligament surgery,Wrist,2022
168,Oshae Brissett,2022-01-31,Injury/Illness - Right Ankle; Sore,Ankle,2022
364,Goga Bitadze,2022-01-31,Injury/Illness - Right Foot; Sore,Foot,2022
622,Charles Bassey,2022-01-31,-,Other,2022
394,Charlie Brown Jr.,2022-01-31,-,Other,2022
36,Malcolm Brogdon,2022-01-31,Injury/Illness - Right Achilles; Sore,Achilles,2022
4,Joel Embiid,2022-01-31,Rest,Other,2022
134,Seth Curry,2022-01-31,Injury/Illness - Back; Stiffness,Back,2022
8,Zion Williamson,2022-01-31,Injury/Illness - Right Foot; Fracture,Foot,2022
459,Didi Louzada,2022-01-31,Health and Safety Protocols,Illness/Protocol,2022
317,Kira Lewis Jr.,2022-01-31,Injury/Illness - Right Knee ACL/MCL; Sprain,Knee,2022
24,Brandon Ingram,2022-01-31,Injury/Illness - Right Ankle; Sprain,Ankle,2022
204,Josh Hart,2022-01-31,Injury/Illness - Left Knee; Contusion,Knee,2022
22,Collin Sexton,2022-01-31,Injury/Illness - Left Knee; Meniscal Tear,Knee,2022
481,Bol Bol,2022-01-31,Injury/Illness - Right Foot; Surgery,Foot,2022
108,Lauri Markkanen,2022-01-31,Injury/Illness - Right Ankle; Sprain,Ankle,2022
62,Darius Garland,2022-01-31,Injury/Illness - Low Back; Soreness,Back,2022
663,Jaden Springer,2022-01-31,G League - On Assignment,Other,2022
99,Ben Simmons,2022-01-31,Personal Reasons,Other,2022
433,Paul Reed,2022-01-31,-,Other,2022
657,Myles Powell,2022-01-31,-,Other,2022
122,Shake Milton,2022-01-31,Injury/Illness - Back; Contusion,Back,2022
228,Ricky Rubio,2022-01-31,Injury/Illness - Left Knee; ACL Tear,Knee,2022
208,Furkan Korkmaz,2022-01-31,Injury/Illness - Left Knee; Soreness,Knee,2022
397,Andre Iguodala,2022-02-01,Injury/Illness - Left Hip; Injury Management,Hip,2022
282,Draymond Green,2022-02-01,Injury/Illness - Left L5-s1; Disc - Injury Recovery,Illness/Protocol,2022
1,Stephen Curry,2022-02-01,Injury/Illness - Left Toe; Soreness,Foot,2022
311,Nemanja Bjelica,2022-02-01,Injury/Illness - Bilateral Back; Spasm,Back,2022
375,E'Twaun Moore,2022-02-01,Injury/Illness - Left Knee; Sprain,Knee,2022
726,Jonathan Isaac,2022-02-01,Injury/Illness - Left Knee; Injury Recovery,Knee,2022
205,Patrick Williams,2022-02-01,Injury/Illness - Left Wrist; Ligament Tear,Wrist,2022
123,Markelle Fultz,2022-02-01,Injury/Illness - Left Knee; Injury Recovery,Knee,2022
216,Michael Carter-Williams,2022-02-01,Injury/Illness - Left Ankle; Injury Recovery,Ankle,2022
646,Marko Simonovic,2022-02-01,G League - On Assignment,Other,2022
292,Derrick Jones Jr.,2022-02-01,Injury/Illness - Right Finger; Fracture,Hand,2022
430,Javonte Green,2022-02-01,Injury/Illness - Left Ankle; Soreness,Ankle,2022
315,Alex Caruso,2022-02-01,Injury/Illness - Right Wrist; Fracture,Wrist,2022
191,Otto Porter Jr.,2022-02-01,Injury/Illness - Left Foot; Injury Management,Foot,2022
289,R.J. Hampton,2022-02-01,Injury/Illness - Left Knee; MCL Sprain/Bone Bruise,Knee,2022
541,Klay Thompson,2022-02-01,Injury/Illness - Right Achilles Tendon; Injury Management,Achilles,2022
214,Paul Millsap,2022-02-01,Personal Reasons,Other,2022
149,James Wiseman,2022-02-01,Injury/Illness - Right Knee; Injury Recovery,Knee,2022
93,Lonzo Ball,2022-02-01,Injury/Illness - Left Meniscus; Tear,Knee,2022
203,Landry Shamet,2022-02-01,Injury/Illness - Right Ankle; Sprain,Ankle,2022
231,Cameron Payne,2022-02-01,Injury/Illness - Right Wrist; Sprain,Wrist,2022
302,Abdel Nader,2022-02-01,Injury/Illness - Right Knee; Injury management,Knee,2022
308,Frank Kaminsky,2022-02-01,Injury/Illness - Right Knee; Stress reaction,Knee,2022
184,Jae Crowder,2022-02-01,Injury/Illness - Left Wrist; Contusion,Wrist,2022
95,Deandre Ayton,2022-02-01,Injury/Illness - Right Ankle; Sprain,Ankle,2022
103,Joe Harris,2022-02-01,Injury/Illness - Left Ankle; Surgery,Ankle,2022
21,James Harden,2022-02-01,Injury/Illness - Right Hand; Strain,Hand,2022
9,Kevin Durant,2022-02-01,Injury/Illness - Left Knee; MCL Sprain,Knee,2022
600,David Duke Jr.,2022-02-01,G League - Two-Way,Other,2022
110,LaMarcus Aldridge,2022-02-01,Injury/Illness - Left Ankle; Sprain,Ankle,2022
571,Zach Collins,2022-02-01,Return to Competition Reconditioning,Other,2022
493,Devontae Cacok,2022-02-01,G League - Two-Way,Other,2022
56,Andrew Wiggins,2022-02-01,Injury/Illness - Left Knee; Soreness,Knee,2022
664,McKinley Wright IV,2022-02-01,G League - Two-Way,Other,2022
352,Josh Okogie,2022-02-01,Injury/Illness - Right Quad; Contusion,Illness/Protocol,2022
44,Victor Oladipo,2022-02-01,Injury/Illness - Right Knee; Injury Recovery,Knee,2022
468,KZ Okpala,2022-02-01,Injury/Illness - Right Wrist; Sprain,Wrist,2022
301,Markieff Morris,2022-02-01,Return to Competition Reconditioning,Other,2022
63,Kyle Lowry,2022-02-01,Personal Reasons,Other,2022
8,Zion Williamson,2022-02-01,Injury/Illness - Right Foot; Fracture,Foot,2022
459,Didi Louzada,2022-02-01,Health and Safety Protocols,Illness/Protocol,2022
24,Brandon Ingram,2022-02-01,Injury/Illness - Right Ankle; Sprain,Ankle,2022
204,Josh Hart,2022-02-01,Injury/Illness - Left Knee; Contusion,Knee,2022
613,Jamorko Pickett,2022-02-01,Injury/Illness - Right Toe; Sprain,Foot,2022
583,Isaiah Livers,2022-02-01,Injury/Illness - Right Foot; Injury Recovery,Foot,2022
338,Saben Lee,2022-02-01,G League - On Assignment,Other,2022
117,Josh Jackson,2022-02-01,Injury/Illness - Right Lumbar Spine; Spasm,Illness/Protocol,2022
592,Luka Garza,2022-02-01,G League - On Assignment,Other,2022
53,D'Angelo Russell,2022-02-01,Injury/Illness - Left Shin; Contusion,Illness/Protocol,2022
428,P.J. Tucker,2022-02-01,Injury/Illness - Left Knee; Irritation,Knee,2022
598,Omer Yurtseven,2022-02-01,Health and Safety Protocols,Illness/Protocol,2022
317,Kira Lewis Jr.,2022-02-01,Injury/Illness - Right Knee ACL/MCL; Sprain,Knee,2022
494,Isaac Bonga,2022-02-01,G League - On Assignment,Other,2022
277,Khem Birch,2022-02-01,Injury/Illness - Nose; Fracture,Illness/Protocol,2022
263,Patrick Beverley,2022-02-01,Injury/Illness - Right Ankle; Sprain,Ankle,2022
52,Michael Porter Jr.,2022-02-01,Injury/Illness - Lumbar Spine; Surgery,Illness/Protocol,2022
35,Jamal Murray,2022-02-01,Injury/Illness - Left Knee; Injury Recovery,Knee,2022
215,DeMarcus Cousins,2022-02-01,Injury/Illness - Right Foot; Sprain,Foot,2022
497,Cassius Winston,2022-02-01,G League - Two-Way,Other,2022
653,Leandro Bolmaro,2022-02-01,Injury/Illness - Left Ankle; Sprain,Ankle,2022
2,Bradley Beal,2022-02-01,Injury/Illness - Left Wrist; Left wrist sprain,Wrist,2022
673,Joel Ayayi,2022-02-01,G League - Two-Way,Other,2022
137,Brook Lopez,2022-02-01,Injury/Illness - Back; Surgery,Back,2022
224,George Hill,2022-02-01,Injury/Illness - Neck; Soreness,Illness/Protocol,2022
679,David Johnson,2022-02-01,G League - Two-Way,Other,2022
114,Goran Dragic,2022-02-01,Not With Team,Other,2022
648,Isaiah Todd,2022-02-01,G League - Two-Way,Other,2022
16,De'Aaron Fox,2022-02-02,Injury/Illness - Left Ankle; Soreness,Ankle,2022
222,Terence Davis,2022-02-02,Injury/Illness - Right Wrist; ECU Tendon Injury,Wrist,2022
102,Marvin Bagley III,2022-02-02,Injury/Illness - Left Ankle; Sprain,Ankle,2022
221,Isaiah Roby,2022-02-02,Injury/Illness - Right Ankle; Sprain,Ankle,2022
25,Shai Gilgeous-Alexander,2022-02-02,Injury/Illness - Right Ankle; Sprain,Ankle,2022
68,Tim Hardaway Jr.,2022-02-02,Injury/Illness - Left Foot; Fifth metatarsal fractuce,Foot,2022
645,Usman Garuba,2022-02-02,Injury/Illness - Left Wrist; Fracture,Wrist,2022
606,Trevelin Queen,2022-02-02,G League - Two-Way,Other,2022
620,Daishen Nix,2022-02-02,G League - Two-Way,Other,2022
22,Collin Sexton,2022-02-02,Injury/Illness - Left Knee; Meniscal Tear,Knee,2022
228,Ricky Rubio,2022-02-02,Injury/Illness - Left Knee; ACL Tear,Knee,2022
108,Lauri Markkanen,2022-02-02,Injury/Illness - Right Ankle; Sprain,Ankle,2022
62,Darius Garland,2022-02-02,Injury/Illness - Low Back; Soreness,Back,2022
237,Sterling Brown,2022-02-02,Injury/Illness - Left Foot; Soreness,Foot,2022
57,Jordan Clarkson,2022-02-02,Injury/Illness - Right Knee; Soreness,Knee,2022
98,Rudy Gobert,2022-02-02,Injury/Illness - Left Calf; Strain,Calf,2022
200,Cody Zeller,2022-02-02,Injury/Illness - Right Knee; recovery,Knee,2022
572,Trendon Watford,2022-02-02,Injury/Illness - Right Ankle; sprain,Ankle,2022
248,Anfernee Simons,2022-02-02,Injury/Illness - Right Hip; contusion,Hip,2022
429,Luka Samanic,2022-02-02,G League - Two-Way,Other,2022
201,Larry Nance Jr.,2022-02-02,Injury/Illness - Right Knee; inflammation,Knee,2022
389,Nassir Little,2022-02-02,Injury/Illness - Left Shoulder; surgery,Shoulder,2022
3,Damian Lillard,2022-02-02,Injury/Illness - Core; muscle recovery,Illness/Protocol,2022
479,CJ Elleby,2022-02-02,Injury/Illness - Left Hamstring; strain,Hamstring,2022
451,Trent Forrest,2022-02-02,Injury/Illness - Right Ankle; Sprain,Ankle,2022
94,Kendrick Nunn,2022-02-02,Injury/Illness - Right Knee; Bone bruise,Knee,2022
358,Mason Jones,2022-02-02,G League - Two-Way,Other,2022
17,LeBron James,2022-02-02,Injury/Illness - Left Knee; Soreness/effusion,Knee,2022
367,Sekou Doumbouya,2022-02-02,G League - Two-Way,Other,2022
31,Anthony Davis,2022-02-02,Injury/Illness - Right Wrist; Soreness,Wrist,2022
239,Hassan Whiteside,2022-02-02,Injury/Illness - Low Back; Strain,Back,2022
12,Donovan Mitchell,2022-02-02,Injury/Illness - N/a; Concussion protocol,Head,2022
143,Joe Ingles,2022-02-02,Injury/Illness - Left Knee; Anterior Cruciate Ligament Tear,Knee,2022
218,Danuel House Jr.,2022-02-02,Health and Safety Protocols,Illness/Protocol,2022
146,Malik Monk,2022-02-02,Injury/Illness - Left Groin; Soreness,Groin,2022
92,Derrick Rose,2022-02-02,Injury/Illness - Right Ankle; Surgery,Ankle,2022
608,Santi Aldama,2022-02-02,G League - On Assignment,Other,2022
659,Yves Pons,2022-02-02,G League - Two-Way,Other,2022
433,Paul Reed,2022-02-02,G League - On Assignment,Other,2022
657,Myles Powell,2022-02-02,G League - Two-Way,Other,2022
122,Shake Milton,2022-02-02,Injury/Illness - N/a; Back Contusion,Back,2022
208,Furkan Korkmaz,2022-02-02,Injury/Illness - Left Knee; Soreness,Knee,2022
375,E'Twaun Moore,2022-02-02,Injury/Illness - Left Knee; Sprain,Knee,2022
726,Jonathan Isaac,2022-02-02,Injury/Illness - Left Knee; Injury Recovery,Knee,2022
289,R.J. Hampton,2022-02-02,Injury/Illness - Left Knee; MCL Sprain/Bone Bruise,Knee,2022
99,Ben Simmons,2022-02-02,Personal Reasons,Other,2022
123,Markelle Fultz,2022-02-02,Injury/Illness - Left Knee; Injury Recovery,Knee,2022
81,T.J. Warren,2022-02-02,Injury/Illness - Left Navicular; Fracture,Illness/Protocol,2022
133,Myles Turner,2022-02-02,Injury/Illness - Left Foot; Stress Reaction,Foot,2022
524,Tyrell Terry,2022-02-02,G League - Two-Way,Other,2022
225,T.J. McConnell,2022-02-02,Injury/Illness - Right Wrist; Ligament Surgery,Wrist,2022
36,Malcolm Brogdon,2022-02-02,Injury/Illness - Right Achilles; Sore,Achilles,2022
