Player_ID,NAME,SALARY
315,Alex Caruso,"$9,030,000.00"
281,Maxi Kleber,"$9,000,000.00"
62,Darius Garland,"$8,920,795.00"
701,Jabari Smith Jr.,"$8,882,640.00"
135,Kyle Anderson,"$8,780,488.00"
44,Victor Oladipo,"$8,750,000.00"
192,Daniel Theis,"$8,694,369.00"
78,LaMelo Ball,"$8,623,920.00"
173,Grayson Allen,"$8,500,000.00"
305,Nic Claxton,"$8,500,000.00"
134,Seth Curry,"$8,496,500.00"
546,Evan Mobley,"$8,478,720.00"
466,Gary Payton II,"$8,300,000.00"
209,De'Anthony Melton,"$8,250,000.00"
225,T.J. McConnell,"$8,100,000.00"
702,Keegan Murray,"$8,008,440.00"
142,Thaddeus Young,"$8,000,000.00"
197,Taurean Prince,"$8,000,000.00"
405,Kevon Looney,"$8,000,000.00"
366,Isaiah Hartenstein,"$7,804,879.00"
179,Delon Wright,"$7,804,878.00"
205,Patrick Williams,"$7,775,400.00"
544,Scottie Barnes,"$7,644,720.00"
176,Cedi Osman,"$7,426,088.00"
88,Coby White,"$7,413,955.00"
323,Aron Baynes,"$7,350,000.00"
571,Zach Collins,"$7,350,000.00"
698,Jaden Ivey,"$7,252,200.00"
155,Jae'Sean Tate,"$7,065,217.00"
193,Isaac Okoro,"$7,040,880.00"
415,Cody Martin,"$7,000,000.00"
550,Jalen Suggs,"$6,922,320.00"
266,Jaxson Hayes,"$6,803,012.00"
277,Khem Birch,"$6,667,500.00"
697,Bennedict Mathurin,"$6,586,800.00"
217,Bruce Brown,"$6,479,000.00"
143,Joe Ingles,"$6,479,000.00"
161,Lonnie Walker IV,"$6,479,000.00"
118,Danilo Gallinari,"$6,479,000.00"
374,Caleb Martin,"$6,479,000.00"
169,Patty Mills,"$6,479,000.00"
38,John Wall,"$6,479,000.00"
390,Onyeka Okongwu,"$6,395,160.00"
355,Jarrett Culver,"$6,395,160.00"
549,Josh Giddey,"$6,287,280.00"
105,Rui Hachimura,"$6,263,188.00"
153,Rudy Gay,"$6,184,500.00"
706,Shaedon Sharpe,"$6,012,960.00"
191,Otto Porter Jr.,"$6,000,000.00"
231,Cameron Payne,"$6,000,000.00"
156,Cam Reddish,"$5,954,454.00"
195,Cameron Johnson,"$5,887,899.00"
228,Ricky Rubio,"$5,853,659.00"
419,Kevin Knox II,"$5,845,979.00"
124,P.J. Washington,"$5,808,435.00"
560,Jonathan Kuminga,"$5,739,860.00"
294,Pat Connaughton,"$5,728,393.00"
87,Tyler Herro,"$5,722,116.00"
441,Romeo Langford,"$5,634,257.00"
296,Killian Hayes,"$5,572,680.00"
739,Dyson Daniels,"$5,508,600.00"
272,JaVale McGee,"$5,461,219.00"
410,Obi Toppin,"$5,348,280.00"
545,Franz Wagner,"$5,258,280.00"
94,Kendrick Nunn,"$5,250,000.00"
147,Hamidou Diallo,"$5,200,000.00"
236,Cory Joseph,"$5,155,500.00"
345,Torrey Craig,"$5,121,951.00"
703,Jeremy Sochan,"$5,063,520.00"
206,David Nwaba,"$5,022,000.00"
163,Nickeil Alexander-Walker,"$5,009,633.00"
208,Furkan Korkmaz,"$5,000,000.00"
421,Dante Exum,"$5,000,000.00"
154,Lou Williams,"$5,000,000.00"
318,Deni Avdija,"$4,916,160.00"
260,Garrett Temple,"$4,910,000.00"
551,Davion Mitchell,"$4,833,600.00"
721,Johnny Davis,"$4,810,320.00"
298,Ish Smith,"$4,750,000.00"
490,Jalen Smith,"$4,670,160.00"
567,Ziaire Williams,"$4,591,680.00"
729,Ousmane Dieng,"$4,569,840.00"
359,Maurice Harkless,"$4,564,980.00"
175,Donte DiVincenzo,"$4,500,000.00"
164,Jeff Green,"$4,500,000.00"
344,Devin Vassell,"$4,437,000.00"
417,Matisse Thybulle,"$4,379,527.00"
350,Jarred Vanderbilt,"$4,374,000.00"
603,James Bouknight,"$4,362,240.00"
178,Brandon Clarke,"$4,343,920.00"
700,Jalen Williams,"$4,341,480.00"
386,Grant Williams,"$4,306,281.00"
106,Darius Bazley,"$4,264,629.00"
121,Tyrese Haliburton,"$4,215,120.00"
389,Nassir Little,"$4,171,548.00"
594,Joshua Primo,"$4,144,320.00"
711,Jalen Duren,"$4,124,280.00"
218,Danuel House Jr.,"$4,105,000.00"
291,Justise Winslow,"$4,097,561.00"
362,Dylan Windler,"$4,037,278.00"
399,Chandler Hutchison,"$4,019,459.00"
317,Kira Lewis Jr.,"$4,004,280.00"
222,Terence Davis,"$4,000,000.00"
224,George Hill,"$4,000,000.00"
547,Chris Duarte,"$3,936,960.00"
715,Ochai Agbaji,"$3,918,360.00"
307,Alex Len,"$3,918,000.00"
144,Jordan Poole,"$3,901,399.00"
128,Keldon Johnson,"$3,873,025.00"
382,Aaron Nesmith,"$3,804,360.00"
712,Mark Williams,"$3,722,040.00"
233,Gabriel Deck,"$3,676,852.00"
125,Cole Anthony,"$3,613,680.00"
367,Sekou Doumbouya,"$3,613,680.00"
604,Moses Moody,"$3,562,200.00"
566,Corey Kispert,"$3,552,960.00"
713,AJ Griffin,"$3,536,160.00"
190,Mike Muscala,"$3,500,000.00"
288,Georges Niang,"$3,465,000.00"
250,Chuma Okeke,"$3,433,320.00"
247,Isaiah Stewart,"$3,433,320.00"
437,Amir Coffey,"$3,395,062.00"
558,Alperen Sengun,"$3,375,480.00"
709,Tari Eason,"$3,309,160.00"
238,Aleksej Pokusevski,"$3,261,480.00"
304,Trey Burke,"$3,243,750.00"
69,Kevin Porter Jr.,"$3,217,631.00"
597,Trey Murphy III,"$3,206,640.00"
718,Simone Fontecchio,"$3,205,128.00"
292,Derrick Jones Jr.,"$3,200,000.00"
90,Andre Drummond,"$3,200,000.00"
762,Dalen Terry,"$3,191,400.00"
140,Kevin Love,"$3,114,138.00"
463,Josh Green,"$3,098,400.00"
752,Jake LaRavia,"$3,047,640.00"
554,Tre Mann,"$3,046,200.00"
332,Jordan Nwora,"$3,000,000.00"
237,Sterling Brown,"$3,000,000.00"
429,Luka Samanic,"$2,959,080.00"
138,Saddiq Bey,"$2,959,080.00"
705,Malaki Branham,"$2,925,600.00"
662,Kai Jones,"$2,909,040.00"
373,Precious Achiuwa,"$2,840,160.00"
731,Christian Braun,"$2,808,600.00"
632,Jalen Johnson,"$2,792,640.00"
243,Tyrese Maxey,"$2,726,880.00"
505,Bruno Fernando,"$2,717,391.00"
372,Trey Lyles,"$2,700,000.00"
710,Walker Kessler,"$2,696,400.00"
369,Marc Gasol,"$2,692,991.00"
504,Anthony Tolliver,"$2,692,991.00"
575,Keon Johnson,"$2,681,040.00"
622,Charles Bassey,"$2,600,000.00"
717,David Roddy,"$2,588,640.00"
565,Isaiah Jackson,"$2,573,760.00"
436,Zeke Nnaji,"$2,498,760.00"
725,MarJon Beauchamp,"$2,485,200.00"
645,Usman Garuba,"$2,471,160.00"
112,Montrezl Harrell,"$2,463,490.00"
249,Willy Hernangomez,"$2,443,581.00"
728,Blake Wesley,"$2,385,480.00"
570,Josh Christopher,"$2,372,160.00"
653,Leandro Bolmaro,"$2,353,320.00"
152,Immanuel Quickley,"$2,316,240.00"
774,Wendell Moore Jr.,"$2,306,520.00"
400,John Konchar,"$2,300,000.00"
385,Damian Jones,"$2,298,385.00"
590,Quentin Grimes,"$2,277,000.00"
708,Andrew Nembhard,"$2,244,111.00"
722,Nikola Jovic,"$2,239,920.00"
251,Payton Pritchard,"$2,239,200.00"
486,Vlatko Cancar,"$2,234,359.00"
736,Patrick Baldwin Jr.,"$2,226,000.00"
732,TyTy Washington Jr.,"$2,210,040.00"
555,Bones Hyland,"$2,201,520.00"
481,Bol Bol,"$2,200,000.00"
745,Peyton Watson,"$2,193,960.00"
312,Marquese Chriss,"$2,193,920.00"
635,Nik Stauskas,"$2,193,920.00"
519,Udoka Azubuike,"$2,174,880.00"
295,Jaden McDaniels,"$2,161,440.00"
370,Jordan McLaughlin,"$2,160,000.00"
264,Malachi Flynn,"$2,145,720.00"
562,Cam Thomas,"$2,138,160.00"
432,Luke Kornet,"$2,133,278.00"
207,Desmond Bane,"$2,130,240.00"
351,Jahlil Okafor,"$2,130,023.00"
663,Jaden Springer,"$2,125,200.00"
588,Day'Ron Sharpe,"$2,109,480.00"
403,Jevon Carter,"$2,100,000.00"
608,Santi Aldama,"$2,094,240.00"
458,Frank Ntilikina,"$2,036,318.00"
279,Tony Bradley,"$2,036,318.00"
720,Jaylin Williams,"$2,000,000.00"
245,Kenrich Williams,"$2,000,000.00"
302,Abdel Nader,"$2,000,000.00"
198,Danny Green,"$2,000,000.00"
741,Caleb Houstan,"$2,000,000.00"
573,Jeremiah Robinson-Earl,"$2,000,000.00"
342,Garrison Mathews,"$2,000,000.00"
122,Shake Milton,"$1,977,718.00"
262,Edmond Sumner,"$1,968,175.00"
488,Jontay Porter,"$1,950,000.00"
309,Denzel Valentine,"$1,939,350.00"
270,Jalen McDaniels,"$1,930,681.00"
158,Naz Reid,"$1,930,681.00"
283,Terance Mann,"$1,930,681.00"
212,Jaylen Nowell,"$1,930,681.00"
284,Daniel Gafford,"$1,930,681.00"
328,Dean Wade,"$1,930,681.00"
569,Lindy Waters III,"$1,927,896.00"
320,Chimezie Metu,"$1,910,680.00"
605,Davon Reed,"$1,902,133.00"
438,Killian Tillie,"$1,901,625.00"
306,Xavier Tillman,"$1,901,625.00"
182,Theo Maledon,"$1,900,000.00"
431,Wenyen Gabriel,"$1,878,720.00"
290,Moritz Wagner,"$1,878,720.00"
460,Keita Bates-Diop,"$1,878,720.00"
452,Thanasis Antetokounmpo,"$1,878,720.00"
168,Oshae Brissett,"$1,846,738.00"
274,Juancho Hernangomez,"$1,836,090.00"
444,Anthony Gill,"$1,836,090.00"
427,Isaiah Joe,"$1,836,090.00"
371,Bismack Biyombo,"$1,836,090.00"
334,Juan Toscano-Anderson,"$1,836,090.00"
457,Matthew Dellavedova,"$1,836,090.00"
210,Robin Lopez,"$1,836,090.00"
352,Josh Okogie,"$1,836,090.00"
330,Drew Eubanks,"$1,836,090.00"
310,Damion Lee,"$1,836,090.00"
300,Dennis Smith Jr.,"$1,836,090.00"
83,Dennis Schroder,"$1,836,090.00"
275,Justin Jackson,"$1,836,090.00"
185,Bryn Forbes,"$1,836,090.00"
81,T.J. Warren,"$1,836,090.00"
246,Austin Rivers,"$1,836,090.00"
97,Thomas Bryant,"$1,836,090.00"
414,Udonis Haslem,"$1,836,090.00"
276,Aaron Holiday,"$1,836,090.00"
308,Frank Kaminsky,"$1,836,090.00"
333,Rodney McGruder,"$1,836,090.00"
240,JaMychal Green,"$1,836,090.00"
397,Andre Iguodala,"$1,836,090.00"
383,Troy Brown Jr.,"$1,836,090.00"
442,Ryan Arcidiacono,"$1,836,090.00"
353,Taj Gibson,"$1,836,090.00"
267,DeAndre Jordan,"$1,836,090.00"
535,Theo Pinson,"$1,836,090.00"
301,Markieff Morris,"$1,836,090.00"
223,Raul Neto,"$1,836,090.00"
624,Matt Ryan,"$1,836,090.00"
424,Nathan Knight,"$1,836,090.00"
230,Svi Mykhailiuk,"$1,836,090.00"
539,Noah Vonleh,"$1,836,090.00"
165,Blake Griffin,"$1,836,090.00"
380,Wesley Matthews,"$1,836,090.00"
475,Wes Iwundu,"$1,824,003.00"
379,Gabe Vincent,"$1,815,677.00"
326,Max Strus,"$1,815,677.00"
430,Javonte Green,"$1,815,677.00"
514,Juwan Morgan,"$1,815,518.00"
559,Herbert Jones,"$1,785,000.00"
525,Nick Richards,"$1,782,621.00"
404,Lamar Stevens,"$1,782,621.00"
474,Vernon Carey Jr.,"$1,782,621.00"
465,Tre Jones,"$1,782,621.00"
468,KZ Okpala,"$1,782,621.00"
202,KJ Martin,"$1,782,621.00"
433,Paul Reed,"$1,782,621.00"
495,Miye Oni,"$1,782,621.00"
337,Yogi Ferrell,"$1,782,621.00"
496,Alen Smailagic,"$1,782,621.00"
255,Naji Marshall,"$1,782,621.00"
72,Khyri Thomas,"$1,762,796.00"
598,Omer Yurtseven,"$1,752,638.00"
338,Saben Lee,"$1,752,638.00"
401,Devin Cannady,"$1,752,638.00"
473,Rayjon Tucker,"$1,752,638.00"
633,Haywood Highsmith,"$1,752,638.00"
521,Malik Fitts,"$1,752,638.00"
406,Paul Watson,"$1,701,593.00"
394,Charlie Brown Jr.,"$1,701,593.00"
391,Kelan Martin,"$1,701,593.00"
472,Mfiondu Kabengele,"$1,701,593.00"
692,Sam Dekker,"$1,669,178.00"
478,Jarrell Brantley,"$1,669,178.00"
375,E'Twaun Moore,"$1,669,178.00"
393,Solomon Hill,"$1,669,178.00"
199,Trevor Ariza,"$1,669,178.00"
387,Semi Ojeleye,"$1,669,178.00"
650,Kevin Pangos,"$1,669,178.00"
341,Jabari Parker,"$1,669,178.00"
159,Enes Freedom,"$1,669,178.00"
637,Jericho Sims,"$1,639,842.00"
591,Kessler Edwards,"$1,637,966.00"
606,Trevelin Queen,"$1,637,966.00"
648,Isaiah Todd,"$1,575,000.00"
640,JT Thor,"$1,563,518.00"
615,Jared Butler,"$1,563,518.00"
583,Isaiah Livers,"$1,563,518.00"
756,Jason Preston,"$1,563,518.00"
564,Aaron Wiggins,"$1,563,518.00"
636,Miles McBride,"$1,563,518.00"
556,Duane Washington Jr.,"$1,563,518.00"
572,Trendon Watford,"$1,563,518.00"
620,Daishen Nix,"$1,563,518.00"
574,Austin Reaves,"$1,563,518.00"
578,Brandon Boston,"$1,563,518.00"
599,Jock Landale,"$1,563,518.00"
601,Greg Brown III,"$1,563,518.00"
646,Marko Simonovic,"$1,563,518.00"
561,Ayo Dosunmu,"$1,563,518.00"
557,Terry Taylor,"$1,563,518.00"
589,Jose Alvarado,"$1,563,518.00"
630,Sam Hauser,"$1,563,518.00"
586,Vit Krejci,"$1,563,518.00"
621,Dalano Banton,"$1,563,318.00"
445,Jahmi'us Ramsey,"$1,517,981.00"
498,Daniel Oturu,"$1,517,981.00"
439,Mamadi Diakite,"$1,517,981.00"
76,Elijah Bryant,"$1,517,981.00"
487,Deividas Sirvydis,"$1,517,981.00"
747,Christian Koloko,"$1,500,000.00"
319,Tyus Jones,"$1,500,000.00"
361,Alize Johnson,"$1,392,896.00"
50,Kemba Walker,"$1,392,896.00"
396,Stanley Johnson,"$1,245,164.00"
764,Kennedy Chandler,"$1,200,000.00"
440,Alfonzo McKinnie,"$1,090,007.00"
724,Bryce McGowens,"$1,075,000.00"
778,Chima Moneke,"$1,017,781.00"
738,Jabari Walker,"$1,017,781.00"
750,Josh Minott,"$1,017,781.00"
775,Tyrese Martin,"$1,017,781.00"
768,Ryan Rollins,"$1,017,781.00"
748,Max Christie,"$1,017,781.00"
714,Jaden Hardy,"$1,017,781.00"
727,Kenneth Lofton Jr.,"$1,000,000.00"
592,Luka Garza,"$925,258.00"
689,Jordan Goodwin,"$900,000.00"
450,Sam Merrill,"$850,000.00"
513,Kris Dunn,"$735,819.00"
216,Michael Carter-Williams,"$652,829.00"
293,Gorgui Dieng,"$622,582.00"
364,Goga Bitadze,"$612,181.00"
384,Boban Marjanovic,"$601,478.00"
273,James Johnson,"$590,926.00"
80,Terrence Ross,"$580,373.00"
280,Dewayne Dedmon,"$580,373.00"
172,Reggie Jackson,"$580,373.00"
174,Justin Holiday,"$569,821.00"
595,Keifer Sykes,"$558,345.00"
647,Eugene Omoruyi,"$555,402.00"
639,Joe Wieskamp,"$554,989.00"
253,PJ Dozier,"$539,450.00"
331,DeAndre' Bembry,"$518,021.00"
200,Cody Zeller,"$517,060.00"
614,Admiral Schofield,"$516,508.00"
30,Russell Westbrook,"$495,955.00"
289,R.J. Hampton,"$485,403.00"
631,Ish Wainright,"$474,851.00"
131,Will Barton,"$432,642.00"
221,Isaiah Roby,"$400,000.00"
114,Goran Dragic,"$390,433.00"
617,Sandro Mamukelashvili,"$357,717.00"
263,Patrick Beverley,"$357,717.00"
666,Carlik Jones,"$357,717.00"
408,DaQuan Jeffries,"$300,000.00"
434,Meyers Leonard,"$284,911.00"
256,D.J. Augustin,"$189,940.00"
740,Xavier Cooks,"$140,384.00"
704,Nate Williams,"$52,644.00"
779,Kobi Simmons,"$32,795.00"
634,Justin Champagnie,"$28,241.00"
600,David Duke Jr.,"$28,241.00"
226,Moses Brown,"$19,186.00"
482,Shaquille Harrison,"$12,260.00"
356,Willie Cauley-Stein,"$10,552.00"
259,Tristan Thompson,"$10,552.00"
669,Xavier Sneed,"$8,558.00"
