Player_ID,NAME,SALARY
1,Stephen Curry,"$43,006,362.00"
30,Russell Westbrook,"$41,358,814.00"
71,Chris Paul,"$41,358,814.00"
21,James Harden,"$41,254,920.00"
38,John Wall,"$41,254,920.00"
9,Kevin Durant,"$40,108,950.00"
17,LeBron James,"$39,219,565.00"
27,Paul George,"$35,450,412.00"
541,Klay Thompson,"$35,361,360.00"
74,Mike Conley,"$34,502,130.00"
33,Jimmy Butler III,"$34,379,100.00"
18,Kawhi Leonard,"$34,379,100.00"
50,Kemba Walker,"$34,379,100.00"
48,Tobias Harris,"$34,358,850.00"
40,Khris Middleton,"$33,051,724.00"
31,Anthony Davis,"$32,742,000.00"
10,Kyrie Irving,"$31,742,000.00"
3,Damian Lillard,"$31,626,953.00"
140,Kevin Love,"$31,258,256.00"
99,Ben Simmons,"$30,559,200.00"
34,Pascal Siakam,"$30,559,200.00"
63,Kyle Lowry,"$30,500,000.00"
261,Steven Adams,"$29,592,696.00"
4,Joel Embiid,"$29,542,010.00"
56,Andrew Wiggins,"$29,542,010.00"
13,Nikola Jokic,"$29,542,010.00"
14,Devin Booker,"$29,467,800.00"
19,Karl-Anthony Towns,"$29,467,800.00"
43,Kristaps Porzingis,"$29,467,800.00"
28,CJ McCollum,"$29,354,152.00"
2,Bradley Beal,"$28,751,775.00"
53,D'Angelo Russell,"$28,649,250.00"
45,Gordon Hayward,"$28,500,000.00"
191,Otto Porter Jr.,"$28,489,237.00"
32,DeMar DeRozan,"$27,739,975.00"
5,Giannis Antetokounmpo,"$27,528,090.00"
98,Rudy Gobert,"$27,525,281.00"
101,Al Horford,"$27,500,000.00"
35,Jamal Murray,"$27,285,000.00"
24,Brandon Ingram,"$27,285,000.00"
59,Jrue Holiday,"$26,231,111.00"
26,Nikola Vucevic,"$26,000,000.00"
70,Buddy Hield,"$24,701,834.00"
110,LaMarcus Aldridge,"$24,000,000.00"
20,Jaylen Brown,"$23,735,118.00"
282,Draymond Green,"$22,246,956.00"
75,Harrison Barnes,"$22,215,909.00"
46,Fred VanVleet,"$21,250,000.00"
44,Victor Oladipo,"$21,000,000.00"
36,Malcolm Brogdon,"$20,700,000.00"
41,Domantas Sabonis,"$19,800,000.00"
186,Gary Harris,"$19,610,714.00"
118,Danilo Gallinari,"$19,500,000.00"
7,Zach LaVine,"$19,500,000.00"
29,Jerami Grant,"$19,050,000.00"
68,Tim Hardaway Jr.,"$18,975,000.00"
23,Julius Randle,"$18,900,000.00"
39,Terry Rozier,"$18,900,000.00"
136,Aaron Gordon,"$18,136,364.00"
114,Goran Dragic,"$18,000,000.00"
133,Myles Turner,"$18,000,000.00"
73,Bogdan Bogdanovic,"$18,000,000.00"
67,Bojan Bogdanovic,"$17,850,000.00"
65,Evan Fournier,"$17,150,000.00"
228,Ricky Rubio,"$17,000,000.00"
139,Eric Bledsoe,"$16,875,000.00"
58,Eric Gordon,"$16,869,276.00"
42,Caris LeVert,"$16,203,704.00"
103,Joe Harris,"$16,071,429.00"
273,James Johnson,"$16,047,100.00"
83,Dennis Schroder,"$16,000,000.00"
86,Clint Capela,"$16,000,000.00"
200,Cody Zeller,"$15,415,730.00"
198,Danny Green,"$15,365,853.00"
148,Davis Bertans,"$15,000,000.00"
397,Andre Iguodala,"$15,000,000.00"
66,Jonas Valanciunas,"$15,000,000.00"
115,Marcus Morris Sr.,"$14,888,721.00"
153,Rudy Gay,"$14,500,000.00"
82,Kelly Oubre Jr.,"$14,375,000.00"
79,Dejounte Murray,"$14,286,000.00"
131,Will Barton,"$13,723,214.00"
142,Thaddeus Young,"$13,545,000.00"
169,Patty Mills,"$13,535,714.00"
80,Terrence Ross,"$13,500,000.00"
120,Marcus Smart,"$13,446,428.00"
47,Malik Beasley,"$13,425,895.00"
263,Patrick Beverley,"$13,333,333.00"
37,Christian Wood,"$13,015,873.00"
268,JJ Redick,"$13,013,700.00"
291,Justise Winslow,"$13,000,000.00"
150,Jusuf Nurkic,"$12,888,889.00"
199,Trevor Ariza,"$12,800,000.00"
137,Brook Lopez,"$12,697,674.00"
236,Cory Joseph,"$12,600,000.00"
111,Kelly Olynyk,"$12,598,243.00"
81,T.J. Warren,"$12,500,000.00"
123,Markelle Fultz,"$12,288,697.00"
197,Taurean Prince,"$12,250,000.00"
354,Tony Snell,"$12,178,571.00"
229,Robert Covington,"$12,138,345.00"
189,Kentavious Caldwell-Pope,"$12,073,020.00"
201,Larry Nance Jr.,"$11,709,091.00"
57,Jordan Clarkson,"$11,500,000.00"
303,Spencer Dinwiddie,"$11,454,048.00"
64,Dillon Brooks,"$11,400,000.00"
329,Dwight Powell,"$11,080,125.00"
93,Lonzo Ball,"$11,003,782.00"
141,Josh Richardson,"$10,865,952.00"
55,Norman Powell,"$10,865,952.00"
143,Joe Ingles,"$10,863,637.00"
183,Jeremy Lamb,"$10,500,000.00"
267,DeAndre Jordan,"$10,375,678.00"
8,Zion Williamson,"$10,245,480.00"
392,Rodney Hood,"$10,047,450.00"
252,Tomas Satoransky,"$10,000,000.00"
654,Darren Collison,"$10,000,000.00"
11,Jayson Tatum,"$9,897,120.00"
49,Anthony Edwards,"$9,757,440.00"
395,Al-Farouq Aminu,"$9,720,900.00"
421,Dante Exum,"$9,600,000.00"
224,George Hill,"$9,590,602.00"
209,De'Anthony Melton,"$9,571,712.00"
95,Deandre Ayton,"$9,562,920.00"
135,Kyle Anderson,"$9,505,100.00"
434,Meyers Leonard,"$9,400,000.00"
112,Montrezl Harrell,"$9,258,000.00"
184,Jae Crowder,"$9,258,000.00"
162,Serge Ibaka,"$9,258,000.00"
292,Derrick Jones Jr.,"$9,258,000.00"
259,Tristan Thompson,"$9,258,000.00"
346,Derrick Favors,"$9,258,000.00"
220,Dario Saric,"$9,250,000.00"
51,Ja Morant,"$9,166,800.00"
179,Delon Wright,"$9,000,000.00"
102,Marvin Bagley III,"$8,963,640.00"
176,Cedi Osman,"$8,840,580.00"
319,Tyus Jones,"$8,817,143.00"
149,James Wiseman,"$8,730,240.00"
286,Royce O'Neale,"$8,500,000.00"
97,Thomas Bryant,"$8,333,333.00"
677,CJ Miles,"$8,333,333.00"
281,Maxi Kleber,"$8,325,000.00"
61,RJ Barrett,"$8,231,760.00"
227,Jakob Poeltl,"$8,101,852.00"
16,De'Aaron Fox,"$8,099,627.00"
6,Luka Doncic,"$8,049,360.00"
177,Mason Plumlee,"$8,000,000.00"
154,Lou Williams,"$8,000,000.00"
428,P.J. Tucker,"$7,969,537.00"
78,LaMelo Ball,"$7,839,960.00"
134,Seth Curry,"$7,834,449.00"
92,Derrick Rose,"$7,682,927.00"
511,Cristiano Felicio,"$7,529,020.00"
349,Rajon Rondo,"$7,500,000.00"
89,De'Andre Hunter,"$7,422,000.00"
726,Jonathan Isaac,"$7,362,566.00"
109,Doug McDermott,"$7,333,333.00"
210,Robin Lopez,"$7,300,000.00"
96,Jaren Jackson Jr.,"$7,257,360.00"
240,JaMychal Green,"$7,199,760.00"
205,Patrick Williams,"$7,068,360.00"
323,Aron Baynes,"$7,000,000.00"
411,Darius Miller,"$7,000,000.00"
211,Ivica Zubac,"$7,000,000.00"
107,Chris Boucher,"$6,750,000.00"
108,Lauri Markkanen,"$6,731,508.00"
62,Darius Garland,"$6,720,720.00"
256,D.J. Augustin,"$6,666,667.00"
15,Trae Young,"$6,571,800.00"
274,Juancho Hernangomez,"$6,493,000.00"
193,Isaac Okoro,"$6,400,920.00"
458,Frank Ntilikina,"$6,176,578.00"
355,Jarrett Culver,"$6,104,280.00"
298,Ish Smith,"$6,000,000.00"
130,Alec Burks,"$6,000,000.00"
244,Mo Bamba,"$5,969,040.00"
390,Onyeka Okongwu,"$5,813,640.00"
174,Justin Holiday,"$5,720,000.00"
300,Dennis Smith Jr.,"$5,686,677.00"
314,Avery Bradley,"$5,635,000.00"
88,Coby White,"$5,572,680.00"
372,Trey Lyles,"$5,500,000.00"
157,Wendell Carter Jr.,"$5,448,840.00"
571,Zach Collins,"$5,406,255.00"
146,Malik Monk,"$5,345,687.00"
296,Killian Hayes,"$5,307,120.00"
235,Luke Kennard,"$5,273,826.00"
12,Donovan Mitchell,"$5,195,501.00"
333,Rodney McGruder,"$5,192,307.00"
54,Bam Adebayo,"$5,115,492.00"
266,Jaxson Hayes,"$5,105,160.00"
100,Richaun Holmes,"$5,005,350.00"
402,Mike Scott,"$5,005,350.00"
485,Ed Davis,"$5,005,350.00"
159,Enes Freedom,"$5,005,350.00"
368,Nerlens Noel,"$5,000,000.00"
192,Daniel Theis,"$5,000,000.00"
22,Collin Sexton,"$4,991,880.00"
294,Pat Connaughton,"$4,938,272.00"
410,Obi Toppin,"$4,862,040.00"
117,Josh Jackson,"$4,767,000.00"
260,Garrett Temple,"$4,767,000.00"
513,Kris Dunn,"$4,767,000.00"
105,Rui Hachimura,"$4,692,840.00"
309,Denzel Valentine,"$4,642,800.00"
419,Kevin Knox II,"$4,588,680.00"
360,D.J. Wilson,"$4,548,280.00"
318,Deni Avdija,"$4,469,160.00"
405,Kevon Looney,"$4,464,226.00"
156,Cam Reddish,"$4,458,000.00"
501,T.J. Leaf,"$4,326,825.00"
490,Jalen Smith,"$4,245,720.00"
272,JaVale McGee,"$4,200,000.00"
167,Reggie Bullock Jr.,"$4,200,000.00"
113,Mikal Bridges,"$4,161,000.00"
25,Shai Gilgeous-Alexander,"$4,141,320.00"
60,John Collins,"$4,137,302.00"
449,Nicolo Melli,"$4,102,564.00"
356,Willie Cauley-Stein,"$4,100,000.00"
344,Devin Vassell,"$4,033,440.00"
195,Cameron Johnson,"$4,033,440.00"
124,P.J. Washington,"$4,023,600.00"
522,Patrick McCaw,"$4,000,000.00"
187,Dorian Finney-Smith,"$4,000,000.00"
534,Terrance Ferguson,"$3,944,013.00"
129,Miles Bridges,"$3,934,320.00"
403,Jevon Carter,"$3,925,000.00"
127,Jarrett Allen,"$3,909,902.00"
77,OG Anunoby,"$3,872,215.00"
233,Gabriel Deck,"$3,870,370.00"
121,Tyrese Haliburton,"$3,831,840.00"
396,Stanley Johnson,"$3,804,150.00"
365,Jake Layman,"$3,761,085.00"
376,Jerome Robinson,"$3,737,520.00"
218,Danuel House Jr.,"$3,717,000.00"
317,Kira Lewis Jr.,"$3,640,200.00"
441,Romeo Langford,"$3,631,200.00"
151,Bobby Portis,"$3,623,000.00"
359,Maurice Harkless,"$3,623,000.00"
380,Wesley Matthews,"$3,623,000.00"
126,Kyle Kuzma,"$3,562,178.00"
52,Michael Porter Jr.,"$3,550,800.00"
279,Tony Bradley,"$3,542,060.00"
84,Derrick White,"$3,516,284.00"
371,Bismack Biyombo,"$3,500,000.00"
225,T.J. McConnell,"$3,500,000.00"
384,Boban Marjanovic,"$3,500,000.00"
204,Josh Hart,"$3,491,159.00"
382,Aaron Nesmith,"$3,458,400.00"
367,Sekou Doumbouya,"$3,449,400.00"
216,Michael Carter-Williams,"$3,300,000.00"
232,James Ennis III,"$3,300,000.00"
125,Cole Anthony,"$3,285,120.00"
383,Troy Brown Jr.,"$3,219,480.00"
250,Chuma Okeke,"$3,121,080.00"
