Player_id,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
53,D'Angelo Russell,BKN,29,58,26,32,25.5,12.6,4.3,11,39,1.9,6.2,31.4,2.1,2.5,83.4,0.3,2.4,2.8,5.1,1.9,1,0.4,2,25.9,4,0,0
890,Zaccharie Risacher,ATL,20,75,38,37,24.6,12.6,4.8,10.4,45.8,1.6,4.6,35.5,1.4,2,71.1,1.1,2.4,3.6,1.2,1.2,0.7,0.5,2,21,1,0,-1.6
171,Ty Jerome,CLE,27,70,55,15,19.9,12.5,4.6,8.8,51.6,1.6,3.6,43.9,1.8,2.1,87.2,0.7,1.8,2.5,3.4,1.3,1.1,0,1.5,22.7,0,0,4.3
608,Santi Aldama,MEM,24,65,38,27,25.5,12.5,4.8,10,48.3,1.8,5,36.8,1,1.4,69.1,1.4,5,6.4,2.9,1.1,0.8,0.4,1.2,27.1,10,0,2.3
702,Keegan Murray,SAC,24,76,36,40,34.3,12.4,4.8,10.8,44.4,2,5.9,34.3,0.8,0.9,83.3,1.9,4.8,6.7,1.4,0.8,0.8,0.9,2.4,26.9,11,0,0.6
161,Lonnie Walker IV,PHI,26,20,3,17,23.8,12.4,4.5,10.6,42,2.3,6.4,35.4,1.2,1.5,80,0.3,2.9,3.2,2.5,1.3,0.5,0.3,1.4,20.9,1,0,-7.1
75,Harrison Barnes,SAS,33,82,34,48,27.2,12.3,4.2,8.3,50.8,1.9,4.4,43.3,2,2.4,80.9,1.2,2.6,3.8,1.7,0.6,0.5,0.2,0.9,20.7,1,0,-0.3
800,Bilal Coulibaly,WAS,20,59,13,46,33,12.3,4.5,10.6,42.1,1.1,3.8,28.1,2.3,3.1,74.6,1.5,3.4,5,3.4,2.1,1.3,0.7,2.4,27.3,3,1,-9.9
561,Ayo Dosunmu,CHI,25,46,17,29,30.3,12.3,4.8,9.8,49.2,1.3,4.1,32.8,1.3,1.7,78.5,0.6,2.9,3.5,4.5,1.5,0.9,0.4,2.3,25.8,1,1,-5.1
284,Daniel Gafford,DAL,26,57,28,29,21.5,12.3,5,7.1,70.2,0,0,0,2.4,3.4,68.9,2.7,4.1,6.8,1.4,1.2,0.4,1.8,2.7,28,8,0,0.6
701,Jabari Smith Jr.,HOU,22,57,40,17,30.1,12.2,4.4,9.9,43.8,1.7,4.9,35.4,1.8,2.2,82.5,1.8,5.2,7,1.1,1.1,0.4,0.7,2.2,24.6,8,0,4.4
295,Jaden McDaniels,MIN,24,82,49,33,31.9,12.2,4.9,10.2,47.7,1.2,3.7,33,1.3,1.6,81.3,1.6,4.2,5.7,2,1.2,1.3,0.9,2.7,27.6,10,0,2.1
42,Caris LeVert,ATL,30,64,46,18,24.9,12.1,4.4,9.4,46.7,1.7,4.4,37.3,1.7,2.4,71,0.6,2.5,3.2,3.4,1.2,0.9,0.5,1.5,24,1,0,4
891,Drew Timme,BKN,24,9,3,6,28.2,12.1,5,11.3,44.1,1,3.9,25.7,1.1,1.8,62.5,1.9,5.3,7.2,2.2,1.7,0.4,0.1,2.3,24.1,3,0,-7.3
709,Tari Eason,HOU,24,57,36,21,24.9,12,4.8,9.8,48.7,1.1,3.2,34.2,1.4,1.8,76,2.2,4.1,6.4,1.5,1.1,1.7,0.9,2.4,28.4,6,0,2.5
98,Rudy Gobert,MIN,33,72,43,29,33.2,12,4.7,7.1,66.9,0,0,0,2.6,3.8,67.4,3.7,7.2,10.9,1.8,1.2,0.8,1.4,2.5,33.2,36,0,4.5
564,Aaron Wiggins,OKC,26,76,62,14,22.9,12,4.7,9.6,48.8,1.7,4.5,38.3,1,1.2,83.1,1.1,2.8,3.9,1.8,0.9,0.8,0.2,1.3,21.5,2,0,6.8
382,Aaron Nesmith,IND,25,45,29,16,24.9,12,4.3,8.4,50.7,1.9,4.3,43.1,1.6,1.8,91.3,0.8,3.1,4,1.2,0.8,0.8,0.4,2.5,21.2,0,0,4.4
40,Khris Middleton,WAS,33,37,18,19,22.8,11.9,4.3,9.1,47.5,1.3,3.6,36.1,1.9,2.3,85.7,0.4,3.4,3.7,4.1,1.5,0.9,0.2,2,24.4,0,0,1.1
711,Jalen Duren,DET,21,78,43,35,26.1,11.8,4.8,7,69.2,0,0,0,2.1,3.1,66.9,3.6,6.8,10.3,2.7,1.7,0.7,1.1,3.2,32,41,0,0.5
794,Brandin Podziemski,GSW,22,64,38,26,26.8,11.7,4.4,9.8,44.5,1.8,4.8,37.2,1.1,1.5,75.8,1,4.1,5.1,3.4,1.2,1.1,0.2,1.5,25.6,2,0,4.1
175,Donte DiVincenzo,MIN,28,62,37,25,25.9,11.7,4,9.6,42.2,2.8,7.1,39.7,0.8,1,77.8,0.5,3.2,3.7,3.6,1.6,1.2,0.3,1.8,24.3,1,0,2.8
566,Corey Kispert,WAS,26,61,14,47,26.3,11.6,4.2,9.3,45.1,2,5.4,36.4,1.2,1.4,85.2,0.6,2.4,3,1.7,1,0.4,0.2,1.6,18.6,0,0,-4.5
703,Jeremy Sochan,SAS,22,54,21,33,25.3,11.4,4.6,8.7,53.5,0.5,1.7,30.8,1.6,2.3,69.6,2.4,4.2,6.5,2.4,1.6,0.8,0.5,2.4,25.2,8,0,-1.6
805,Toumani Camara,POR,25,78,33,45,32.7,11.3,4.2,9.2,45.8,1.7,4.6,37.5,1.2,1.6,72.2,2.2,3.6,5.8,2.2,1.4,1.5,0.6,2.9,26.6,4,0,-1.5
366,Isaiah Hartenstein,OKC,27,57,49,8,27.9,11.2,4.9,8.4,58.1,0,0.3,0,1.4,2.1,67.5,2.9,7.9,10.7,3.8,1.7,0.8,1.1,3,33.9,28,0,7.3
85,Gary Trent Jr.,MIL,26,74,44,30,25.6,11.1,3.8,8.9,43.1,2.4,5.9,41.6,1.1,1.2,84.8,0.3,2,2.3,1.2,0.6,1,0.1,1.7,18.1,0,0,0.9
70,Buddy Hield,GSW,32,82,48,34,22.7,11.1,4,9.6,41.7,2.5,6.7,37,0.6,0.8,82.8,0.6,2.6,3.2,1.6,1.1,0.8,0.3,1.6,19.7,0,0,1.7
59,Jrue Holiday,BOS,35,62,47,15,30.6,11.1,4.1,9.2,44.3,1.7,4.9,35.3,1.1,1.2,90.9,1.2,3,4.3,3.9,1.2,1.1,0.4,1.6,25.2,1,0,5.5
710,Walker Kessler,UTA,23,58,14,44,30,11.1,4.8,7.2,66.3,0.1,0.6,17.6,1.4,2.6,52,4.6,7.6,12.2,1.7,1.5,0.6,2.4,2.2,35.7,28,0,-5.7
119,Duncan Robinson,MIA,31,74,30,44,24.1,11,3.9,9,43.7,2.6,6.5,39.3,0.6,0.7,88.7,0.2,2,2.3,2.4,1.2,0.5,0.1,1.8,18,0,0,0.9
303,Spencer Dinwiddie,DAL,32,79,37,42,27,11,3.6,8.6,41.6,1.4,4.1,33.4,2.5,3.1,80.2,0.2,2.4,2.6,4.4,1.3,0.9,0.2,1.5,22.9,5,0,-2.8
892,Guerschon Yabusele,PHI,29,70,23,47,27.1,11,4,8,50.1,1.5,3.9,38,1.4,2,72.5,1.9,3.7,5.6,2.1,1.2,0.8,0.3,2.3,23.2,3,0,-1.7
68,Tim Hardaway Jr.,DET,33,77,41,36,28,11,3.6,8.8,40.6,2.2,5.9,36.8,1.6,1.9,85.5,0.2,2.1,2.4,1.6,0.6,0.5,0.1,1.2,17.3,0,0,0.3
804,Brice Sensabaugh,UTA,21,71,14,57,20.2,10.9,3.9,8.4,45.9,2.2,5.2,42.2,0.9,1,89,0.6,2.4,3,1.5,1.5,0.6,0.1,1.6,17.5,0,0,-4
73,Bogdan Bogdanović,LAC,32,54,33,21,25,10.8,3.9,9.1,42.7,1.9,5.4,36.3,1.1,1.2,87.9,0.4,2.5,2.9,2.7,1.4,0.8,0.2,2.4,19.9,1,0,2
803,Jordan Hawkins,NOP,23,56,18,38,23.6,10.8,3.7,9.9,37.2,2,5.9,33.1,1.4,1.8,81.6,0.4,2.4,2.8,1.2,1,0.5,0.4,0.9,17.7,0,0,-5.7
722,Nikola Jović,MIA,22,46,21,25,25.1,10.7,3.7,8.2,45.6,1.7,4.6,37.1,1.6,1.9,82.8,0.6,3.3,3.9,2.8,1.3,0.8,0.3,1.8,21.7,0,0,-0.4
578,Brandon Boston,NOP,23,42,8,34,23.6,10.7,4,9.1,43.6,1.2,3.3,35,1.6,2,78.8,0.7,2.5,3.2,2.2,1.2,1.3,0.2,1.7,21,0,0,-3.3
173,Grayson Allen,PHX,29,64,29,35,24.1,10.6,3.4,7.6,44.8,2.3,5.5,42.6,1.5,1.8,81.6,0.5,2.5,3,2.1,1.2,0.8,0.3,1.5,19.7,1,0,-1.2
575,Keon Johnson,BKN,23,79,25,54,24.4,10.6,3.8,9.9,38.9,1.6,5.1,31.4,1.4,1.8,77,0.8,3,3.8,2.2,1.5,1,0.4,2.6,21.2,0,0,-5.4
39,Terry Rozier,MIA,31,64,27,37,25.9,10.6,3.9,9.9,39.1,1.4,4.8,29.5,1.4,1.7,85.2,0.7,3,3.7,2.6,1.2,0.6,0.2,1.1,20.2,0,0,-2.2
410,Obi Toppin,IND,27,79,48,31,19.6,10.5,4,7.6,52.9,1.4,3.8,36.5,1.1,1.4,78.1,0.7,3.3,4,1.6,0.9,0.6,0.4,1.4,19.8,2,0,-1
715,Ochai Agbaji,TOR,25,64,19,45,27.2,10.4,4.2,8.3,49.8,1.6,4,39.9,0.5,0.8,70.8,1,2.8,3.8,1.5,0.8,0.9,0.5,2,20.5,0,0,-3.3
893,Jaylen Wells,MEM,21,79,47,32,25.9,10.4,3.6,8.6,42.5,1.7,5,35.2,1.4,1.7,82.2,1.1,2.3,3.4,1.7,0.9,0.6,0.1,1.8,18.2,1,0,2.4
66,Jonas Valančiūnas,SAC,33,81,23,58,18.8,10.4,4.3,7.7,55,0.1,0.5,21.6,1.8,2,87.9,2.3,5.4,7.7,2,1.5,0.5,0.6,2.2,24.3,21,0,-3.8
386,Grant Williams,CHA,26,16,6,10,29.9,10.4,3.4,7.7,43.9,1.7,4.6,36.5,1.9,2.3,83.8,1.1,4,5.1,2.3,1.8,1.1,0.8,2.9,24.1,0,0,0.6
305,Nic Claxton,BKN,26,70,20,50,26.9,10.3,4.6,8.1,56.3,0.1,0.3,23.8,1.1,2.2,51.3,2.2,5.1,7.4,2.2,1.2,0.9,1.4,2.1,28.2,13,0,-7.1
589,Jose Alvarado,NOP,27,56,19,37,24.4,10.3,3.6,9.3,39.2,2,5.5,35.9,1.1,1.3,81.1,0.5,1.9,2.4,4.6,1.5,1.3,0.3,1.6,23.4,2,0,-4.1
209,De'Anthony Melton,BKN,27,6,4,2,20.2,10.3,3.7,9,40.7,2.2,5.8,37.1,0.8,1.3,62.5,1,2.3,3.3,2.8,1.7,1.2,0.3,3,21.4,1,0,4.5
69,Kevin Porter Jr.,MIL,25,75,43,32,19.8,10.3,3.9,8.7,44.9,0.7,2.4,31.1,1.7,2.3,76.9,0.6,3.1,3.7,3.4,1.8,1.1,0.2,1.6,21.8,2,1,0.4
559,Herbert Jones,NOP,26,20,5,15,32.4,10.3,3.8,8.6,43.6,1.1,3.6,30.6,1.7,2,82.5,1.1,2.8,3.9,3.3,1.8,1.9,0.5,3.3,25,0,0,-1
319,Tyus Jones,PHX,29,81,36,45,26.8,10.2,3.8,8.4,44.8,2,5,41.4,0.6,0.7,89.5,0.5,1.9,2.4,5.3,1.1,0.9,0.1,0.8,22.8,6,0,-1.1
572,Trendon Watford,BKN,24,44,16,28,20.7,10.2,3.7,8,46.9,0.7,2,33,2.1,2.8,76.2,0.8,2.8,3.6,2.6,1.9,0.6,0.3,2.2,19.3,1,0,-1.5
427,Isaiah Joe,OKC,25,74,63,11,21.7,10.2,3.5,7.9,44,2.6,6.3,41.2,0.6,0.8,82.1,0.6,2.1,2.6,1.6,0.5,0.6,0.1,1.5,17.6,0,0,7.4
292,Derrick Jones Jr.,LAC,28,77,48,29,24.3,10.1,4,7.6,52.6,1,2.8,35.6,1.1,1.5,70.3,1.2,2.2,3.4,0.8,0.9,1,0.4,2,18.9,0,0,3.2
894,Keion Brooks Jr.,NOP,24,14,2,12,23.7,10.1,3.8,7.8,48.6,1,3.1,32.6,1.6,2.1,73.3,0.9,3.3,4.1,0.9,0.9,0.7,0.7,2.1,19.9,1,0,-10.4
104,Luguentz Dort,OKC,26,71,57,14,29.2,10.1,3.6,8.4,43.5,2.4,5.8,41.2,0.5,0.6,71.7,1.3,2.9,4.1,1.6,0.7,1.1,0.5,2.9,21.8,0,0,7.7
895,Justin Edwards,PHI,21,44,11,33,26.2,10.1,3.9,8.6,45.5,1.6,4.3,36.3,0.7,1,69.6,1,2.3,3.4,1.6,1.1,1,0.4,2.2,19.5,1,0,-6.4
796,Ausar Thompson,DET,22,59,34,25,22.5,10.1,4.2,7.8,53.5,0.2,0.8,22.4,1.5,2.4,64.1,1.9,3.3,5.1,2.3,1.4,1.7,0.7,2.8,25.3,3,0,1.1
708,Andrew Nembhard,IND,25,65,44,21,28.9,10,3.8,8.3,45.8,0.8,2.7,29.1,1.7,2.1,79.4,0.5,2.8,3.3,5,1.7,1.2,0.2,2.3,24,2,0,3.1
107,Chris Boucher,TOR,32,50,18,32,17.2,10,3.6,7.4,49.2,1.4,3.9,36.3,1.4,1.7,78.2,1.4,3.1,4.5,0.7,0.6,0.5,0.5,1.4,18.8,3,0,0.1
567,Ziaire Williams,BKN,23,63,22,41,24.5,10,3.4,8.3,41.2,1.6,4.8,34.1,1.6,2,82.1,1,3.6,4.6,1.3,1.1,1,0.4,2.4,20.7,2,0,-5.2
707,Julian Champagnie,SAS,24,82,34,48,23.6,9.9,3.4,8.1,41.5,2.2,5.9,37.1,1,1.1,90.4,0.8,3.1,3.9,1.4,0.9,0.7,0.4,1.4,19.2,0,0,-0.8
288,Georges Niang,ATL,32,79,55,24,21.5,9.9,3.6,7.8,46.1,2.1,5.2,40.6,0.6,0.7,79.3,0.6,2.8,3.4,1.4,1,0.4,0.2,2.5,16.7,1,0,2.5
145,Kevin Huerter,CHI,26,69,39,30,24.3,9.9,3.7,8.8,42.5,1.9,5.7,33.8,0.5,0.7,71.4,0.4,2.5,3,2.3,1,1,0.3,1.8,19.7,0,0,1.5
761,Scotty Pippen Jr.,MEM,24,79,46,33,21.3,9.9,3.6,7.5,48,1.1,2.8,39.7,1.5,2.2,71.3,0.8,2.5,3.3,4.4,1.7,1.3,0.4,2.6,23.7,9,1,0.6
814,Nick Smith Jr.,CHA,21,60,14,46,22.8,9.9,3.7,9.5,39.1,1.7,5.1,34,0.7,0.8,93.5,0.2,1.9,2.1,2.4,1.4,0.3,0.1,1.3,15.8,1,0,-6.6
896,Bub Carrington,WAS,19,82,18,64,30,9.8,3.7,9.1,40.1,1.7,5,33.9,0.8,1,81.2,0.4,3.8,4.2,4.4,1.7,0.7,0.3,2.3,22.5,5,0,-9.7
604,Moses Moody,GSW,23,74,45,29,22.3,9.8,3.3,7.7,43.3,1.7,4.6,37.4,1.4,1.8,79.7,0.7,1.9,2.6,1.3,0.7,0.8,0.4,1.6,17.7,0,0,1.8
437,Amir Coffey,LAC,28,72,41,31,24.3,9.7,3.3,7.1,47.1,1.4,3.4,40.9,1.6,1.8,89.1,0.4,1.8,2.2,1.1,0.6,0.6,0.1,1.7,15.3,0,0,-0.9
748,Max Christie,DAL,22,78,40,38,27.3,9.6,3.2,7.6,42.7,1.5,4,36.6,1.7,1.9,85.5,0.5,2.8,3.3,1.9,1.1,0.8,0.4,1.5,18.9,0,0,-1.1
897,Kyle Filipowski,UTA,21,72,13,59,21.1,9.6,3.6,7.2,50.2,1.1,3.1,35,1.3,2,65,1.6,4.6,6.1,1.9,1.4,0.7,0.3,2.4,21.3,13,0,-5.1
636,Miles McBride,NYK,24,64,39,25,24.9,9.5,3.5,8.5,40.6,1.8,4.9,36.9,0.8,1,81.3,0.7,1.8,2.5,2.9,0.6,1,0.3,1.7,20.2,0,0,3.3
813,Tosan Evbuomwan,BKN,24,28,8,20,23.7,9.5,3.4,7.9,42.7,0.9,2.8,31.2,2,2.6,75.3,1.1,3.1,4.3,2,1.4,0.9,0.4,2,19.9,0,0,-2.4
820,Jalen Wilson,BKN,24,79,25,54,25.7,9.5,3.1,7.8,39.7,1.5,4.6,33.7,1.7,2.1,81.8,0.9,2.5,3.4,1.8,1,0.5,0.1,2.1,17,0,0,-3.3
822,Anthony Black,ORL,21,78,39,39,24.2,9.4,3.4,7.9,42.3,0.8,2.5,31.8,1.9,2.5,76.1,0.7,2.3,2.9,3.1,1.8,1.1,0.6,2.1,21,1,0,-0.5
799,Tristan Vukcevic,WAS,22,35,7,28,14.6,9.4,3.4,6.9,49.6,1.1,2.9,37.3,1.5,1.9,77.6,0.7,3,3.7,1.1,1.2,0.3,0.7,1.6,17.3,1,0,-3.6
163,Nickeil Alexander-Walker,MIN,26,82,49,33,25.3,9.4,3.3,7.5,43.8,1.7,4.5,38.1,1.1,1.4,78,0.7,2.6,3.2,2.7,1.2,0.6,0.4,1.7,19.3,1,0,3.3
326,Max Strus,CLE,29,50,39,11,25.5,9.4,3.3,7.5,44.2,2.3,5.9,38.6,0.6,0.7,82.4,1.1,3.3,4.3,3.2,1.1,0.5,0.2,2.1,20.6,0,0,4.4
125,Cole Anthony,MEM,25,67,35,32,18.4,9.4,3.4,8.1,42.4,1.1,3.3,35.3,1.4,1.7,82.3,0.7,2.4,3,2.9,1.5,0.7,0.5,2.3,19.2,0,0,-0.2
791,Cam Whitmore,HOU,20,51,30,21,16.2,9.4,3.5,7.9,44.4,1.3,3.6,35.5,1.1,1.4,75,0.7,2.3,3,1,0.9,0.6,0.3,0.9,16,2,0,0
898,Kel'el Ware,MIA,21,64,28,36,22.2,9.3,4,7.3,55.4,0.5,1.7,31.5,0.7,1,68.7,1.8,5.6,7.4,0.9,0.9,0.6,1.1,1.7,23.8,15,0,0.6
525,Nick Richards,PHX,27,57,17,40,22,9.3,3.6,6.1,59.1,0,0,0,2.1,2.8,74.4,2.6,5.6,8.2,0.9,1.4,0.2,1,2.5,22.6,16,0,-4.1
899,Zach Edey,MEM,23,66,35,31,21.5,9.2,3.8,6.6,58,0.3,0.8,34.6,1.4,1.9,70.9,3.5,4.8,8.3,1,1.3,0.5,1.3,2.8,24.9,12,0,2.5
815,Noah Clowney,BKN,20,46,11,35,22.7,9.1,2.9,8.1,35.8,1.9,5.7,33.3,1.5,1.7,83.8,0.9,3,3.9,0.9,1,0.5,0.5,2.3,17.1,0,0,-5.7
225,T.J. McConnell,IND,33,79,49,30,17.9,9.1,4.1,7.9,51.9,0.2,0.6,30.6,0.7,1,74,0.6,1.9,2.4,4.4,1.4,1.1,0.3,1,21.3,2,0,-0.7
900,Yves Missi,NOP,21,73,19,54,26.8,9.1,3.7,6.7,54.7,0,0,0,1.7,2.8,62.3,3.5,4.7,8.2,1.4,1.1,0.5,1.3,2,25.4,14,0,-7
157,Wendell Carter Jr.,ORL,26,68,31,37,25.9,9.1,3.3,7.2,46,0.5,2.3,23.4,1.9,2.6,73.7,2.2,5,7.2,2,1.1,0.8,0.6,2.9,23.7,10,0,-0.2
744,A.J. Lawson,TOR,24,26,14,12,18.7,9.1,3.1,7.3,42.1,1.3,3.9,32.7,1.7,2.4,68.3,0.8,2.5,3.3,1.2,0.6,0.5,0.2,1.7,16.5,2,0,-0.7
286,Royce O'Neale,PHX,32,75,33,42,24.5,9.1,3.2,7.6,42.3,2.4,5.9,40.6,0.3,0.3,73.1,0.7,3.9,4.7,2.2,0.9,0.9,0.4,2,21,1,0,-2.1
901,Dalton Knecht,LAL,24,78,47,31,19.2,9.1,3.3,7.1,46.1,1.6,4.4,37.6,0.8,1.1,76.2,0.5,2.3,2.8,0.8,0.5,0.3,0.1,1.2,14.4,0,0,-0.9
823,Julian Strawther,DEN,23,65,41,24,21.3,9,3.2,7.5,43.2,1.4,4.1,34.9,1.1,1.4,82.2,0.3,1.9,2.2,1.3,0.9,0.6,0.2,2.3,15.2,0,0,-1.1
615,Jared Butler,PHI,24,60,6,54,17.4,9,3.4,7.6,44.8,1,2.8,35.5,1.3,1.5,82.4,0.4,1.4,1.8,3.7,1.3,0.7,0.2,1.6,18.1,1,0,-2.2
282,Draymond Green,GSW,35,68,42,26,29.2,9,3.2,7.5,42.4,1.2,3.6,32.5,1.5,2.2,68.7,1.1,5,6.1,5.6,2.6,1.5,1,3.2,29.7,6,1,4
296,Killian Hayes,BKN,23,6,1,5,27.1,9,3,7.2,41.9,1.3,3.5,38.1,1.7,2,83.3,0.8,2.2,3,5.2,1.5,0.7,0.7,2.2,22.9,0,0,-4
205,Patrick Williams,CHI,23,63,31,32,25,9,3.3,8.2,39.7,1.5,4.3,35.3,1,1.3,72.3,0.7,3.1,3.8,2,1.4,0.8,0.5,1.4,18.9,1,0,-2.9
120,Marcus Smart,WAS,31,34,17,17,20,9,3,7.6,39.3,1.4,4.1,34.8,1.6,2.1,76.1,0.5,1.6,2.1,3.2,1.6,1.1,0.3,1.6,19,0,0,1.2
101,Al Horford,BOS,39,60,44,16,27.6,9,3.3,7.7,42.3,1.9,5.2,36.3,0.6,0.6,89.5,1.3,4.8,6.2,2.1,0.8,0.6,0.9,1.4,23.1,7,0,6.6
730,Johnny Juzang,UTA,24,64,15,49,19.8,8.9,3.2,7.4,42.9,1.8,4.9,37.6,0.7,0.8,84.9,0.7,2.2,2.9,1.1,0.6,0.6,0.1,2,15.6,0,0,-5.6
150,Jusuf Nurkić,CHA,30,51,18,33,20.8,8.9,3.3,6.9,47.7,0.6,2.1,30.5,1.7,2.5,66.4,1.7,6.1,7.8,2.3,1.9,0.8,0.7,2.5,24.1,10,0,-3.6
86,Clint Capela,ATL,31,55,27,28,21.4,8.9,4,7.1,55.9,0,0,0,0.9,1.8,53.6,3.2,5.4,8.5,1.1,0.9,0.6,1,1.9,24.7,11,0,-1.4
235,Luke Kennard,MEM,29,65,37,28,22.6,8.9,3.2,6.6,47.8,1.7,4,43.3,0.8,0.9,89.5,0.6,2.2,2.8,3.3,1.1,0.8,0.1,0.9,18.6,0,0,1.9
71,Chris Paul,SAS,40,82,34,48,28,8.8,3,7.1,42.7,1.7,4.5,37.7,1,1.1,92.4,0.4,3.2,3.6,7.4,1.6,1.3,0.3,1.8,27.2,12,0,0
230,Svi Mykhailiuk,UTA,28,38,6,32,20,8.8,3.1,7.9,39.1,1.8,5.3,34.5,0.7,0.9,80,0.6,1.8,2.4,2,1.4,0.5,0.2,1.1,15.3,0,0,-2.8
634,Justin Champagnie,WAS,24,62,16,46,21.6,8.8,3.4,6.6,51.1,1.2,3.1,38.3,0.8,1.2,68.5,1.8,3.9,5.7,1,0.9,1,0.6,1.8,21.2,8,0,-4.6
189,Kentavious Caldwell-Pope,MEM,32,77,38,39,29.6,8.7,3.1,7.1,43.9,1.5,4.3,34.2,1.1,1.2,86.3,0.4,1.8,2.2,1.8,0.8,1.3,0.4,1.8,18.4,0,0,0.1
111,Kelly Olynyk,NOP,34,44,12,32,20.2,8.7,3,6.1,50,0.8,1.8,41.8,1.9,2.5,76.9,1.4,3.3,4.7,2.9,1.7,0.8,0.4,2.8,20.5,2,0,-1.3
797,Dereck Lively II,DAL,21,36,21,15,23.1,8.7,3.7,5.3,70.2,0,0,0,1.3,2,63,2.9,4.6,7.5,2.4,1.1,0.6,1.6,2.8,26.5,8,0,3.4
775,Tyrese Martin,BKN,26,60,16,44,21.9,8.7,3.2,7.8,40.6,1.7,4.7,35.1,0.8,1,79.3,1,2.7,3.7,2,1.2,0.6,0.2,1.3,17.1,1,0,-4.3
187,Dorian Finney-Smith,LAL,32,63,36,27,28.9,8.7,3.1,6.9,44.8,2,5,41.1,0.5,0.7,66.7,1.3,2.7,3.9,1.4,0.9,0.9,0.4,2.2,18.5,0,0,4.9
714,Jaden Hardy,DAL,22,57,30,27,15.9,8.7,3.2,7.3,43.5,1.3,3.5,38.6,1.1,1.5,69.8,0.2,1.4,1.6,1.4,1.4,0.5,0.1,1.6,13,0,0,-1.1
421,Danté Exum,DAL,29,20,7,13,18.6,8.7,3.2,6.7,47.8,1.2,2.7,43.4,1.2,1.6,74.2,0.2,1.5,1.7,2.8,1.1,0.6,0.2,1.7,16,0,0,-2.4
902,Kyshawn George,WAS,21,68,15,53,26.5,8.7,3,8,37.2,1.7,5.2,32.2,1,1.4,75.3,0.7,3.5,4.2,2.5,1.4,1,0.7,3,21.2,1,0,-5.3
168,Oshae Brissett,PHI,27,6,1,5,23.7,8.7,3.2,6.5,48.7,1,3,33.3,1.3,2.3,57.1,1.2,2.5,3.7,0.7,1.3,0.7,0.5,2.3,16.2,0,0,-5.2
903,Isaiah Collier,UTA,20,71,14,57,25.9,8.7,3.3,7.8,42.2,0.6,2.4,24.9,1.5,2.2,68.2,0.5,2.9,3.3,6.3,2.9,0.9,0.2,2.1,22.6,11,0,-5.7
792,Jaime Jaquez Jr.,MIA,24,66,32,34,20.7,8.6,3.2,7,46.1,0.6,1.8,31.1,1.6,2.2,75.4,1.3,3.1,4.4,2.5,1.5,0.9,0.2,1.2,19.6,3,1,-2.3
904,Ja'Kobe Walter,TOR,20,52,19,33,21.2,8.6,3.1,7.6,40.5,1.3,3.6,34.9,1.3,1.6,79.5,1.1,1.9,3.1,1.6,1,0.8,0.2,1.8,16.8,1,0,-1.6
905,Matas Buzelis,CHI,20,80,39,41,18.9,8.6,3.2,6.9,45.4,1.2,3.3,36.1,1.1,1.4,81.5,0.7,2.8,3.5,1,0.9,0.4,0.9,1.6,17.2,1,0,-0.4
630,Sam Hauser,BOS,27,71,52,19,21.7,8.5,3,6.7,45.1,2.3,5.6,41.6,0.2,0.2,100,0.6,2.5,3.2,0.9,0.3,0.6,0.2,1.2,15.6,0,0,4.6
201,Larry Nance Jr.,ATL,32,24,10,14,19.3,8.5,3.3,6.5,51.6,1.4,3.2,44.7,0.4,0.5,69.2,1,3.3,4.3,1.6,0.7,0.8,0.5,1.5,19.4,3,0,-4
746,Jared Rhoden,TOR,25,14,8,6,16.2,8.4,3,6.2,48.3,0.9,2.8,30.8,1.6,1.8,88,1,2,3,1.1,0.6,0.7,0.1,1.4,15.7,1,0,4.6
212,Jaylen Nowell,WAS,25,8,1,7,21,8.4,3.3,9.1,35.6,1,3.4,29.6,0.9,1.4,63.6,0.8,1.8,2.5,2.3,1,0.1,0.5,1.1,15.6,0,0,-5.3
810,Cason Wallace,OKC,21,68,55,13,27.6,8.4,3.4,7.2,47.4,1.1,3.1,35.6,0.4,0.5,81.1,1,2.3,3.4,2.5,0.9,1.8,0.5,2.1,22.2,0,0,5.4
178,Brandon Clarke,MEM,28,64,40,24,18.9,8.3,3.7,5.9,62.1,0,0.3,5.9,1,1.4,70.1,2,3.1,5.1,1,0.6,0.8,0.6,2.3,19.5,2,0,2.8
621,Dalano Banton,POR,25,67,28,39,16.7,8.3,3,7.6,39.1,1.1,3.3,32.4,1.4,1.9,72.8,0.4,1.6,2,2.4,1.3,0.6,0.5,0.9,16.5,0,0,-0.8
548,Brandon Williams,DAL,25,33,15,18,14.8,8.3,3,5.7,52.1,0.7,1.8,40,1.7,2,83.3,0.4,1.4,1.8,2.3,1.2,0.7,0.2,1,15.4,0,0,0.3
773,Keon Ellis,SAC,25,80,39,41,24.4,8.3,2.8,5.8,48.9,1.7,4,43.3,0.9,1.1,84.9,0.8,1.9,2.7,1.5,0.9,1.5,0.8,2.2,19.8,0,0,0.8
217,Bruce Brown,NOP,28,41,15,26,22.5,8.3,3.2,7.5,42.1,0.7,2,33.3,1.3,1.6,81.5,1,3,4,2,1,0.8,0.2,1.7,18.4,0,0,-5.5
