Player_id,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
137,Brook Lopez,MIL,36,79,48,31,30.5,12.5,4.6,9.6,48.5,1.9,5.1,36.6,1.4,1.7,82.1,1.5,3.7,5.2,1.6,1,0.5,2.4,2.4,29,5,0,3.5
59,Jrue Holiday,BOS,34,69,53,16,32.8,12.5,4.8,10,48,2,4.7,42.9,0.9,1,83.3,1.2,4.2,5.4,4.8,1.8,0.9,0.8,1.6,29.3,7,0,6.2
549,Josh Giddey,OKC,21,80,56,24,25.1,12.3,5,10.6,47.5,1,3,33.7,1.3,1.6,80.6,1.4,5,6.4,4.8,2.1,0.7,0.6,1.4,28.8,10,3,4.7
791,Cam Whitmore,HOU,19,47,19,28,18.7,12.3,4.5,9.9,45.4,1.7,4.7,35.9,1.6,2.4,67.9,0.9,2.9,3.8,0.7,1,0.6,0.4,1.4,20,1,0,-0.6
430,Javonte Green,CHI,30,9,5,4,25.6,12.2,5,8.3,60,1.1,3,37,1.1,1.4,76.9,2.2,5.2,7.4,0.6,0.8,1.1,0.9,2.1,27.2,1,0,3.1
66,Jonas Valančiūnas,NOP,32,82,49,33,23.5,12.2,4.9,8.8,55.9,0.5,1.5,30.8,2,2.5,78.5,2.3,6.5,8.8,2.1,1.4,0.4,0.8,2.7,28.3,33,0,1.9
75,Harrison Barnes,SAC,32,82,46,36,29,12.2,4.2,8.9,47.4,1.8,4.7,38.7,1.9,2.4,80.1,0.8,2.2,3,1.2,0.7,0.7,0.1,1.2,19.4,0,0,-1
326,Max Strus,CLE,28,70,43,27,32,12.2,4.3,10.4,41.8,2.4,6.8,35.1,1.1,1.4,79.4,0.9,3.9,4.8,4,1.6,0.9,0.4,2.4,26.4,5,1,3.6
382,Aaron Nesmith,IND,24,72,41,31,27.7,12.2,4.4,8.8,49.6,1.9,4.6,41.9,1.5,1.9,78.1,0.9,2.9,3.8,1.5,0.9,0.9,0.7,3.3,22.9,1,0,2.2
561,Ayo Dosunmu,CHI,24,76,37,39,29.1,12.2,4.7,9.5,50.1,1.6,3.9,40.3,1.1,1.4,81,0.7,2.1,2.8,3.2,1.4,0.9,0.5,2.2,23.1,1,0,-2.1
70,Buddy Hield,PHI,31,84,46,38,25.7,12.1,4.4,10.1,43.6,2.6,6.8,38.6,0.6,0.7,88.1,0.7,2.5,3.2,2.8,1.2,0.8,0.5,2,22.9,1,0,0.8
319,Tyus Jones,WAS,28,66,11,55,29.3,12,4.9,10.1,48.9,1.6,3.9,41.4,0.5,0.6,80,0.3,2.4,2.7,7.3,1,1.1,0.3,0.7,29.3,9,1,-7.5
792,Jaime Jaquez Jr.,MIA,23,75,44,31,28.2,11.9,4.5,9.3,48.9,0.9,2.7,32.2,1.9,2.3,81.1,1.1,2.7,3.8,2.6,1.5,1,0.3,2.2,22.7,1,0,1.4
305,Nic Claxton,BKN,25,71,27,44,29.8,11.8,5.2,8.2,62.9,0,0.1,20,1.5,2.8,55.1,2.7,7.2,9.9,2.1,1.3,0.6,2.1,2.5,33.7,30,0,-3.9
211,Ivica Zubac,LAC,27,68,42,26,26.4,11.7,5,7.6,64.9,0,0,0,1.8,2.4,72.3,2.9,6.3,9.2,1.4,1.2,0.3,1.2,2.6,28.2,23,0,2.7
102,Marvin Bagley III,WAS,25,50,7,43,21.1,11.7,4.8,8.2,58.6,0.2,0.5,39.1,1.9,2.5,76.2,2.6,3.6,6.2,1.1,1.2,0.4,0.7,1.6,22.8,10,0,-2.7
703,Jeremy Sochan,SAS,21,74,18,56,29.6,11.6,4.6,10.5,43.8,0.9,3.1,30.8,1.5,1.9,77.1,1.9,4.6,6.4,3.4,1.9,0.8,0.5,2.3,26.6,7,0,-4.6
125,Cole Anthony,ORL,24,81,47,34,22.4,11.6,4.1,9.4,43.5,1.1,3.4,33.8,2.2,2.7,82.6,0.8,3,3.8,2.9,1.6,0.8,0.5,2.2,22.7,3,0,1.4
86,Clint Capela,ATL,30,73,33,40,25.8,11.5,4.8,8.5,57.1,0,0,0,1.8,2.8,63.1,4.6,6,10.6,1.2,1,0.6,1.5,2.2,31.2,38,0,-0.2
74,Mike Conley,MIN,36,76,53,23,28.9,11.4,3.9,8.5,45.7,2.4,5.3,44.2,1.3,1.5,91.1,0.5,2.4,2.9,5.9,1.3,1.2,0.2,1.7,26.5,5,0,3.6
178,Brandon Clarke,MEM,27,6,2,4,22.4,11.3,5.5,9.8,55.9,0.2,1,16.7,0.2,1.2,14.3,2.2,3.2,5.3,1.5,0.5,0.8,1,1.3,25,0,0,-1.3
47,Malik Beasley,MIL,27,79,46,33,29.6,11.3,4.1,9.1,44.3,2.8,6.9,41.3,0.3,0.4,71.4,0.5,3.2,3.7,1.4,0.7,0.7,0.1,2,19.6,1,0,3.7
571,Zach Collins,SAS,26,69,19,50,22.1,11.2,4.3,8.9,48.4,0.8,2.6,32,1.8,2.3,75.3,1.7,3.7,5.4,2.8,1.9,0.5,0.8,3,23.7,3,0,-5.7
227,Jakob Poeltl,TOR,28,50,21,29,26.4,11.1,5,7.6,65.6,0,0,0,1.2,2.1,55.1,2.9,5.7,8.6,2.5,1.5,0.7,1.5,3,30.3,20,0,-0.3
30,Russell Westbrook,LAC,35,68,45,23,22.5,11.1,4.4,9.8,45.4,0.6,2.3,27.3,1.6,2.4,68.8,1.4,3.7,5,4.5,2.1,1.1,0.3,1.8,26.1,8,1,1.5
209,De'Anthony Melton,PHI,26,38,25,13,26.9,11.1,3.7,9.5,38.6,2,5.6,36,1.7,2.1,83.5,0.7,3,3.7,3,1,1.6,0.4,2.2,25,0,0,5.7
58,Eric Gordon,PHX,35,68,41,27,27.8,11,4,9.1,44.3,2.2,5.8,37.8,0.8,0.9,79.7,0.2,1.6,1.8,2,1.1,1,0.4,1.2,19.4,0,0,1.9
559,Herbert Jones,NOP,25,76,46,30,30.5,11,3.9,7.7,49.8,1.5,3.6,41.8,1.8,2.1,86.7,1,2.6,3.6,2.6,1.2,1.4,0.8,2.9,24.6,0,0,3
284,Daniel Gafford,DAL,25,74,30,44,24.5,11,4.7,6.5,72.5,0,0,0,1.6,2.4,67.4,2.6,5,7.6,1.6,1,0.9,2.1,3.1,30.3,15,0,-1.4
235,Luke Kennard,MEM,28,39,15,24,25.6,11,3.6,8.1,44.8,2.7,6.1,45,1,1.2,88.9,0.3,2.6,2.9,3.5,1.4,0.5,0.1,1,20,0,0,-4.8
157,Wendell Carter Jr.,ORL,25,55,30,25,25.6,11,4.1,7.7,52.5,1.2,3.1,37.4,1.7,2.4,69.4,2,4.9,6.9,1.7,1.2,0.6,0.5,2.2,24.1,9,0,0.9
247,Isaiah Stewart,DET,23,46,9,37,30.9,10.9,4,8.3,48.7,1.5,3.8,38.3,1.4,1.8,75.3,1.6,5,6.6,1.6,1.4,0.4,0.8,2.2,23.4,5,0,-2.9
150,Jusuf Nurkić,PHX,29,76,48,28,27.3,10.9,4.2,8.3,51,0.3,1.2,24.4,2.2,3.4,64,2.9,8.1,11,4,2.3,1.1,1.1,3.3,34.1,28,0,5.3
104,Luguentz Dort,OKC,25,79,54,25,28.4,10.9,3.6,8.3,43.8,2,5,39.4,1.6,2,82.6,0.9,2.7,3.6,1.4,0.9,0.9,0.6,2.9,20.9,0,0,4.4
290,Moritz Wagner,ORL,27,80,46,34,17.7,10.9,4.2,6.9,60.1,0.5,1.4,33,2.1,2.6,81.4,1.5,2.9,4.3,1.2,1.2,0.5,0.3,2,18.9,3,0,1.2
217,Bruce Brown,TOR,27,67,26,41,27.8,10.8,4.1,8.7,47.8,0.8,2.4,32.3,1.7,2.1,82.4,0.8,3.4,4.2,2.9,1.3,0.9,0.3,2.2,22.3,2,0,-3.4
752,Jake LaRavia,MEM,22,35,8,27,23,10.8,3.4,8.7,38.9,1.5,4.5,34,2.6,3.1,82.6,1.5,2.2,3.7,1.7,1.3,0.8,0.3,2,19.9,2,0,-3.3
608,Santi Aldama,MEM,23,61,23,38,26.5,10.7,4,9.3,43.5,1.7,5,34.9,0.9,1.4,62.1,1.2,4.6,5.8,2.3,1.1,0.7,0.9,1.5,24.7,5,0,-4.5
295,Jaden McDaniels,MIN,23,72,48,24,29.2,10.5,4.3,8.7,48.9,1.2,3.5,33.7,0.8,1.1,72.2,0.8,2.3,3.1,1.4,1.2,0.9,0.6,3,19.5,0,0,2.2
718,Simone Fontecchio,DET,28,66,29,37,24.9,10.5,3.8,8.3,46,2,5.1,40.1,0.8,1,81.8,1,2.8,3.7,1.5,1,0.7,0.3,1.7,19.3,0,0,-0.4
303,Spencer Dinwiddie,LAL,31,76,38,38,28.3,10.5,3.3,8.4,39.2,1.6,4.8,33.7,2.2,2.8,80.5,0.4,2.3,2.7,4.7,1.2,0.7,0.3,1.8,22.4,4,0,0.9
130,Alec Burks,NYK,32,66,18,48,18.4,10.4,3.2,8.6,36.9,1.9,5,37.6,2.2,2.5,86.8,0.4,1.9,2.3,1.3,0.7,0.4,0.2,1.1,16.3,0,0,-3.9
386,Grant Williams,CHA,25,76,34,42,28,10.3,3.6,8,45.6,1.7,4.4,37.5,1.4,1.8,75.7,1.1,3.1,4.2,2.3,1.4,0.6,0.5,3,20.6,2,0,-3.2
621,Dalano Banton,POR,24,54,24,30,19.4,10.3,3.7,9.3,40.4,1.1,3.7,29.6,1.7,2.2,78.3,0.8,2.5,3.3,2.4,1.4,0.6,0.4,1.2,19.3,2,0,-4.1
410,Obi Toppin,IND,26,82,47,35,21.1,10.3,4,7.1,57.3,1.2,3.1,40.3,0.9,1.2,77,1,2.9,3.9,1.6,0.8,0.6,0.5,1.7,19.8,1,0,1.7
225,T.J. McConnell,IND,32,71,40,31,18.2,10.2,4.6,8.4,55.6,0.3,0.6,40.9,0.7,0.9,79,0.5,2.2,2.7,5.5,1.5,1,0.1,1.1,23.6,4,0,1.3
145,Kevin Huerter,SAC,25,64,37,27,24.4,10.2,3.9,8.8,44.3,1.9,5.3,36.1,0.6,0.7,76.6,0.6,2.9,3.5,2.6,0.8,0.7,0.4,2.1,20.7,2,0,1.2
390,Onyeka Okongwu,ATL,23,55,23,32,25.5,10.2,4.1,6.6,61.1,0.4,1.3,33.3,1.7,2.1,79.3,2.6,4.2,6.8,1.3,0.8,0.5,1.1,2.9,24.3,8,0,-0.6
172,Reggie Jackson,DEN,34,82,57,25,22.2,10.2,4,9.2,43.1,1.2,3.5,35.9,1,1.2,80.6,0.4,1.5,1.9,3.8,1.3,0.5,0.1,1.8,18.8,2,0,1
213,Talen Horton-Tucker,UTA,23,51,14,37,19.8,10.1,3.6,9.1,39.6,1.2,3.6,33,1.7,2.1,80.7,0.4,2,2.4,3.5,1.3,0.9,0.4,1.8,20.7,1,0,-2.1
189,Kentavious Caldwell-Pope,DEN,31,76,54,22,31.6,10.1,3.6,7.7,46,1.6,4.1,40.6,1.3,1.5,89.4,0.4,2,2.4,2.4,1,1.3,0.6,2,21.1,0,0,7.5
315,Alex Caruso,CHI,30,71,34,37,28.7,10.1,3.6,7.6,46.8,1.9,4.7,40.8,1,1.4,76,0.9,3,3.8,3.5,1.4,1.7,1,2.5,26.5,1,0,0.1
767,Vince Williams Jr.,MEM,23,52,18,34,27.6,10,3.3,7.3,44.6,1.5,4,37.8,2,2.5,80,1.1,4.4,5.6,3.4,1.8,0.9,0.7,2.6,24.7,3,0,-1.8
465,Tre Jones,SAS,24,77,21,56,27.8,10,3.9,7.8,50.5,0.8,2.5,33.5,1.3,1.5,85.6,0.8,3,3.8,6.2,1.5,1,0.1,1.2,25.7,5,1,-0.3
374,Caleb Martin,MIA,28,64,36,28,27.4,10,3.8,8.7,43.1,1.3,3.6,34.9,1.2,1.5,77.8,1.2,3.2,4.4,2.2,1.2,0.7,0.5,2,21,2,0,1
205,Patrick Williams,CHI,22,43,19,24,27.3,10,3.7,8.3,44.3,1.4,3.4,39.9,1.2,1.5,78.8,1.1,2.8,3.9,1.5,1.3,0.9,0.8,2,20.7,0,0,-0.3
141,Josh Richardson,MIA,30,43,24,19,25.6,9.9,3.6,8.1,44.4,1.5,4.4,34.7,1.2,1.3,94.4,0.4,2.4,2.8,2.4,0.8,0.6,0.3,1.8,18.7,0,0,-2.5
490,Jalen Smith,IND,24,61,36,25,17.2,9.9,3.8,6.5,59.2,1,2.4,42.4,1.2,1.7,69.2,1.8,3.7,5.5,1,0.7,0.3,0.6,2,20,5,0,-0.2
45,Gordon Hayward,OKC,34,51,25,26,24.4,9.8,3.7,7.9,46.4,0.7,1.8,41.1,1.7,2.4,74.2,0.7,2.8,3.5,3.1,1.3,0.8,0.3,1.3,20.5,0,0,-2.6
709,Tari Eason,HOU,23,22,12,10,21.8,9.8,4,8.6,46.6,0.8,2.3,36,1,1.5,63.6,2.1,4.9,7,1.2,0.9,1.4,0.9,2.3,25.9,3,0,4
111,Kelly Olynyk,TOR,33,78,31,47,22.5,9.8,3.5,6.4,55.5,0.8,2,38.7,1.9,2.3,83.3,1.4,3.9,5.3,4.4,1.9,0.9,0.4,2.9,24.8,6,0,-3.4
161,Lonnie Walker IV,BKN,25,58,23,35,17.4,9.7,3.6,8.5,42.3,1.8,4.7,38.4,0.8,1,76.3,0.2,2,2.2,1.3,0.9,0.6,0.3,1.2,16.1,0,0,0.1
525,Nick Richards,CHA,26,67,14,53,26.2,9.7,3.9,5.6,69.1,0,0,0,2,2.7,73.7,2.6,5.5,8,0.8,1.1,0.4,1.1,2.6,24,19,0,-6.4
251,Payton Pritchard,BOS,26,82,64,18,22.3,9.6,3.6,7.7,46.8,1.8,4.7,38.5,0.6,0.7,82.1,0.9,2.4,3.2,3.4,0.7,0.5,0.1,1.3,19.5,3,0,5.5
793,Amen Thompson,HOU,21,62,30,32,22.4,9.5,3.9,7.2,53.6,0.1,0.9,13.8,1.7,2.5,68.4,2.4,4.2,6.6,2.6,1.5,1.3,0.6,2.3,25.6,13,1,0.7
204,Josh Hart,NYK,29,81,49,32,33.4,9.4,3.6,8.4,43.4,1,3.2,31,1.1,1.4,79.1,1.6,6.8,8.3,4.1,1.5,0.9,0.3,2.1,27.7,21,6,4.3
193,Isaac Okoro,CLE,23,69,41,28,27.3,9.4,3.4,7,49,1.2,3.1,39.1,1.3,2,67.9,1,2,3,1.9,0.8,0.8,0.5,2,19,0,0,0.6
288,Georges Niang,CLE,31,82,48,34,22.3,9.4,3.5,7.7,44.9,1.8,4.8,37.6,0.6,0.7,85,0.3,3.1,3.4,1.2,0.9,0.4,0.2,2.3,16.1,0,0,0.4
554,Tre Mann,CHA,23,41,21,20,24.1,9.3,3.5,7.7,45.9,1.1,3.1,37.3,1.1,1.4,76.3,0.5,3.1,3.6,4,1.6,1.2,0.1,1.2,22.1,0,0,-3.1
794,Brandin Podziemski,GSW,21,74,41,33,26.6,9.2,3.7,8.1,45.4,1.2,3.2,38.5,0.7,1.1,63.3,1.6,4.2,5.8,3.7,1.2,0.8,0.2,1.6,23.5,7,0,3.6
708,Andrew Nembhard,IND,24,68,41,27,25,9.2,3.8,7.7,49.8,0.9,2.5,35.7,0.7,0.8,80.4,0.5,1.5,2.1,4.1,1.5,0.9,0.1,2.1,19.4,1,0,1
705,Malaki Branham,SAS,21,75,18,57,21.3,9.2,3.6,8.4,43.2,1.2,3.6,34.7,0.7,0.8,87.3,0.4,1.6,2,2.1,1.2,0.4,0.1,1.3,14.9,0,0,-5
71,Chris Paul,GSW,39,58,33,25,26.4,9.2,3.6,8.1,44.1,1.3,3.6,37.1,0.7,0.9,82.7,0.3,3.6,3.9,6.8,1.3,1.2,0.1,1.9,26.6,5,0,1.9
795,Duop Reath,POR,28,68,17,51,17.9,9.1,3.4,7.3,46.1,1.3,3.6,35.9,1,1.4,74.2,1.4,2.3,3.7,1,0.8,0.5,0.6,2.4,17.3,1,0,-2.8
630,Sam Hauser,BOS,26,79,62,17,22,9,3.2,7.1,44.6,2.5,5.9,42.4,0.2,0.2,89.5,0.6,2.9,3.5,1,0.4,0.5,0.3,1.3,16.8,0,0,6.2
197,Taurean Prince,LAL,30,78,44,34,27,8.9,3.2,7.3,44.2,1.8,4.6,39.6,0.6,0.9,73.5,0.3,2.7,2.9,1.5,0.9,0.7,0.4,1.9,17.4,0,0,-1.5
738,Jabari Walker,POR,21,72,18,54,23.6,8.9,3.3,7.1,46,0.6,1.9,29.5,1.8,2.4,75.4,2.1,5,7.1,1,0.9,0.6,0.3,2.4,20.6,11,0,-4.7
796,Ausar Thompson,DET,21,63,10,53,25.1,8.8,3.7,7.6,48.3,0.3,1.8,18.6,1.1,1.9,59.7,2,4.3,6.4,1.9,1.3,1.1,0.9,2.8,24.1,2,0,-3.7
140,Kevin Love,MIA,35,55,31,24,16.8,8.8,2.9,6.5,44,1.5,4.4,34.4,1.5,2,78.7,1.1,5.1,6.1,2.1,0.9,0.3,0.2,1.8,20,6,0,2
797,Dereck Lively II,DAL,20,55,35,20,23.5,8.8,4,5.4,74.7,0,0,0,0.7,1.5,50.6,2.5,4.4,6.9,1.1,0.9,0.7,1.4,2.6,23.9,8,0,2.6
283,Terance Mann,LAC,27,75,47,28,25,8.8,3.4,6.6,51.5,0.9,2.7,34.8,1.1,1.3,83.2,1.2,2.2,3.4,1.6,0.6,0.6,0.2,1.9,16.9,2,0,0.7
101,Al Horford,BOS,38,65,51,14,26.8,8.6,3.3,6.4,51.1,1.7,4,41.9,0.4,0.5,86.7,1.3,5.1,6.4,2.6,0.7,0.6,1,1.4,24,3,0,6.5
292,Derrick Jones Jr.,DAL,27,76,47,29,23.5,8.6,3.1,6.5,48.3,1.1,3.1,34.3,1.3,1.8,71.3,1.1,2.2,3.3,1,0.9,0.7,0.7,1.6,17.3,2,0,0.7
282,Draymond Green,GSW,34,55,33,22,27.1,8.6,3.4,6.8,49.7,0.9,2.3,39.5,1,1.3,73,1.4,5.9,7.2,6,2.5,1,0.9,3,29.5,10,1,3.1
187,Dorian Finney-Smith,BKN,31,68,28,40,28.4,8.5,3.2,7.5,42.1,1.7,4.9,34.8,0.5,0.7,71.7,1.6,3.1,4.7,1.6,0.9,0.8,0.6,2.2,19.8,0,0,-1.6
798,Gradey Dick,TOR,20,60,18,42,21.1,8.5,3.2,7.4,42.5,1.5,4,36.5,0.7,0.9,86.3,0.5,1.8,2.2,1.1,0.8,0.6,0,1.5,13.8,0,0,-6.3
799,Tristan Vukcevic,WAS,21,10,3,7,15.3,8.5,2.9,6.7,43.3,1,3.6,27.8,1.7,2.2,77.3,0.6,3,3.6,1.3,1,0.5,0.7,2.8,17.4,0,0,3.2
800,Bilal Coulibaly,WAS,19,63,11,52,27.2,8.4,3,6.9,43.5,1,2.9,34.6,1.5,2.1,70.2,0.9,3.2,4.1,1.7,1.4,0.9,0.8,2.2,19.6,1,0,-6.7
90,Andre Drummond,CHI,30,79,37,42,17.1,8.4,3.4,6.1,55.6,0,0,0,1.6,2.8,59.2,3.4,5.6,9,0.5,1,0.9,0.6,1.8,23.4,18,0,0.3
636,Miles McBride,NYK,23,68,42,26,19.5,8.3,3,6.7,45.2,1.6,3.9,41,0.6,0.7,86,0.5,1,1.5,1.7,0.4,0.7,0.1,1.6,14.6,0,0,-0.2
801,Marcus Sasser,DET,23,71,11,60,19,8.3,3.1,7.2,42.8,1.3,3.4,37.5,0.8,0.9,87.9,0.2,1.6,1.8,3.3,1.3,0.6,0.2,1.5,16.5,1,0,-3.5
567,Ziaire Williams,MEM,22,51,20,31,20.3,8.2,2.9,7.4,39.7,1.1,3.7,30.7,1.2,1.5,82.7,0.7,2.8,3.5,1.5,1.3,0.7,0.2,1.7,16,1,0,-4.8
463,Josh Green,DAL,23,57,32,25,26.4,8.2,3.1,6.6,47.9,1.3,3.3,38.5,0.7,1,68.4,0.7,2.5,3.2,2.3,1.1,0.8,0.2,1.9,17.4,0,0,-1.8
427,Isaiah Joe,OKC,24,78,54,24,18.5,8.2,2.8,6.2,45.8,1.9,4.5,41.6,0.6,0.7,86.5,0.4,1.9,2.3,1.3,0.6,0.6,0.3,1.1,14.8,0,0,4.5
63,Kyle Lowry,PHI,38,60,32,28,28.2,8.1,2.7,6.3,43.2,1.6,4.2,39.2,1.1,1.3,84,0.6,2.7,3.2,4.2,1.4,1,0.4,2.4,20.9,3,0,0
710,Walker Kessler,UTA,22,64,26,38,23.3,8.1,3.6,5.5,65.4,0.1,0.3,21.1,0.9,1.5,60.2,2.6,4.9,7.5,0.9,1,0.5,2.4,2.1,26.1,7,0,-2.3
604,Moses Moody,GSW,22,66,38,28,17.5,8.1,2.9,6.4,46.2,1.1,3,36,1.1,1.4,78.5,1,2,3,0.9,0.7,0.6,0.4,1.4,15.3,0,0,1.5
220,Dario Šarić,GSW,30,64,35,29,17.2,8,2.8,6.1,46.6,1.2,3.1,37.6,1.2,1.5,84.9,1.1,3.3,4.4,2.3,1.2,0.5,0.2,1.8,17.4,2,0,-0.3
163,Nickeil Alexander-Walker,MIN,25,82,56,26,23.4,8,2.9,6.6,43.9,1.6,4.1,39.1,0.6,0.8,80,0.4,1.6,2,2.5,0.9,0.8,0.5,1.7,17.1,0,0,3.8
92,Derrick Rose,MEM,35,24,6,18,16.6,8,3.2,6.9,46.1,0.6,1.7,36.6,1,1.1,88.9,0.3,1.6,1.9,3.3,1.3,0.3,0.1,0.9,15,0,0,-1.4
450,Sam Merrill,CLE,28,61,36,25,17.5,8,2.6,6.4,40.2,2.3,5.8,40.4,0.4,0.5,92.9,0.4,1.6,2,1.8,0.3,0.3,0.1,1.2,13.8,0,0,0.5
802,Trayce Jackson-Davis,GSW,24,68,39,29,16.6,7.9,3.4,4.9,70.2,0,0,0,1.1,1.9,56.1,2,3,5,1.2,0.7,0.4,1.1,1.6,19.7,6,0,0.5
803,Jordan Hawkins,NOP,22,67,38,29,17.3,7.8,2.6,6.8,38.2,1.6,4.4,36.6,1,1.2,83.8,0.4,1.8,2.2,1,0.6,0.3,0.1,1.1,12.6,0,0,0.2
123,Markelle Fultz,ORL,26,43,25,18,21.2,7.8,3.6,7.6,47.2,0.1,0.4,22.2,0.5,0.8,69.7,1.3,1.9,3.2,2.8,1.2,1,0.3,1.5,18.6,0,0,0.3
421,Danté Exum,DAL,28,55,36,19,19.8,7.8,2.9,5.5,53.3,1,2,49.1,1,1.2,77.9,0.5,2.3,2.7,2.9,0.9,0.4,0.1,1.5,15.9,0,0,4.3
366,Isaiah Hartenstein,NYK,26,75,47,28,25.3,7.8,3.1,4.9,64.4,0,0,33.3,1.5,2.1,70.7,3.3,5.1,8.3,2.5,1.2,1.2,1.1,2.8,27.2,10,0,5.4
286,Royce O'Neale,PHX,31,79,38,41,24.7,7.7,2.7,6.8,39.7,2,5.3,37,0.3,0.4,68.6,0.8,4,4.8,2.8,0.9,0.7,0.6,2.2,20.6,4,0,1.5
699,RaiQuan Gray,SAS,24,3,2,1,13,7.7,3.3,5.7,58.8,1,2.3,42.9,0,0,0,0.7,1.7,2.3,2,0.3,0.3,0.3,0,15.1,0,0,4.7
722,Nikola Jović,MIA,21,46,24,22,19.5,7.7,2.8,6.1,45.2,1.4,3.5,39.9,0.7,1,70.2,0.5,3.6,4.2,2,0.9,0.5,0.3,1.8,17.2,0,0,3.2
373,Precious Achiuwa,NYK,24,74,40,34,21.9,7.6,3.2,6.3,50.1,0.4,1.3,26.8,0.9,1.5,61.6,2.6,4,6.6,1.3,1.1,0.6,0.9,1.9,21,9,0,-0.6
415,Cody Martin,CHA,28,28,7,21,26.9,7.5,2.9,7.7,38.1,1,3.1,31.4,0.7,1.2,60.6,0.7,3.2,3.9,3.7,1.6,1.1,0.6,1.7,21.6,1,0,-5.6
804,Brice Sensabaugh,UTA,20,32,8,24,18.3,7.5,2.7,6.8,39,1.1,3.6,29.6,1.2,1.3,90.2,0.5,2.7,3.2,1.7,1.5,0.4,0.2,1.3,14.2,1,0,-5.4
805,Toumani Camara,POR,24,70,19,51,24.8,7.5,2.8,6.3,45,0.8,2.5,33.7,1.1,1.4,75.8,2,2.9,4.9,1.2,1.2,0.9,0.5,2.5,18.3,2,0,-2.7
231,Cameron Payne,PHI,29,78,46,32,16.7,7.4,2.7,6.2,43.2,1.3,3.4,39,0.7,0.9,86.6,0.3,1.2,1.5,2.6,0.8,0.5,0.1,1.6,14.3,1,0,-0.1
731,Christian Braun,DEN,23,82,57,25,20.2,7.3,2.7,5.9,46,0.8,2,38.4,1.1,1.6,69.4,1,2.8,3.7,1.6,0.7,0.5,0.4,1.7,16.4,2,0,-0.2
433,Paul Reed,PHI,25,82,47,35,19.4,7.3,3.2,5.9,54,0.3,0.7,36.8,0.7,1,71.8,2.4,3.6,6,1.3,0.8,0.8,1,2.4,21.2,8,0,1.2
806,Taylor Hendricks,UTA,20,40,13,27,21.4,7.3,2.7,6,45,1.3,3.5,37.9,0.6,0.7,79.3,1.2,3.5,4.6,0.8,0.7,0.7,0.8,1.9,17.7,1,0,-3.8
714,Jaden Hardy,DAL,21,73,44,29,13.6,7.3,2.7,6.6,40.7,1.1,3.1,36.2,0.8,1,77.6,0.3,1.5,1.8,1.5,0.8,0.3,0.1,1.1,11.9,0,0,-1.7
372,Trey Lyles,SAC,28,58,33,25,20,7.2,2.5,5.5,44.5,1.4,3.8,38.4,0.8,1.2,70,1.1,3.4,4.4,1.2,0.7,0.3,0.3,1.5,15.6,1,0,3.1
730,Johnny Juzang,UTA,23,20,5,15,18.6,7.2,2.6,5.5,46.4,1.6,3.9,41.6,0.5,0.7,71.4,0.4,1.5,1.8,1.2,0.7,0.2,0.1,1.5,11.3,0,0,-0.4
419,Kevin Knox II,DET,24,31,4,27,18.1,7.2,2.8,6,46.2,1,3,33,0.6,0.7,90.9,0.6,1.8,2.4,0.7,0.7,0.4,0.2,1.6,12.4,1,0,-2.7
404,Lamar Stevens,MEM,26,38,22,16,14.7,7.2,2.8,6.3,45,0.4,1.2,30.4,1.1,1.4,77.8,0.9,2.4,3.3,0.7,0.6,0.6,0.6,1.2,15.2,0,0,0.2
203,Landry Shamet,WAS,27,46,6,40,15.8,7.1,2.6,6,43.1,1.2,3.4,33.8,0.8,1,82.6,0.3,1,1.3,1.2,0.7,0.5,0.2,1.7,12.1,0,0,-3.2
589,Jose Alvarado,NOP,26,56,38,18,18.4,7.1,2.5,6.2,41.2,1.4,3.7,37.7,0.6,0.9,67.3,0.4,1.8,2.3,2.1,0.7,1.1,0.3,1.6,16.2,0,0,4.3
149,James Wiseman,DET,23,63,9,54,17.3,7.1,3,4.8,61.3,0,0,0,1.1,1.6,70.6,1.7,3.6,5.3,0.9,1,0.2,0.6,2.2,16.1,7,0,-5.2
255,Naji Marshall,NOP,26,66,41,25,19,7.1,2.6,5.6,46.3,0.9,2.3,38.7,1,1.3,79.1,0.8,2.8,3.6,1.9,1,0.7,0.2,1.4,16.1,0,0,3.1
590,Quentin Grimes,DET,24,51,32,19,20.1,7,2.4,6.4,37.2,1.6,4.7,33.8,0.7,0.9,75.6,0.3,1.7,2,1.3,0.5,0.7,0.1,1.5,13.3,0,0,-0.8
807,Vasilije Micic,CHA,30,60,34,26,19.6,7,2.7,6.2,43,0.7,2.6,27.9,1,1.3,81.3,0.2,1.2,1.5,4.4,1.7,0.5,0.1,1.1,15.6,4,0,-1.2
332,Jordan Nwora,TOR,25,52,14,38,13.7,7,2.7,5.8,46.2,0.8,2.5,33.6,0.8,1,83,0.5,2.3,2.9,1.2,1,0.5,0.3,0.9,13.5,2,0,-3.8
808,Javon Freeman-Liberty,TOR,24,22,3,19,18.3,7,2.5,5.6,44.4,0.5,1.9,23.8,1.5,1.6,91.7,0.7,2.5,3.2,1.8,1.1,0.5,0.2,1.3,14.3,0,0,-7.2
