Player_ID,NAME,SALARY
1,Stephen Curry,"$55,761,216.00"
4,Joel Embiid,"$51,415,938.00"
13,Nikola Jokic,"$51,415,938.00"
9,Kevin Durant,"$51,179,021.00"
2,Bradley Beal,"$50,203,930.00"
18,Kawhi Leonard,"$49,350,000"
14,Devin Booker,"$49,205,800.00"
27,Paul George,"$49,205,800.00"
19,Karl-Anthony Towns,"$49,205,800.00"
20,Jaylen Brown,"$49,205,800.00"
33,Jimmy Butler III,"$48,798,677.00"
5,Giannis Antetokounmpo,"$48,787,676.00"
3,Damian Lillard,"$48,787,676.00"
17,LeBron James,"$48,728,845.00"
7,Zach LaVine,"$44,531,940.00"
98,Rudy Gobert,"$43,827,587.00"
31,Anthony Davis,"$43,219,440.00"
6,Luka Doncic,"$43,031,940.00"
15,Trae Young,"$43,031,940.00"
46,Fred VanVleet,"$42,846,615.00"
108,Lauri Markkanen,"$42,176,400.00"
49,Anthony Edwards,"$42,176,400.00"
121,Tyrese Haliburton,"$42,176,000.00"
34,Pascal Siakam,"$42,176,000.00"
10,Kyrie Irving,"$41,000,000.00"
41,Domantas Sabonis,"$40,500,000.00"
51,Ja Morant,"$36,725,670.00"
62,Darius Garland,"$36,725,670.00"
8,Zion Williamson,"$36,725,670.00"
77,OG Anunoby,"$36,637,931.00"
24,Brandon Ingram,"$36,016,200.00"
35,Jamal Murray,"$36,016,200.00"
25,Shai Gilgeous-Alexander,"$35,859,950.00"
52,Michael Porter Jr.,"$35,859,950.00"
12,Donovan Mitchell,"$35,410,310.00"
78,LaMelo Ball,"$35,147,000.00"
243,Tyrese Maxey,"$35,147,000.00"
16,De'Aaron Fox,"$34,848,340.00"
54,Bam Adebayo,"$34,848,340.00"
11,Jayson Tatum,"$34,848,340.00"
207,Desmond Bane,"$34,005,250.00"
95,Deandre Ayton,"$34,005,126.00"
21,James Harden,"$33,653,846.00"
28,CJ McCollum,"$33,333,333.00"
23,Julius Randle,"$33,073,920.00"
152,Immanuel Quickley,"$32,500,000.00"
40,Khris Middleton,"$31,666,676.00"
366,Isaiah Hartenstein,"$30,000,000.00"
59,Jrue Holiday,"$30,000,000.00"
29,Jerami Grant,"$29,793,104.00"
144,Jordan Poole,"$29,651,786.00"
79,Dejounte Murray,"$29,535,801.00"
344,Devin Vassell,"$29,347,826.00"
43,Kristaps Porzingis,"$29,268,293.00"
87,Tyler Herro,"$29,000,000.00"
305,Nic Claxton,"$27,556,817.00"
129,Miles Bridges,"$27,173,913.00"
60,John Collins,"$26,580,000.00"
56,Andrew Wiggins,"$26,276,786.00"
248,Anfernee Simons,"$25,892,857.00"
61,RJ Barrett,"$25,794,643.00"
48,Tobias Harris,"$25,365,854.00"
96,Jaren Jackson Jr.,"$25,257,798.00"
726,Jonathan Isaac,"$25,000,000.00"
132,Jalen Brunson,"$24,960,001.00"
39,Terry Rozier,"$24,924,126.00"
282,Draymond Green,"$24,107,143.00"
32,DeMar DeRozan,"$23,400,000.00"
113,Mikal Bridges,"$23,300,000.00"
295,Jaden McDaniels,"$23,017,242.00"
137,Brook Lopez,"$23,000,000.00"
217,Bruce Brown,"$23,000,000.00"
136,Aaron Gordon,"$22,841,455.00"
189,Kentavious Caldwell-Pope,"$22,757,000.00"
36,Malcolm Brogdon,"$22,500,000.00"
195,Cameron Johnson,"$22,500,000.00"
126,Kyle Kuzma,"$22,410,605.00"
86,Clint Capela,"$22,265,280.00"
64,Dillon Brooks,"$22,255,493.00"
89,De'Andre Hunter,"$21,696,429.00"
93,Lonzo Ball,"$21,395,348.00"
120,Marcus Smart,"$20,210,285.00"
84,Derrick White,"$20,017,429.00"
127,Jarrett Allen,"$20,000,000.00"
26,Nikola Vucevic,"$20,000,000.00"
133,Myles Turner,"$19,928,500.00"
227,Jakob Poeltl,"$19,500,000.00"
119,Duncan Robinson,"$19,406,000.00"
55,Norman Powell,"$19,241,379.00"
67,Bojan Bogdanovic,"$19,032,850.00"
128,Keldon Johnson,"$19,000,000.00"
53,D'Angelo Russell,"$18,692,307.00"
205,Patrick Williams,"$18,500,000.00"
22,Collin Sexton,"$18,350,000.00"
204,Josh Hart,"$18,144,000.00"
150,Jusuf Nurkic,"$18,125,000.00"
75,Harrison Barnes,"$18,000,000.00"
146,Malik Monk,"$17,405,202.00"
73,Bogdan Bogdanovic,"$17,260,000.00"
105,Rui Hachimura,"$17,000,000.00"
145,Kevin Huerter,"$16,830,357.00"
571,Zach Collins,"$16,741,200.00"
42,Caris LeVert,"$16,615,384.00"
104,Luguentz Dort,"$16,500,000.00"
68,Tim Hardaway Jr.,"$16,193,183.00"
148,Davis Bertans,"$16,000,000.00"
541,Klay Thompson,"$15,873,016.00"
318,Deni Avdija,"$15,625,000.00"
173,Grayson Allen,"$15,625,000.00"
124,P.J. Washington,"$15,500,000.00"
326,Max Strus,"$15,212,068.00"
247,Isaiah Stewart,"$15,000,000.00"
187,Dorian Finney-Smith,"$14,924,168.00"
234,Mitchell Robinson,"$14,318,182.00"
57,Jordan Clarkson,"$14,092,577.00"
390,Onyeka Okongwu,"$14,000,000.00"
158,Naz Reid,"$13,986,432.00"
542,Cade Cunningham,"$13,940,658.00"
284,Daniel Gafford,"$13,394,160.00"
386,Grant Williams,"$13,025,250.00"
83,Dennis Schroder,"$13,025,250.00"
427,Isaiah Joe,"$12,991,650.00"
574,Austin Reaves,"$12,976,362.00"
559,Herbert Jones,"$12,976,362.00"
410,Obi Toppin,"$12,946,429.00"
125,Cole Anthony,"$12,900,000.00"
209,De'Anthony Melton,"$12,822,000.00"
111,Kelly Olynyk,"$12,804,878.00"
785,Victor Wembanyama,"$12,768,960.00"
463,Josh Green,"$12,654,321.00"
91,Devonte' Graham,"$12,650,000.00"
100,Richaun Holmes,"$12,648,321.00"
261,Steven Adams,"$12,600,000.00"
