,importance
FP,140717372473344.0
Age,96236099076096.0
Min,54827988025344.0
FTA,23615229657088.0
log1p_3PM,22067219005440.0
PTS_per_min,20688830201856.0
PTS_per_gp,18028276219904.0
OREB_per_min,15018657579008.0
TOV,14181035147264.0
log1p_PF,13972399980544.0
