,importance
FT%,748
Age,701
3P%,616
+/-,603
FTM_per_min,577
3PA_per_min,567
DREB_share,561
log1p_AST_per_min,551
FGA_per_min,538
TOV_per_min,529
PTS_per_min,528
STL_per_gp,525
Min,525
PTS_per_gp,525
AST_per_gp,523
BLK_per_gp,521
DREB_per_min,517
TOV_per_gp,515
PTS,503
3PM_per_gp,498
PF_per_min,497
TS%_calc,494
REB_per_gp,493
FP,479
OREB_per_min,475
FG%,450
W,411
GP,405
FTM_per_gp,402
AST,336
log1p_PF,319
FTA,293
log1p_3PM,289
log1p_DREB,276
TOV,260
REB,237
BLK,209
DD2,191
OREB,157
STL,156
