player_id,node_id,node_idx,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
11,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2795,116,0.2896803,0.0,0.19121121,0.0,0.21116108,0.0,0.20528002,0.12557586,0.0,0.0,0.0,0.18880804,0.20356172,0.0,0.20561486,0.096696235,0.0,0.0,0.12788683,0.25127524,0.1641184,0.0,0.21338739,0.0,0.0,0.0,0.0,0.0,0.0,0.2668589,0.14641637,0.0,0.14476383,0.0,0.2798679,0.0,0.0,0.17278582,0.19558257,0.0,0.15381801,0.15632437,0.15251091,0.08249372,0.30422044,0.13003731,0.0,0.081308976,0.0,0.10356146,0.0,0.0,0.25356784,0.0,0.0,0.0,0.0,0.20086002,0.28267097,0.0,0.2692684,0.10258837,0.0,0.27546924
12,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2796,117,0.22587651,0.0,0.07030585,0.0,0.19243623,0.0,0.24679753,0.14006257,0.0,0.0,0.0,0.15950789,0.17909425,0.0,0.14717726,0.01669645,0.0,0.0,0.12718584,0.25709075,0.0862554,0.0,0.2263648,0.0,0.0,0.0,0.0,0.0,0.0,0.166866,0.15825754,0.0,0.13775359,0.0,0.1678296,0.0,0.0,0.10249846,0.19642517,0.0,0.16262619,0.17624378,0.11920953,0.06815513,0.29990262,0.14676708,0.0,0.09330682,0.0,0.10136413,0.0,0.0,0.29227585,0.0,0.0,0.0,0.0,0.13885835,0.24752007,0.0,0.28185734,0.08462029,0.0,0.2686063
13,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2797,118,0.32876113,0.0,0.18334858,0.0,0.20203057,0.0,0.3349289,0.16158047,0.0,0.0,0.0,0.18899977,0.29850608,0.0,0.20885028,0.12281284,0.0,0.0,0.23581864,0.33663493,0.22330634,0.0,0.2179882,0.0,0.0,0.0,0.0,0.0,0.0,0.28932023,0.18668225,0.0,0.1622785,0.0,0.354854,0.0,0.0,0.16660771,0.22271317,0.0,0.1882302,0.16503693,0.18432374,0.12976548,0.38281345,0.0330133,0.0,0.08476627,0.0,0.087014064,0.0,0.0,0.41843307,0.0,0.0,0.0,0.0,0.24253553,0.35343996,0.0,0.32823378,0.018095747,0.0,0.33026993
14,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2798,119,0.3117715,0.0,0.2699369,0.0,0.25796852,0.0,0.30354646,0.12164188,0.0,0.0,0.0,0.19067666,0.27077293,0.0,0.1908483,0.14999276,0.0,0.0,0.23539656,0.34410006,0.22960146,0.0,0.26830214,0.0,0.0,0.0,0.0,0.0,0.0,0.3261531,0.16785823,0.0,0.2016905,0.0,0.36080003,0.0,0.0,0.20163035,0.24898428,0.0,0.1992631,0.16630821,0.26996714,0.119945936,0.38031113,0.06779511,0.0,0.10309606,0.0,0.07545966,0.0,0.0,0.36507362,0.0,0.0,0.0,0.0,0.2601762,0.33612478,0.0,0.34651962,0.055973485,0.0,0.32617578
15,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2799,120,0.22213127,0.008744925,0.19361918,0.0,0.19116274,0.0,0.21154578,0.103732996,0.0,0.0,0.0,0.1397355,0.15786658,0.0,0.15828541,0.079422005,0.0,0.0,0.17775011,0.25668424,0.15120226,0.0,0.18601474,0.0,0.0,0.0,0.0,0.0,0.0,0.2007995,0.102183715,0.0,0.10677342,0.0,0.18165919,0.0,0.0,0.12231021,0.20913976,0.0,0.19597745,0.18866123,0.17675169,0.09701868,0.21988742,0.15484554,0.0,0.12579304,0.0,0.11241536,0.0,0.0,0.25827828,0.0,0.0,0.0,0.0,0.17388391,0.24606112,0.0,0.27653506,0.10556823,0.0,0.26398474
16,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2800,122,0.27189788,0.0,0.14112434,0.0,0.20003778,0.0,0.26717222,0.106951475,0.0,0.0,0.0,0.14140789,0.26239565,0.0,0.13877301,0.110207304,0.0,0.0,0.1895201,0.2676816,0.20378587,0.0,0.16227327,0.0,0.0,0.0,0.0,0.0,0.0,0.25138822,0.14520052,0.0,0.14085634,0.0,0.29332936,0.0,0.0,0.13511436,0.13946164,0.0,0.19230995,0.18693668,0.18687163,0.084167525,0.33059952,0.054120705,0.0,0.056138016,0.0,0.0850228,0.0,0.0,0.35547876,0.0,0.0,0.0,0.0,0.21092176,0.24949567,0.0,0.27016163,0.14359838,0.0,0.2417029
17,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2801,123,0.3757129,0.0,0.26264635,0.0,0.2782243,0.0,0.26573104,0.15056264,0.0,0.0,0.0,0.25079244,0.3041308,0.0,0.20670187,0.24078952,0.0,0.0,0.24239916,0.37329432,0.27268326,0.0,0.29368132,0.0,0.0,0.0,0.0,0.0,0.0,0.3480059,0.18861055,0.0,0.19995464,0.0,0.4108023,0.0,0.0,0.20573886,0.2510005,0.0,0.19725709,0.1782013,0.2957312,0.14744651,0.50133896,0.03941661,0.0,0.14474952,0.0,0.043383725,0.0,0.0,0.39257544,0.0,0.0,0.0,0.0,0.29916963,0.34742516,0.0,0.3262178,0.010639444,0.0,0.33479664
18,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2802,124,0.33803034,0.0,0.21572718,0.0,0.25067168,0.0,0.26235625,0.11381865,0.0,0.0,0.0,0.21951595,0.26917297,0.0,0.22801927,0.15521108,0.0,0.0,0.27673176,0.34644252,0.21434218,0.0,0.18974836,0.0,0.0,0.0,0.0,0.0,0.0,0.2673314,0.25602496,0.0,0.1718714,0.0,0.28754112,0.0,0.0,0.18517786,0.20801415,0.0,0.18896627,0.15690203,0.20976365,0.08990365,0.45880848,0.07103281,0.0,0.12554196,0.0,0.084146604,0.0,0.0,0.37664935,0.0,0.0,0.0,0.0,0.23249868,0.34293833,0.0,0.317375,0.025919855,0.0,0.33504483
19,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2803,125,0.35683015,0.0,0.2359749,0.0,0.27916467,0.0,0.2858718,0.12910363,0.0,0.0,0.0,0.25279933,0.26982933,0.0,0.21279022,0.21489099,0.0,0.0,0.23550662,0.3301893,0.2591999,0.0,0.26546434,0.0,0.0,0.0,0.0,0.0,0.0,0.319442,0.20287974,0.0,0.16331849,0.0,0.34727973,0.0,0.0,0.19347785,0.26843578,0.0,0.15363541,0.2063433,0.24872378,0.08777283,0.43792728,0.080621615,0.0,0.16935983,0.0,0.07344301,0.0,0.0,0.35824227,0.0,0.0,0.0,0.0,0.2766751,0.32994244,0.0,0.35825628,0.062428147,0.0,0.31784487
20,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2804,126,0.328381,0.0,0.2150638,0.0,0.21822074,0.0,0.26381314,0.11708406,0.0,0.0,0.0,0.21186088,0.28413883,0.0,0.20236674,0.094279036,0.0,0.0,0.22308147,0.37669063,0.20872192,0.0,0.23969832,0.0,0.0,0.0,0.0,0.0,0.0,0.30968994,0.21716058,0.0,0.17931865,0.0,0.35492358,0.0,0.0,0.17061268,0.2076112,0.0,0.1750897,0.13049157,0.18122518,0.10575194,0.38630798,0.059200525,0.0,0.11096916,0.0,0.08173372,0.0,0.0,0.35595617,0.0,0.0,0.0,0.0,0.23899144,0.36867172,0.0,0.2873471,0.016600445,0.0,0.33303347
21,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2805,127,0.3461721,0.0,0.22398467,0.0,0.3029848,0.0,0.25469637,0.12090677,0.0,0.0,0.0,0.22797559,0.28092572,0.0,0.20757215,0.2926384,0.0,0.0,0.30545834,0.32244557,0.262016,0.0,0.29247558,0.0,0.0,0.0,0.0,0.0,0.0,0.33074567,0.2304846,0.0,0.21536472,0.0,0.31997496,0.0,0.0,0.18800458,0.24635097,0.0,0.19621888,0.14680097,0.26609695,0.11990585,0.46989655,0.049707383,0.0,0.14187579,0.0,0.010540664,0.0,0.0,0.37293053,0.0,0.0,0.0,0.0,0.28389537,0.32471043,0.0,0.3544284,0.038507,0.0,0.31379083
22,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2806,128,0.17580442,0.104926705,0.103343286,0.0,0.14544368,0.0,0.10809709,0.06647129,0.0,0.0,0.0,0.13501458,0.090143934,0.0,0.13746035,0.05565504,0.0,0.0,0.033176906,0.19808826,0.04443375,0.0,0.1889413,0.0,0.0,0.057974305,0.0,0.0,0.0,0.14423385,0.093037136,0.0,0.15231879,0.0,0.13991828,0.0,0.0,0.13033317,0.15473005,0.0,0.13792609,0.23517948,0.06572226,0.058375545,0.1578225,0.19074044,0.0,0.105839275,0.0,0.08793725,0.0,0.0,0.15010633,0.0,0.0,0.0,0.0,0.07277718,0.17058991,0.0,0.20021228,0.15843642,0.0,0.22734554
23,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2807,129,0.22517052,0.0,0.22783017,0.0,0.21177676,0.0,0.2553026,0.13357536,0.0,0.0,0.0,0.19413146,0.24929535,0.0,0.18061027,0.11056059,0.0,0.0,0.20937008,0.26914668,0.20381784,0.0,0.19362849,0.0,0.0,0.0,0.0,0.0,0.0,0.25116533,0.14283875,0.0,0.19283062,0.0,0.25423792,0.0,0.0,0.19230336,0.1773293,0.0,0.14836654,0.2077118,0.26356822,0.14750111,0.34941462,0.09823272,0.0,0.13196164,0.0,0.07153844,0.0,0.0,0.2634221,0.0,0.0,0.0,0.0,0.21430656,0.2544698,0.0,0.28878808,0.0891206,0.0,0.3038213
24,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2808,130,0.2554639,0.0,0.24676469,0.0,0.17669085,0.0,0.22505656,0.14541662,0.0,0.0,0.0,0.21638244,0.25173876,0.0,0.19460806,0.17629433,0.0,0.0,0.23694623,0.3331589,0.23237416,0.0,0.26225275,0.0,0.0,0.0,0.0,0.0,0.0,0.36989465,0.1732328,0.0,0.20977564,0.0,0.36832717,0.0,0.0,0.2211482,0.2071472,0.0,0.18343566,0.1926604,0.22030604,0.09670669,0.40549266,0.115857,0.0,0.10023034,0.0,0.041049503,0.0,0.0,0.32865226,0.0,0.0,0.0,0.0,0.24877548,0.34484655,0.0,0.29720628,0.012062058,0.0,0.31332755
25,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2809,131,0.18019384,0.0035209954,0.07236107,0.0,0.12306847,0.0,0.18865637,0.05918943,0.0,0.0,0.0,0.10464843,0.13556106,0.0,0.15567091,0.0,0.0,0.0,0.077452466,0.21980174,0.1370105,0.0,0.078334436,0.0,0.0,0.0015013218,0.0,0.0,0.0,0.16477773,0.150023,0.0,0.11682696,0.0,0.13753816,0.0,0.0,0.10492097,0.09114676,0.0,0.112607464,0.19078642,0.095491245,0.094210014,0.1580345,0.15178686,0.0,0.067325205,0.0,0.1753951,0.0,0.0,0.18976778,0.0,0.0,0.0,0.0,0.10318884,0.1873883,0.0,0.20349991,0.16131918,0.0,0.19963793
26,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2810,132,0.26782402,0.0,0.17538372,0.0,0.1820724,0.0,0.31393594,0.14351487,0.0,0.0,0.0,0.13959439,0.26753393,0.0,0.17747025,0.08955296,0.0,0.0,0.16723649,0.31048924,0.19716585,0.0,0.17176883,0.0,0.0,0.0,0.0,0.0,0.0,0.25228122,0.19392759,0.0,0.1711236,0.0,0.30813238,0.0,0.0,0.1787216,0.17765117,0.0,0.16612145,0.1666289,0.19325832,0.13827372,0.34751362,0.08828853,0.0,0.079537466,0.0,0.13244131,0.0,0.0,0.3769216,0.0,0.0,0.0,0.0,0.20531976,0.281007,0.0,0.2966513,0.07797368,0.0,0.27609333
27,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2811,133,0.37913513,0.0,0.336591,0.0,0.25308326,0.0,0.3361091,0.15222833,0.0,0.0,0.0,0.2248025,0.33094653,0.0,0.2554905,0.14129454,0.0,0.0,0.29485312,0.38317472,0.22582036,0.0,0.19533126,0.0,0.0,0.0,0.0,0.0,0.0,0.33264548,0.20515811,0.0,0.1584323,0.0,0.35412532,0.0,0.0,0.23121697,0.2532621,0.0,0.2353802,0.17377548,0.29056382,0.10651033,0.45891595,0.00583151,0.0,0.1256611,0.0,0.10691,0.0,0.0,0.41282967,0.0,0.0,0.0,0.0,0.29463577,0.36016783,0.0,0.3921621,0.03604351,0.0,0.31080735
28,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2812,134,0.2839154,0.0,0.14541346,0.0,0.21191587,0.0,0.31091654,0.09846914,0.0,0.0,0.0,0.12024392,0.254709,0.0,0.16983546,0.032672618,0.0,0.0,0.19325715,0.30443677,0.19974713,0.0,0.1548651,0.0,0.0,0.0,0.0,0.0,0.0,0.23721668,0.18686867,0.0,0.15470926,0.0,0.25882316,0.0,0.0,0.14654285,0.17558259,0.0,0.14731222,0.15785262,0.2620688,0.1437209,0.33554554,0.07158351,0.0,0.08370684,0.0,0.122152545,0.0,0.0,0.37835437,0.0,0.0,0.0,0.0,0.20558584,0.24830449,0.0,0.31076765,0.09925147,0.0,0.31398493
29,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2813,135,0.24770574,0.0,0.17898649,0.0,0.19479862,0.0,0.2095573,0.10032231,0.0,0.0,0.0,0.16870971,0.24975336,0.0,0.1784127,0.115243845,0.0,0.0,0.14542483,0.2810305,0.14957345,0.0,0.19636887,0.0,0.0,0.0,0.0,0.0,0.0,0.24623992,0.18097313,0.0,0.20166275,0.0,0.26312086,0.0,0.0,0.21515945,0.16786303,0.0,0.16136727,0.18672219,0.1779758,0.12400937,0.33810428,0.101653896,0.0,0.10387403,0.0,0.1001502,0.0,0.0,0.2707575,0.0,0.0,0.0,0.0,0.22211361,0.22652653,0.0,0.29580766,0.06952287,0.0,0.26032242
30,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2814,136,0.13369697,0.1126243,0.11264056,0.0,0.15924114,0.0,0.13684547,0.0732522,0.0,0.0,0.0,0.09128265,0.105866455,0.0,0.11920074,0.0064220163,0.0,0.0,0.062204674,0.17797121,0.08216176,0.0,0.15913107,0.0,0.0,0.05845505,0.0,0.0,0.0,0.16693039,0.11323681,0.0,0.1423142,0.0,0.117325425,0.0,0.0,0.1332936,0.15460846,0.0,0.13577625,0.20891833,0.10322495,0.10245862,0.083910376,0.20220466,0.0,0.12778562,0.0,0.10101077,0.0,0.0,0.1603258,0.0,0.0,0.0,0.0,0.079448365,0.16600733,0.0,0.19812386,0.18145102,0.0,0.19583376
31,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2815,137,0.38164824,0.0,0.23561957,0.0,0.2819624,0.0,0.27505,0.16781074,0.0,0.0,0.0,0.18127112,0.2918997,0.0,0.21275024,0.20209302,0.0,0.0,0.22347298,0.37151486,0.27026564,0.0,0.24691638,0.0,0.0,0.0,0.0,0.0,0.0,0.30526668,0.22520812,0.0,0.15186849,0.0,0.34900868,0.0,0.0,0.1885279,0.27041993,0.0,0.19606473,0.17465559,0.23366871,0.15547629,0.4463995,0.08599625,0.0,0.15602235,0.0,0.08506845,0.0,0.0,0.39970303,0.0,0.0,0.0,0.0,0.27007803,0.35132086,0.0,0.34812623,0.05281432,0.0,0.30248085
32,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2816,138,0.37966275,0.0,0.2898636,0.0,0.2804072,0.0,0.24825579,0.1297186,0.0,0.0,0.0,0.24635255,0.28599486,0.0,0.20460333,0.18905029,0.0,0.0,0.28565738,0.41897967,0.2725861,0.0,0.2734287,0.0,0.0,0.0,0.0,0.0,0.0,0.3404869,0.20305984,0.0,0.192364,0.0,0.37387925,0.0,0.0,0.20859128,0.21979713,0.0,0.21276264,0.14617562,0.28299752,0.122341834,0.4826105,0.049467742,0.0,0.14921084,0.0,0.04820796,0.0,0.0,0.358059,0.0,0.0,0.0,0.0,0.28494257,0.360225,0.0,0.32352751,0.0,0.0,0.33731353
33,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2817,139,0.39607957,0.0,0.19490036,0.0,0.26609254,0.0,0.26701057,0.1569795,0.0,0.0,0.0,0.19616327,0.2846626,0.0,0.21060258,0.122764796,0.0,0.0,0.25281748,0.3924722,0.24186885,0.0,0.19722572,0.0,0.0,0.0,0.0,0.0,0.0,0.28769565,0.22059026,0.0,0.17520157,0.0,0.29700446,0.0,0.0,0.17536648,0.1933009,0.0,0.18985674,0.15595768,0.22147761,0.14388582,0.41353816,0.057216987,0.0,0.10638872,0.0,0.0788591,0.0,0.0,0.38708684,0.0,0.0,0.0,0.0,0.2520676,0.30199587,0.0,0.3332033,0.05303821,0.0,0.33953336
34,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2818,140,0.36570722,0.0,0.31941068,0.0,0.3000193,0.0,0.27540672,0.16549481,0.0,0.0,0.0,0.25234702,0.31172562,0.0,0.20771277,0.19712412,0.0,0.0,0.287562,0.4277136,0.25326067,0.0,0.29842085,0.0,0.0,0.0,0.0,0.0,0.0,0.34344766,0.23343757,0.0,0.23594664,0.0,0.38932073,0.0,0.0,0.24276024,0.28418773,0.0,0.20198764,0.12241102,0.28178898,0.13124649,0.49738705,0.06110096,0.0,0.16206123,0.0,0.0838787,0.0,0.0,0.41904336,0.0,0.0,0.0,0.0,0.29209062,0.37535882,0.0,0.3401646,0.0,0.0,0.37225825
35,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2819,141,0.3263817,0.0,0.24918905,0.0,0.23699754,0.0,0.27783102,0.13489763,0.0,0.0,0.0,0.27403092,0.3230495,0.0,0.22699422,0.18471557,0.0,0.0,0.24735105,0.41637504,0.21392666,0.0,0.29215303,0.0,0.0,0.0,0.0,0.0,0.0,0.32508266,0.21367532,0.0,0.22205283,0.0,0.37976617,0.0,0.0,0.20298752,0.2520244,0.0,0.17312673,0.19170114,0.24309479,0.08042769,0.45904416,0.018955484,0.0,0.17205273,0.0,0.056840073,0.0,0.0,0.2995829,0.0,0.0,0.0,0.0,0.2705895,0.3576396,0.0,0.343081,0.0,0.0,0.3295244
36,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2820,142,0.24298736,0.0,0.13083991,0.0,0.13361943,0.0,0.27491087,0.10144696,0.0,0.0,0.0,0.13194126,0.21384145,0.0,0.17715193,0.031017818,0.0,0.0,0.1702154,0.33067307,0.16714847,0.0,0.15172088,0.0,0.0,0.0,0.0,0.0,0.0,0.23204917,0.17357928,0.0,0.17760059,0.0,0.229558,0.0,0.0,0.1515391,0.14874998,0.0,0.16556275,0.13796346,0.15506254,0.08776543,0.32551444,0.115285486,0.0,0.016370283,0.0,0.17461537,0.0,0.0,0.3253789,0.0,0.0,0.0,0.0,0.16268547,0.2604699,0.0,0.30752027,0.0953463,0.0,0.26249093
37,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2821,143,0.21599656,0.0,0.0,0.0,0.12683865,0.0,0.20000555,0.07492879,0.0,0.0,0.0,0.050529696,0.1157068,0.0,0.06728691,0.0,0.0,0.0,0.08006491,0.112685956,0.04288818,0.0,0.06422152,0.0,0.0,0.0,0.0,0.0,0.0,0.069779105,0.0730124,0.0,0.05667482,0.0,0.12962815,0.0,0.0,0.0004958409,0.050347917,0.0,0.111119315,0.17246723,0.061116397,0.0,0.13086028,0.113109395,0.0,0.0,0.0,0.19268557,0.0,0.0,0.27170908,0.0,0.0,0.0,0.0,0.077558756,0.11267672,0.0,0.22586252,0.20934278,0.0,0.18966603
38,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2822,144,0.18449089,0.029878318,0.09427497,0.0,0.14288026,0.0,0.17614228,0.08324688,0.0,0.0,0.0,0.09866722,0.14824079,0.0,0.15542002,0.004730094,0.0,0.0,0.09599683,0.2192818,0.11505836,0.0,0.10530364,0.0,0.0,0.016598374,0.0,0.0,0.0,0.16981322,0.13833424,0.0,0.117105275,0.0,0.15333681,0.0,0.0,0.1306695,0.14387357,0.0,0.13634737,0.18299975,0.07882284,0.10904762,0.15213832,0.16169019,0.0,0.06767624,0.0,0.1841517,0.0,0.0,0.2367189,0.0,0.0,0.0,0.0,0.12836365,0.18422003,0.0,0.21583742,0.17036918,0.0,0.20072189
