player_id,node_id,node_idx,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
146,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2928,251,0.13610683,0.17566165,0.20577309,0.0,0.0,0.14182717,0.11209059,0.07892938,0.0,0.0,0.0,0.08885811,0.14032151,0.13241847,0.08960596,0.09279654,0.11300605,0.0,0.0,0.0,0.0,0.0,0.10170542,0.088098034,0.105565496,0.12512225,0.0,0.0,0.0,0.0,0.14390782,0.0,0.117966145,0.1404059,0.13123798,0.0,0.17571655,0.0,0.011160895,0.13969433,0.0,0.09528704,0.24377008,0.16816272,0.0,0.0,0.18891786,0.1368526,0.0,0.093681455,0.18147673,0.0,0.062243953,0.17788282,0.10892132,0.0,0.0,0.0,0.14938845,0.16181418,0.0,0.088831015,0.13659185,0.0
147,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2929,252,0.114665605,0.063006535,0.12171073,0.0,0.0,0.06293926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12447889,0.0,0.00560404,0.0,0.0,0.0,0.0,0.0,0.0,0.12083074,0.06627453,0.046488397,0.053656038,0.0,0.0,0.0,0.0,0.0,0.0,0.20895678,0.0,0.07388294,0.0,0.118719175,0.0,0.11757465,0.029820874,0.0,0.0,0.110626444,0.0,0.0,0.014371015,0.040000767,0.1353355,0.0,0.0,0.029575132,0.0,0.0,0.0,0.042486858,0.0,0.0,0.0,0.037104215,0.038326196,0.0,0.027003098,0.0,0.0
148,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2930,253,0.16552651,0.12422669,0.2234293,0.0,0.0,0.22335836,0.29603344,0.01880519,0.0,0.0,0.0,0.19907999,0.24882059,0.12226575,0.21110046,0.28244543,0.29101685,0.0,0.0,0.0,0.0,0.0,0.0,0.18996105,0.032502323,0.2840461,0.0,0.0,0.0,0.0,0.30622664,0.0,0.064898245,0.37503704,0.24966839,0.0,0.23775783,0.0,0.0,0.19177684,0.0,0.17139934,0.2690697,0.24721453,0.0,0.0,0.15981263,0.3041296,0.0,0.25457925,0.28594252,0.0,0.21856916,0.27698988,0.27864414,0.0,0.0,0.0,0.27658752,0.24748269,0.0,0.034300108,0.2567256,0.0
149,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2931,254,0.114654064,0.12278603,0.1828235,0.0,0.0,0.11475902,0.12838534,0.12403118,0.0,0.0,0.0,0.104454786,0.1170368,0.11031605,0.0865397,0.101713404,0.14294447,0.0,0.0,0.0,0.0,0.0,0.14426833,0.10233572,0.14825425,0.16470267,0.0,0.0,0.0,0.0,0.15106094,0.0,0.16371001,0.10455072,0.10595746,0.0,0.19944748,0.0,0.035113044,0.07677429,0.0,0.12033495,0.2629631,0.096225254,0.0,0.0,0.15860517,0.11541089,0.0,0.08382651,0.124668896,0.0,0.083171114,0.2012353,0.07717797,0.0,0.0,0.0,0.13805978,0.16413817,0.0,0.06249829,0.14553961,0.0
150,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2932,255,0.10026794,0.114757985,0.17960136,0.0,0.0,0.14591366,0.13262767,0.07339506,0.0,0.0,0.0,0.1403317,0.07066855,0.15090553,0.1051338,0.10883571,0.13560891,0.0,0.0,0.0,0.0,0.0,0.12855263,0.07888247,0.07395013,0.12116312,0.0,0.0,0.0,0.0,0.10916551,0.0,0.17790069,0.17318492,0.1306306,0.0,0.18046957,0.0,0.0,0.07997167,0.0,0.08844674,0.2495897,0.08468119,0.0,0.0,0.18443191,0.12488966,0.0,0.08995795,0.15242615,0.0,0.09006741,0.1815183,0.08629084,0.0,0.0,0.0,0.12668669,0.13583921,0.0,0.0057597943,0.09173156,0.0
151,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2933,256,0.1340583,0.11015922,0.18318401,0.0,0.0,0.15443063,0.08029228,0.1110387,0.0,0.0,0.0,0.057114158,0.103878684,0.13114135,0.06923041,0.08750313,0.056067064,0.0,0.0,0.0,0.0,0.0,0.15510057,0.060689066,0.12002394,0.12992916,0.0,0.0,0.0,0.0,0.10048235,0.0,0.16953893,0.059418406,0.09853289,0.0,0.13533151,0.0,0.062037062,0.09495241,0.0,0.07873204,0.18951705,0.065319456,0.0,0.0,0.15601963,0.10143616,0.0,0.06339212,0.07988994,0.0,0.040553886,0.16271207,0.05072708,0.0,0.0,0.0,0.10251759,0.14055371,0.0,0.054150622,0.06146864,0.0
152,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2934,257,0.10864753,0.060235813,0.13985619,0.0,0.0,0.075790375,0.024430972,0.0,0.0,0.0,0.0,0.0,0.0,0.13360514,0.0,0.035391655,0.0,0.0,0.0,0.0,0.0,0.0,0.16415747,0.05953155,0.07882655,0.077622384,0.0,0.0,0.0,0.0,0.0,0.0,0.21398884,0.0,0.07695978,0.0,0.123318814,0.0,0.09028065,0.014327478,0.0,0.0,0.0939225,0.0,0.0,0.0,0.096175514,0.08097173,0.0,0.023519155,0.038026717,0.0,0.0,0.040422752,0.036466442,0.0,0.0,0.0,0.06973332,0.0836384,0.0,0.024259832,0.0,0.0
153,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2935,258,0.08473353,0.06385279,0.2197977,0.0,0.0,0.15345407,0.1828799,0.11160867,0.0,0.0,0.0,0.15698001,0.12136449,0.17532088,0.1668413,0.19797477,0.18978027,0.0,0.0,0.0,0.0,0.0,0.046653986,0.07895799,0.047228023,0.24886191,0.0,0.0,0.0,0.0,0.2370596,0.0,0.17279503,0.22018284,0.12588361,0.0,0.20159131,0.0,0.0,0.20828652,0.0,0.11093264,0.28957033,0.10170893,0.0,0.0,0.15990472,0.21496525,0.0,0.16061887,0.1054579,0.0,0.1403648,0.30904895,0.18873483,0.0,0.0,0.0,0.14058352,0.21050248,0.0,0.0,0.27326322,0.0
154,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2936,259,0.13284896,0.059741423,0.21721317,0.0,0.0,0.20993435,0.17944276,0.06425172,0.0,0.0,0.0,0.18960775,0.19454765,0.16881788,0.16286546,0.19012651,0.24200393,0.0,0.0,0.0,0.0,0.0,0.0,0.11210502,0.071205035,0.24015462,0.0,0.0,0.0,0.0,0.20213953,0.0,0.19839892,0.26115125,0.15018827,0.0,0.2525218,0.0,0.0,0.112194,0.0,0.1462729,0.2894587,0.2038677,0.0,0.0,0.2037631,0.23169853,0.0,0.2000385,0.19235078,0.0,0.15518998,0.22814691,0.19776058,0.0,0.0,0.0,0.20662674,0.20753181,0.0,0.0,0.2200652,0.0
155,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2937,260,0.03014271,0.036947303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010562472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09132736,0.0,0.020567685,0.0,0.0,0.26844206,0.0,0.0,0.0,0.0,0.33714825,0.0,0.0,0.0,0.06052353,0.0,0.06884291,0.0,0.0,0.0,0.0,0.0,0.0,0.10921593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077509442
156,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2938,261,0.09091218,0.113790505,0.12620226,0.0,0.0,0.1710189,0.08850153,0.05226179,0.0,0.0,0.0,0.075559124,0.09117129,0.08928568,0.098250546,0.105966575,0.107932985,0.0,0.0,0.0,0.0,0.0,0.1481904,0.085653976,0.11512566,0.14103888,0.0,0.0,0.0,0.0,0.0859137,0.0,0.15835224,0.16776438,0.15792423,0.0,0.17161922,0.0,0.0,0.03592577,0.0,0.06376295,0.21291092,0.059748415,0.0,0.0,0.14289494,0.17641403,0.0,0.12298467,0.13333873,0.0,0.035297975,0.15052557,0.03745053,0.0,0.0,0.0,0.14191142,0.12953034,0.0,0.027953275,0.095481895,0.0
157,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2939,262,0.13997737,0.061375074,0.20417711,0.0,0.0,0.17058216,0.12358798,0.1199998,0.0,0.0,0.0,0.12789819,0.13723615,0.13145944,0.12052047,0.116308905,0.11970324,0.0,0.0,0.0,0.0,0.0,0.072739765,0.085707605,0.079459846,0.2014187,0.0,0.0,0.0,0.0,0.15902664,0.0,0.16645554,0.14144638,0.083877854,0.0,0.15330386,0.0,0.0,0.13532089,0.0,0.102459915,0.23278192,0.11866294,0.0,0.0,0.13586831,0.17220877,0.0,0.09962514,0.11538632,0.0,0.076700374,0.21103205,0.11125389,0.0,0.0,0.0,0.13947535,0.15881881,0.0,0.0,0.13838555,0.0
158,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2940,263,0.011412613,0.09782093,0.07020073,0.0,0.0,0.074392445,0.02213227,0.0,0.0,0.0,0.0,0.0,0.0,0.10558475,0.0,0.04149019,0.0,0.0,0.0,0.0,0.0,0.0,0.12840864,0.0,0.0988498,0.019430526,0.0,0.0,0.0,0.0,0.0,0.0,0.28667572,0.03545907,0.029214833,0.0,0.13213463,0.0,0.05187975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059701048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2941,264,0.11268144,0.091955066,0.109686166,0.0,0.0,0.09128977,0.0,0.03166885,0.0,0.0,0.0,0.0,0.0,0.14031143,0.03003624,0.048552465,0.0,0.0,0.0,0.0,0.0,0.0,0.15418836,0.023549479,0.115618005,0.07103594,0.0,0.0,0.0,0.0,0.0,0.0,0.25441462,0.0,0.08135971,0.0,0.12283148,0.0,0.060067177,0.04052472,0.0,0.018366009,0.11677972,0.0,0.0,0.0,0.078868896,0.07731197,0.0,0.0,0.009482168,0.0,0.0,0.064632826,0.0494558,0.0,0.0,0.0,0.009909011,0.05046182,0.0,0.038032368,0.0,0.0
160,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2942,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3430256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1870289
161,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2943,266,0.12849033,0.1308325,0.17694637,0.0,0.0,0.11053492,0.06183432,0.081526645,0.0,0.0,0.0,0.031189635,0.045415696,0.14284477,0.05825163,0.094242305,0.030397354,0.0,0.0,0.0,0.0,0.0,0.17304458,0.047531724,0.12692758,0.08290002,0.0,0.0,0.0,0.0,0.04950161,0.0,0.18545273,0.039878845,0.1254025,0.0,0.15071073,0.0,0.050302394,0.08937611,0.0,0.07505796,0.19184452,0.039788797,0.0,0.0,0.13341841,0.113245994,0.0,0.06292108,0.07696979,0.0,0.025234932,0.13268381,0.04511208,0.0,0.0,0.0,0.07887979,0.1305586,0.0,0.039154433,0.028309552,0.0
162,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2944,267,0.09084757,0.08378198,0.19780621,0.0,0.0,0.18886861,0.19452447,0.08725099,0.0,0.0,0.0,0.18994619,0.14889066,0.08879414,0.16920412,0.17808846,0.25190037,0.0,0.0,0.0,0.0,0.0,0.012274638,0.12478334,0.07670295,0.243744,0.0,0.0,0.0,0.0,0.20827052,0.0,0.14350931,0.2900448,0.18138036,0.0,0.2709513,0.0,0.0,0.1292234,0.0,0.09750007,0.3251797,0.17511341,0.0,0.0,0.15270734,0.19179086,0.0,0.1557922,0.2148619,0.0,0.15991539,0.23465064,0.14121576,0.0,0.0,0.0,0.15380643,0.19848335,0.0,0.0,0.22499838,0.0
163,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2945,268,0.13672693,0.14111859,0.15869915,0.0,0.0,0.14813064,0.07683746,0.103162386,0.0,0.0,0.0,0.0885209,0.12253662,0.117395766,0.09572235,0.041150503,0.09883762,0.0,0.0,0.0,0.0,0.0,0.12483458,0.07601226,0.10412115,0.15336558,0.0,0.0,0.0,0.0,0.13231088,0.0,0.11815666,0.0804164,0.089458115,0.0,0.15558653,0.0,0.013467841,0.07925321,0.0,0.0506773,0.20890664,0.1145817,0.0,0.0,0.17672507,0.12382187,0.0,0.074961334,0.10031272,0.0,0.06921549,0.14763959,0.09825761,0.0,0.0,0.0,0.13166845,0.14778428,0.0,0.049825083,0.10604694,0.0
164,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2946,269,0.14541373,0.1342561,0.16373625,0.0,0.0,0.12516688,0.062213674,0.106338955,0.0,0.0,0.0,0.058940813,0.038547285,0.1260355,0.074212015,0.09742389,0.04458735,0.0,0.0,0.0,0.0,0.0,0.16648655,0.064970545,0.09383363,0.11975329,0.0,0.0,0.0,0.0,0.064493835,0.0,0.18733716,0.027811768,0.07717672,0.0,0.13315305,0.0,0.07505884,0.10529613,0.0,0.069942504,0.17527696,0.029532392,0.0,0.0,0.13925079,0.1159934,0.0,0.07674577,0.0716199,0.0,0.012764141,0.1496864,0.04964554,0.0,0.0,0.0,0.07312137,0.10938364,0.0,0.07439713,0.033571705,0.0
165,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2947,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37310636,0.0,0.0,0.0,0.0,0.2545435,0.0,0.0,0.0,0.0,0.0,0.23668829,0.0,0.0,0.0,0.0,0.0,0.0,0.33828714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2948,271,0.085151926,0.10773583,0.16288254,0.0,0.0,0.20250157,0.089320466,0.074211106,0.0,0.0,0.0,0.12304272,0.114061266,0.16085708,0.12644754,0.14936069,0.12419781,0.0,0.0,0.0,0.0,0.0,0.05008278,0.06734641,0.11077738,0.17286673,0.0,0.0,0.0,0.0,0.1036986,0.0,0.24176961,0.19782817,0.14398295,0.0,0.21009278,0.0,0.0,0.09753561,0.0,0.09832302,0.23511282,0.1474522,0.0,0.0,0.21133065,0.17761883,0.0,0.1681682,0.10030994,0.0,0.124074444,0.19295749,0.085987605,0.0,0.0,0.0,0.11641577,0.15284905,0.0,0.0,0.13559042,0.0
168,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2949,272,0.0,0.027662516,0.0,0.0,0.0,0.0028661788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013561703,0.0,0.0,0.0,0.0,0.0,0.0,0.05458109,0.0,0.084181994,0.0,0.0,0.1729469,0.0,0.0,0.0,0.0,0.2828844,0.0,0.0,0.0,0.0,0.0,0.15875751,0.0,0.0,0.0,0.0,0.0,0.0,0.2461915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09407217
169,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2950,273,0.12654383,0.12645094,0.14329557,0.0,0.0,0.1551875,0.07506353,0.084283665,0.0,0.0,0.0,0.06415228,0.09797121,0.14277026,0.1271446,0.118168354,0.108553246,0.0,0.0,0.0,0.0,0.0,0.16022624,0.09290402,0.12545294,0.12493324,0.0,0.0,0.0,0.0,0.1079202,0.0,0.1819252,0.11687771,0.12547627,0.0,0.16308708,0.0,0.04172139,0.03401278,0.0,0.063914,0.22763431,0.08198132,0.0,0.0,0.16063793,0.15189785,0.0,0.087270215,0.1127889,0.0,0.058598775,0.14200939,0.08010395,0.0,0.0,0.0,0.12590097,0.14665605,0.0,0.030653179,0.07655467,0.0
171,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2951,274,0.12337419,0.064738125,0.14405978,0.0,0.0,0.10571638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15408677,0.0,0.021054137,0.0,0.0,0.0,0.0,0.0,0.0,0.16202402,0.045658924,0.058354728,0.08077662,0.0,0.0,0.0,0.0,0.0,0.0,0.2500179,0.0,0.083194084,0.0,0.13179661,0.0,0.08694734,0.03493684,0.0,0.0051112473,0.10071678,0.0,0.0,0.0,0.09012932,0.06747197,0.0,0.0028859675,0.03412564,0.0,0.0,0.030425623,0.054150317,0.0,0.0,0.0,0.04619355,0.08298224,0.0,0.0448166,0.0,0.0
172,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2952,275,0.106165126,0.12016232,0.13299273,0.0,0.0,0.10302063,0.014524974,0.043351635,0.0,0.0,0.0,0.0,0.0,0.13203323,0.029588774,0.055555552,0.0,0.0,0.0,0.0,0.0,0.0,0.15588912,0.032926444,0.12201987,0.080183074,0.0,0.0,0.0,0.0,0.0,0.0,0.2328864,0.0,0.10368362,0.0,0.12938482,0.0,0.06503,0.05831469,0.0,0.03279552,0.13275115,0.0,0.0,0.0,0.11161304,0.06750034,0.0,0.021383304,0.03298343,0.0,0.0,0.07372093,0.050521728,0.0,0.0,0.0,0.048798375,0.07769996,0.0,0.038045917,0.0,0.0
173,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2953,276,0.13626586,0.13178112,0.18615648,0.0,0.0,0.12784319,0.12848835,0.098717414,0.0,0.0,0.0,0.06857342,0.123539366,0.1382787,0.12209895,0.07090558,0.11828394,0.0,0.0,0.0,0.0,0.0,0.15122876,0.09062492,0.116682835,0.12945703,0.0,0.0,0.0,0.0,0.15625583,0.0,0.13185103,0.12207551,0.12282873,0.0,0.15638037,0.0,0.024604127,0.109826654,0.0,0.109752074,0.23362052,0.092539504,0.0,0.0,0.14291975,0.12454554,0.0,0.08945382,0.17125264,0.0,0.05429614,0.18479486,0.092002966,0.0,0.0,0.0,0.13006264,0.14242908,0.0,0.07630988,0.114894144,0.0
174,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2954,277,0.05518345,0.10112324,0.13957593,0.0,0.0,0.072055034,0.022299904,0.0,0.0,0.0,0.0,0.0,0.0,0.10598584,0.0046978705,0.03962258,0.0,0.0,0.0,0.0,0.0,0.0,0.20312451,0.047337577,0.04807987,0.08336504,0.0,0.0,0.0,0.0,0.0,0.0,0.2116437,0.03929877,0.080404915,0.0,0.08748905,0.0,0.05973941,0.006975647,0.0,0.0,0.048239738,0.0,0.0,0.0,0.056205466,0.0859288,0.0,0.0,0.0,0.0,0.0,0.015692838,0.023479503,0.0,0.0,0.0,0.04270877,0.048149284,0.0,0.0,0.0,0.0
175,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2955,278,0.11360119,0.097757116,0.20315912,0.0,0.0,0.13674425,0.16594687,0.121508576,0.0,0.0,0.0,0.16804975,0.1542176,0.12529257,0.12534587,0.16513073,0.14799055,0.0,0.0,0.0,0.0,0.0,0.077720374,0.08885031,0.074883096,0.18627018,0.0,0.0,0.0,0.0,0.15739062,0.0,0.17774093,0.12225336,0.10983094,0.0,0.20081368,0.0,0.0,0.11506498,0.0,0.1201954,0.25920647,0.1285884,0.0,0.0,0.19343606,0.1591228,0.0,0.14037332,0.13736412,0.0,0.12632746,0.22008471,0.10696456,0.0,0.0,0.0,0.14612538,0.19675429,0.0,0.022125319,0.14522746,0.0
176,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2956,279,0.13376695,0.08710565,0.21256453,0.0,0.0,0.19169715,0.14216536,0.15929867,0.0,0.0,0.0,0.11672485,0.13003066,0.17488822,0.11466803,0.096302435,0.16972765,0.0,0.0,0.0,0.0,0.0,0.09990076,0.09335263,0.0788089,0.19289777,0.0,0.0,0.0,0.0,0.2114773,0.0,0.16889895,0.14384499,0.10740017,0.0,0.19854707,0.0,0.0,0.094481006,0.0,0.0654414,0.3036942,0.10996249,0.0,0.0,0.15119508,0.16794322,0.0,0.11953751,0.16882247,0.0,0.09162624,0.20819092,0.12353641,0.0,0.0,0.0,0.11026229,0.15228732,0.0,0.051212683,0.17457429,0.0
177,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2957,280,0.14353316,0.12005313,0.15919726,0.0,0.0,0.15715685,0.07743766,0.11068261,0.0,0.0,0.0,0.09024757,0.12720534,0.12767065,0.081779465,0.066913754,0.074805796,0.0,0.0,0.0,0.0,0.0,0.14128114,0.07178861,0.109995544,0.12279785,0.0,0.0,0.0,1.22226775e-05,0.13775203,0.0,0.112539575,0.029204197,0.11656002,0.0,0.12622257,0.0,0.05863832,0.07828997,0.0,0.08674029,0.21658434,0.12935537,0.0,0.0,0.16499174,0.13004641,0.0,0.06448681,0.11148113,0.0,0.056153677,0.1205116,0.06082594,0.0,0.0,0.0,0.105198584,0.12527706,0.0,0.07861599,0.053719427,0.0
178,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2958,281,0.10277791,0.031998485,0.116832875,0.0,0.0,0.01587747,0.046614647,0.0,0.0,0.0,0.0,0.0,0.0,0.11393414,0.0,0.0036412477,0.0,0.0,0.0,0.0,0.0,0.0,0.17208394,0.051261403,0.0,0.04951728,0.0,0.012710858,0.0,0.0,0.0,0.0,0.33302587,0.0,0.05116722,0.0,0.11107745,0.0,0.11113701,0.012172528,0.0,0.0,0.016092032,0.0,0.0,0.0,0.0,0.064975634,0.0,0.0,0.0,0.0,0.0,0.0,0.0825391,0.0,0.0,0.0,0.0,0.01888594,0.0,0.059010196,0.0,0.0
179,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2959,282,0.10627596,0.11819863,0.20479633,0.0,0.0,0.18510558,0.12109842,0.11457476,0.0,0.0,0.0,0.1441498,0.16552562,0.1171851,0.14001158,0.13525185,0.15457103,0.0,0.0,0.0,0.0,0.0,0.07425732,0.098398656,0.08495951,0.22107027,0.0,0.0,0.0,0.0,0.19500867,0.0,0.14401954,0.19209006,0.13952306,0.0,0.17048723,0.0,0.0,0.14886817,0.0,0.07205673,0.24798375,0.1613653,0.0,0.0,0.16027313,0.18061042,0.0,0.1100122,0.14349535,0.0,0.11753711,0.18650778,0.1242882,0.0,0.0,0.0,0.17520817,0.19001788,0.0,0.007490862,0.16160223,0.0
180,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2960,283,0.0832952,0.05118353,0.23407367,0.0,0.0,0.18118194,0.23349756,0.022080772,0.0,0.0,0.0,0.2176663,0.13703334,0.17650479,0.13399385,0.19762778,0.24509263,0.0,0.0,0.0,0.0,0.0,0.027712822,0.11782484,0.017234564,0.25821635,0.0,0.0,0.0,0.0,0.21954763,0.0,0.20980585,0.3512234,0.1751203,0.0,0.26891994,0.0,0.0,0.15730925,0.0,0.13641831,0.27782792,0.12692635,0.0,0.0,0.18426082,0.2661952,0.0,0.20362003,0.18902269,0.0,0.19918883,0.2688112,0.18607086,0.0,0.0,0.0,0.21984637,0.18547958,0.0,0.0,0.2547868,0.0
182,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2961,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029902637,0.0,0.0,0.0,0.0,0.15335493,0.0,0.0,0.0,0.0,0.28816938,0.0,0.0,0.0,0.0,0.0,0.14955702,0.0,0.0,0.0,0.0,0.0,0.0,0.22971827,0.0,0.06080872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2962,285,0.08333638,0.025519073,0.2284079,0.0,0.0,0.18766806,0.21961628,0.04921501,0.0,0.0,0.0,0.1430505,0.14766975,0.2057692,0.18417817,0.20115462,0.2622974,0.0,0.0,0.0,0.0,0.0,0.0,0.09192357,0.0,0.28204623,0.0,0.0,0.0,0.0,0.22945818,0.0,0.15052299,0.3227629,0.16432182,0.0,0.2538991,0.0,0.0,0.20392826,0.0,0.10646913,0.27735084,0.13463084,0.0,0.0,0.1772769,0.25769147,0.0,0.19162165,0.17448948,0.0,0.1859029,0.31248754,0.20059437,0.0,0.0,0.0,0.19932559,0.18241324,0.0,0.0,0.30800277,0.0
184,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2963,286,0.09407313,0.15514247,0.21488285,0.0,0.0,0.12976973,0.13687168,0.07394557,0.0,0.0,0.0,0.10554178,0.077280186,0.15862563,0.07438941,0.145962,0.14239055,0.0,0.0,0.0,0.0,0.0,0.15597183,0.08874038,0.059130818,0.16329545,0.0,0.0,0.0,0.0,0.12625861,0.0,0.14775114,0.16480026,0.13243882,0.0,0.14935568,0.0,0.0063876584,0.13304283,0.0,0.07219259,0.20778503,0.08090238,0.0,0.0,0.18250732,0.14881292,0.0,0.10288888,0.104573116,0.0,0.14696145,0.1915408,0.10154993,0.0,0.0,0.0,0.16025795,0.16550122,0.0,0.037979048,0.12608394,0.0
185,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2964,287,0.10482361,0.13678853,0.14052136,0.0,0.0,0.12648523,0.14079979,0.06373625,0.0,0.0,0.0,0.050290644,0.03422178,0.12865087,0.08296568,0.12620029,0.054246213,0.0,0.0,0.0,0.0,0.0,0.091272645,0.117768504,0.074122526,0.1492365,0.0,0.0,0.0,0.0,0.008303303,0.0,0.115909226,0.1383888,0.10906271,0.0,0.16799605,0.0,0.0,0.032348137,0.0,0.06556542,0.14491163,0.04923985,0.0,0.0,0.19890071,0.1699487,0.0,0.052921902,0.07491836,0.0,0.029575244,0.12571426,0.07674342,0.0,0.0,0.0,0.101947315,0.1123383,0.0,0.0,0.046440158,0.0
186,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2965,288,0.1297982,0.07693796,0.25354356,0.0,0.0,0.20720041,0.33965456,0.05809018,0.0,0.0,0.0,0.28110582,0.2472488,0.08671923,0.24408594,0.30401886,0.29389298,0.0,0.0,0.0,0.0,0.0,0.0,0.1358745,0.01134881,0.33290273,0.0,0.0,0.0,0.0,0.3673994,0.0,0.110085,0.3327639,0.18653375,0.0,0.25966036,0.0,0.0,0.2629944,0.0,0.18951999,0.3294309,0.19081548,0.0,0.0,0.17026718,0.31060755,0.0,0.24243543,0.22726503,0.0,0.19047287,0.38651222,0.3070588,0.0,0.0,0.0,0.20233098,0.2979277,0.0,0.02284069,0.35364935,0.0
187,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2966,289,0.08452809,0.123841636,0.15302044,0.0,0.0,0.1360151,0.054721285,0.11358915,0.0,0.0,0.0,0.030928243,0.036623493,0.10702365,0.10176502,0.065982684,0.016333172,0.0,0.0,0.0,0.0,0.0,0.12387351,0.068009466,0.10785456,0.13995753,0.0,0.0,0.0,0.0,0.0,0.0,0.16748343,0.093978755,0.12017365,0.0,0.13294518,0.0,0.0021551624,0.06261198,0.0,0.024472926,0.15641376,0.020421376,0.0,0.0,0.13172145,0.10057008,0.0,0.08286591,0.054849487,0.0,0.0,0.108847626,0.0249995,0.0,0.0,0.0,0.09025124,0.11005862,0.0,0.0,0.041930676,0.0
