node_id,node_idx,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1006,10,-0.2550414502620697,-0.6600421667098999,2.6363208293914795,0.14655525982379913,0.1905607283115387,-0.6126086711883545,-0.5483730435371399,2.7949562072753906,1.810449242591858,0.1146717220544815,-0.6313350200653076,-0.5079354643821716,-0.6196659207344055,-0.5820344686508179,-0.5939633846282959,-0.5514698028564453,0.12952035665512085,0.06410454213619232,-0.6220105886459351,-0.63262939453125,-0.609171450138092,-0.6511213779449463,0.11336974054574966,-0.6058949828147888,-0.6143316030502319,-0.6219462156295776,0.1738886684179306,-0.5765146613121033,-0.5815345644950867,-0.6270557641983032,0.09587576240301132,-0.6385505795478821,-0.21869008243083954,2.622105121612549,-0.5854753255844116,0.2632564604282379,-0.4420357644557953,0.2304193079471588,-0.6033580303192139,-0.637610912322998,-0.4560052752494812,-0.6649888753890991,-0.6315116882324219,-0.35079994797706604,0.22997407615184784,0.2314799427986145,-0.4607926607131958,-0.6305210590362549,-0.48501864075660706,-0.6186028122901917,-0.6078685522079468,-0.30910515785217285,-0.6290687918663025,0.009700268507003784,0.04030895233154297,0.2107454389333725,-0.6174860000610352,3.520592451095581,0.24955442547798157,4.187246322631836,0.5208505392074585,-0.5146636366844177,-0.6326814889907837,-0.631004273891449
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1007,11,-0.2555958330631256,-0.6606169939041138,2.475430488586426,0.03472542017698288,-0.031912654638290405,-0.6131697297096252,-0.5489057302474976,2.821870803833008,1.861046552658081,0.11522162705659866,-0.6319000720977783,-0.5084556341171265,-0.6202278137207031,-0.5825783014297485,-0.5945179462432861,-0.5520082116127014,0.20651081204414368,0.05522429943084717,-0.6225749850273132,-0.633189857006073,-0.609710693359375,-0.6516721248626709,0.20898623764514923,-0.6064510345458984,-0.6148877143859863,-0.6224872469902039,0.320209801197052,-0.5770535469055176,-0.5820741057395935,-0.6276161670684814,0.1143030971288681,-0.6391155123710632,-0.21924780309200287,2.5316567420959473,-0.5860180258750916,0.28330379724502563,-0.44253093004226685,0.2527128756046295,-0.6039068698883057,-0.6381778120994568,-0.4565882980823517,-0.6655635833740234,-0.6320797801017761,-0.3512878715991974,0.21578821539878845,0.15748095512390137,-0.46129661798477173,-0.6310783624649048,-0.48553428053855896,-0.61916583776474,-0.6083905100822449,-0.3097010850906372,-0.6296355128288269,-0.011068150401115417,0.14781293272972107,0.10882505774497986,-0.6180484294891357,3.562976598739624,0.3263756334781647,4.24136209487915,0.612172544002533,-0.515191376209259,-0.6332483291625977,-0.6315604448318481
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1008,12,-0.2574802041053772,-0.6625709533691406,2.5001070499420166,0.09039878845214844,0.0419539213180542,-0.6150768399238586,-0.5507163405418396,2.849278211593628,1.9225882291793823,0.15211080014705658,-0.6338205933570862,-0.5102239847183228,-0.6221379041671753,-0.584426760673523,-0.5964030027389526,-0.5538381934165955,0.18649595975875854,0.10267560929059982,-0.6244935989379883,-0.6350951194763184,-0.6115434765815735,-0.653544008731842,0.220546692609787,-0.6083410382270813,-0.6167780160903931,-0.6243261694908142,0.3357657790184021,-0.5788854360580444,-0.583907961845398,-0.6295210123062134,0.04727746546268463,-0.6410358548164368,-0.22114352881908417,2.461599588394165,-0.5878627896308899,0.31204020977020264,-0.4442141652107239,0.2510949671268463,-0.6057726740837097,-0.6401046514511108,-0.45857003331184387,-0.6675171852111816,-0.6340109705924988,-0.3529464602470398,0.2636227607727051,0.15437939763069153,-0.46300965547561646,-0.6329728364944458,-0.4872869551181793,-0.6210797429084778,-0.6101648211479187,-0.31172674894332886,-0.6315618753433228,-0.03627960383892059,0.17498932778835297,0.1278754025697708,-0.6199602484703064,3.6628642082214355,0.23801928758621216,4.144150733947754,0.4677504301071167,-0.5169854164123535,-0.6351752281188965,-0.6334510445594788
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1009,13,-0.26660218834877014,-0.6720297932624817,2.722433567047119,0.14210006594657898,0.09296754002571106,-0.6243088245391846,-0.5594812631607056,2.772749185562134,1.951198697090149,0.18265226483345032,-0.6431176066398621,-0.5187839865684509,-0.6313841342926025,-0.5933750867843628,-0.6055282950401306,-0.5626969337463379,0.22338414192199707,-0.018808841705322266,-0.6337810754776001,-0.6443183422088623,-0.6204159259796143,-0.6626055836677551,0.21217945218086243,-0.6174903512001038,-0.6259286999702454,-0.633228063583374,0.203794464468956,-0.5877529382705688,-0.5927852988243103,-0.6387419700622559,0.06104734539985657,-0.6503318548202515,-0.23032037913799286,2.5248305797576904,-0.5967929363250732,0.3821737468242645,-0.45236238837242126,0.28405117988586426,-0.6148045063018799,-0.6494321823120117,-0.4681633710861206,-0.6769739985466003,-0.643359363079071,-0.36097538471221924,0.2578600347042084,0.3126439154148102,-0.4713022708892822,-0.6421436071395874,-0.4957713782787323,-0.6303445100784302,-0.618753969669342,-0.32153263688087463,-0.6408872604370117,-0.01270236074924469,0.035046279430389404,0.185728520154953,-0.6292150616645813,3.435572385787964,0.33522823452949524,4.157313823699951,0.6149666905403137,-0.525670051574707,-0.6445026993751526,-0.6426029801368713
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:101,14,-0.23077642917633057,-0.6348811984062195,2.259127140045166,0.24742162227630615,-0.04245050251483917,-0.5880510807037354,-0.5250579118728638,2.9681363105773926,1.8681913614273071,0.18523307144641876,-0.6066043972969055,-0.4851652681827545,-0.5950703024864197,-0.5582314729690552,-0.5696896314620972,-0.5279051065444946,-0.004992768168449402,0.0708136260509491,-0.597305178642273,-0.6080952286720276,-0.5855703353881836,-0.6270170211791992,0.04726651310920715,-0.5815573930740356,-0.5899902582168579,-0.5982666611671448,-0.07022565603256226,-0.5529264211654663,-0.5579203367233276,-0.6025273203849792,0.08546093106269836,-0.6138226985931396,-0.19427914917469025,2.514002561569214,-0.5617206692695618,0.2512176036834717,-0.4203610122203827,0.020190343260765076,-0.579332709312439,-0.6127992272377014,-0.4304864704608917,-0.6398332118988037,-0.6066443920135498,-0.3294425308704376,0.03064282238483429,0.2681402564048767,-0.4387338161468506,-0.6061263680458069,-0.4624495506286621,-0.5939579606056213,-0.585020899772644,-0.28302088379859924,-0.6042627096176147,0.10056420415639877,0.15116623044013977,0.24135670065879822,-0.5928677916526794,3.481895923614502,0.3267401456832886,4.421441555023193,0.20675703883171082,-0.4915620684623718,-0.6078698635101318,-0.6066595315933228
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1010,15,-0.24757710099220276,-0.6523022055625916,2.4319980144500732,0.07730741053819656,0.041790783405303955,-0.6050543189048767,-0.5412009358406067,2.948085308074951,1.8206862211227417,0.17830495536327362,-0.6237275004386902,-0.500930905342102,-0.6120998859405518,-0.5747122764587402,-0.5864963531494141,-0.5442209243774414,0.1898343563079834,0.14458481967449188,-0.6144107580184937,-0.62508225440979,-0.6019113659858704,-0.6437064409255981,0.15784090757369995,-0.5984083414077759,-0.6068437695503235,-0.6146619915962219,0.18239930272102356,-0.5692585706710815,-0.5742704272270203,-0.6195104122161865,0.06666068732738495,-0.6309438347816467,-0.21118085086345673,2.5054869651794434,-0.5781679749488831,0.25006788969039917,-0.43536821007728577,0.12265566736459732,-0.5959674119949341,-0.6299784183502197,-0.4481552541255951,-0.6572505831718445,-0.623862087726593,-0.3442300260066986,0.21989968419075012,0.15897183120250702,-0.45400696992874146,-0.6230168342590332,-0.4780760109424591,-0.6110216379165649,-0.6008402109146118,-0.30108118057250977,-0.6214380264282227,0.044580891728401184,0.23285561800003052,0.050570353865623474,-0.6099130511283875,3.5893900394439697,0.24113613367080688,4.239716053009033,0.38557368516921997,-0.5075571537017822,-0.6250489950180054,-0.6235154271125793
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1011,16,-0.24811133742332458,-0.652856171131134,2.459322929382324,0.06771761178970337,0.07137631624937057,-0.6055949926376343,-0.5417142510414124,2.9430813789367676,1.832802653312683,0.1922999918460846,-0.6242719292640686,-0.5014322400093079,-0.6126413941383362,-0.5752363204956055,-0.5870307683944702,-0.5447397232055664,0.18824052810668945,0.11419433355331421,-0.6149547100067139,-0.6256223917007446,-0.6024309396743774,-0.6442371606826782,0.12924915552139282,-0.5989441871643066,-0.607379674911499,-0.6151833534240723,0.24133868515491486,-0.5697778463363647,-0.574790358543396,-0.6200504302978516,0.04203687608242035,-0.6314882636070251,-0.21171830594539642,2.430738687515259,-0.5786910057067871,0.3703431487083435,-0.43584543466567993,0.1626988649368286,-0.5964963436126709,-0.6305246949195862,-0.4487170875072479,-0.6578044295310974,-0.624409556388855,-0.34470024704933167,0.2096506506204605,0.1253642439842224,-0.45449262857437134,-0.6235538721084595,-0.47857290506362915,-0.6115642189979553,-0.6013432145118713,-0.30165547132492065,-0.6219841241836548,-0.05256247520446777,0.2108651101589203,0.030104443430900574,-0.6104550361633301,3.6678926944732666,0.29091209173202515,4.186690330505371,0.3824578821659088,-0.5080658197402954,-0.6255952715873718,-0.6240513920783997
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1012,17,-0.24095451831817627,-0.645435094833374,2.3807289600372314,0.051705725491046906,-0.0035159438848495483,-0.5983518958091736,-0.534837543964386,3.0090548992156982,1.7740345001220703,0.11876620352268219,-0.6169778108596802,-0.4947163462638855,-0.6053870320320129,-0.5682157874107361,-0.579871416091919,-0.5377894639968872,0.07840322703123093,0.05866813659667969,-0.6076679229736328,-0.6183861494064331,-0.5954699516296387,-0.6371277570724487,0.1682875007390976,-0.5917659401893616,-0.600200355052948,-0.6081991791725159,0.23613305389881134,-0.5628206729888916,-0.567825436592102,-0.6128158569335938,0.07044118642807007,-0.6241949200630188,-0.20451845228672028,2.4498884677886963,-0.5716846585273743,0.23667359352111816,-0.4294525980949402,0.11650263518095016,-0.5894103050231934,-0.623206615447998,-0.4411904513835907,-0.6503849029541016,-0.6170750856399536,-0.3384009897708893,0.24860619008541107,0.12854373455047607,-0.4479864835739136,-0.6163588762283325,-0.4719162881374359,-0.6042953729629517,-0.5946044325828552,-0.2939620614051819,-0.6146677732467651,-0.0029490888118743896,0.3307516276836395,0.0397518128156662,-0.6031940579414368,3.6349024772644043,0.22384501993656158,4.248554706573486,0.4056488871574402,-0.5012521147727966,-0.6182771921157837,-0.6168711185455322
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1013,18,-0.23648840188980103,-0.64080411195755,2.3846242427825928,0.12087558209896088,-0.009554296731948853,-0.5938319563865662,-0.530546247959137,2.9293086528778076,1.818187952041626,0.24410375952720642,-0.6124259829521179,-0.49052536487579346,-0.600860059261322,-0.5638346672058105,-0.5754036903381348,-0.5334522128105164,0.07069947570562363,0.03328932821750641,-0.6031208038330078,-0.6138705015182495,-0.591126024723053,-0.6326912045478821,0.033312588930130005,-0.5872864723205566,-0.5957201719284058,-0.6038408279418945,0.04103592038154602,-0.5584790706634521,-0.5634791254997253,-0.6083012819290161,0.0416281521320343,-0.6196436285972595,-0.20002545416355133,2.5545194149017334,-0.567312479019165,0.25935956835746765,-0.4254632294178009,0.25089630484580994,-0.5849882364273071,-0.6186398863792419,-0.43649357557296753,-0.6457548141479492,-0.6124981641769409,-0.33447006344795227,0.21516162157058716,0.20912060141563416,-0.44392645359039307,-0.6118688583374023,-0.4677623212337494,-0.5997593402862549,-0.5903992056846619,-0.2891611158847809,-0.6101020574569702,0.10231922566890717,0.15849143266677856,0.023698434233665466,-0.5986629128456116,3.502943277359009,0.2090970277786255,4.3553266525268555,0.2948231101036072,-0.49700015783309937,-0.6137105226516724,-0.6123902797698975
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1014,19,-0.24553298950195312,-0.6501826047897339,2.4600491523742676,0.10255523771047592,-0.0029072612524032593,-0.6029855608940125,-0.5392367839813232,2.891294479370117,1.8307098150253296,0.24730756878852844,-0.621644139289856,-0.4990127384662628,-0.6100278496742249,-0.5727070569992065,-0.5844514966011047,-0.542235791683197,0.05154011398553848,0.04849220812320709,-0.6123294830322266,-0.6230154037475586,-0.5999231338500977,-0.6416758894920349,0.06912863254547119,-0.596358060836792,-0.6047931909561157,-0.6126672029495239,-0.003350570797920227,-0.5672714114189148,-0.5722811222076416,-0.6174440383911133,0.07252217829227448,-0.6288607120513916,-0.20912443101406097,2.511672258377075,-0.5761668682098389,0.32072627544403076,-0.43354228138923645,0.1201699897646904,-0.5939434766769409,-0.6278882026672363,-0.4460054934024811,-0.6551313996315002,-0.6217672228813171,-0.34243083000183105,0.24296240508556366,0.28305333852767944,-0.4521486759185791,-0.6209617853164673,-0.4761747419834137,-0.6089454889297485,-0.5989154577255249,-0.2988837957382202,-0.6193482875823975,0.07943697273731232,0.22114071249961853,0.13577474653720856,-0.6078391075134277,3.50136137008667,0.29777586460113525,4.3238654136657715,0.4175717234611511,-0.5056110620498657,-0.622958779335022,-0.6214646100997925
