node_id,node_idx,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:0,0,0.01163174957036972,0.06520040333271027,0.11343549937009811,0.0,0.0,0.09860722720623016,0.010644234716892242,0.04011264443397522,0.0,0.0,0.0,0.0,0.0,0.10316117107868195,0.019465245306491852,0.06186296045780182,0.0,0.0,0.0,0.0,0.0,0.0,0.10943683981895447,0.0022060777992010117,0.11296064406633377,0.04941992461681366,0.0,0.04260457307100296,0.0,0.0,0.0,0.0,0.2216026932001114,0.0,0.03598349541425705,0.0,0.09819965064525604,0.0,0.03936481848359108,0.0,0.0,0.0,0.04343642294406891,0.0,0.0,0.055211130529642105,0.13836543262004852,0.12662717700004578,0.0,0.0012472476810216904,0.0,0.0,0.0,0.059919051826000214,0.0,0.0,0.0,0.0,0.023001182824373245,0.04407775402069092,0.0,0.011022351682186127,0.0,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1,1,0.03133689612150192,0.028779372572898865,0.036287568509578705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04748856648802757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783382594585419,0.0,0.0,0.0,0.0,0.06748829782009125,0.0,0.0,0.0,0.0,0.3000377118587494,0.0,0.02324099838733673,0.0,0.05516219884157181,0.0,0.10194989293813705,0.012592725455760956,0.0,0.0,0.0,0.0,0.0,0.07604341953992844,0.0,0.009653955698013306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3421597480773926,0.0,0.0,0.0,0.0,0.20374992489814758,0.0,0.0,0.0,0.0,0.0,0.19515079259872437,0.0,0.0,0.0,0.0,0.0,0.0,0.31972596049308777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1227836012840271
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:100,3,0.136965811252594,0.1458437293767929,0.196132630109787,0.0,0.0,0.15982764959335327,0.13763010501861572,0.11936571449041367,0.0,0.0,0.0,0.13429638743400574,0.16786591708660126,0.11846128106117249,0.10750225186347961,0.0995909720659256,0.15547800064086914,0.0,0.0,0.0,0.0,0.0,0.09745842963457108,0.10574446618556976,0.10874645411968231,0.20019692182540894,0.0,0.0,0.0,0.0,0.20047703385353088,0.0,0.12921787798404694,0.14918994903564453,0.12198273837566376,0.0,0.19890481233596802,0.0,0.011920884251594543,0.09183946996927261,0.0,0.10824289917945862,0.26674628257751465,0.1502196192741394,0.0,0.0,0.1442265659570694,0.13340914249420166,0.0,0.10690224915742874,0.1694125235080719,0.0,0.09006235748529434,0.17405103147029877,0.13998685777187347,0.0,0.0,0.0,0.16289174556732178,0.1884423792362213,0.0,0.0874967873096466,0.18961472809314728,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:101,4,0.11681175976991653,0.08868628740310669,0.14797523617744446,0.0,0.0,0.09330424666404724,0.06875643879175186,0.07677698135375977,0.0,0.0,0.0,0.0,0.01299460232257843,0.14673016965389252,0.06285983324050903,0.05304177850484848,0.0,0.0,0.0,0.0,0.0,0.0,0.17843633890151978,0.06694715470075607,0.08712001889944077,0.10003621876239777,0.0,0.0,0.0,0.0,0.07147561013698578,0.0,0.21136146783828735,0.031753867864608765,0.08536301553249359,0.0,0.12138233333826065,0.0,0.07494977116584778,0.06688601523637772,0.0,0.00739588588476181,0.17133410274982452,0.0,0.0,0.0,0.101225346326828,0.11684340238571167,0.0,0.03268302604556084,0.03631514310836792,0.0,0.0,0.08982779830694199,0.0788191705942154,0.0,0.0,0.0,0.05817236378788948,0.08592219650745392,0.0,0.055957309901714325,0.02809040993452072,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:102,5,0.13310907781124115,0.10920865833759308,0.12889452278614044,0.0,0.0,0.1059284657239914,0.030252467840909958,0.018047042191028595,0.0,0.0,0.0,0.0,0.0,0.133713036775589,0.03045286238193512,0.0631154328584671,0.00027891993522644043,0.0,0.0,0.0,0.0,0.0,0.1401943862438202,0.05009910464286804,0.0791163295507431,0.06559992581605911,0.0,0.0,0.0,0.0,0.019712865352630615,0.0,0.23022714257240295,0.024589521810412407,0.08538197726011276,0.0,0.1489648073911667,0.0,0.06151856482028961,0.07890141010284424,0.0,0.013708759099245071,0.13196521997451782,0.0,0.0,0.0,0.09853411465883255,0.10843037068843842,0.0,0.058865755796432495,0.0568702407181263,0.0,0.016589727252721786,0.08467985689640045,0.06598634272813797,0.0,0.0,0.0,0.06894497573375702,0.08876928687095642,0.0,0.07710708677768707,0.0007276162505149841,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:103,6,0.1375608593225479,0.13858674466609955,0.13839755952358246,0.0,0.0,0.10411407053470612,0.03652434051036835,0.06191366910934448,0.0,0.0,0.0,0.0,0.041719257831573486,0.12757538259029388,0.05030297487974167,0.048803169280290604,0.017650417983531952,0.0,0.0,0.0,0.0,0.0,0.14462219178676605,0.048492055386304855,0.13603746891021729,0.05648837238550186,0.0,0.0,0.0,0.0,0.029989853501319885,0.0,0.19512280821800232,0.02169943042099476,0.09781095385551453,0.0,0.16311714053153992,0.0,0.04825682193040848,0.08885297179222107,0.0,0.04431282728910446,0.18536105751991272,0.060450904071331024,0.0,0.0,0.11427561193704605,0.09291831403970718,0.0,0.04754752665758133,0.08220016956329346,0.0,0.0011935196816921234,0.07914398610591888,0.05611589178442955,0.0,0.0,0.0,0.06955782324075699,0.08568363636732101,0.0,0.05461994558572769,0.021152563393115997,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:104,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33408454060554504,0.0,0.0,0.0,0.0,0.22903308272361755,0.0,0.0,0.0,0.0,0.0,0.17378447949886322,0.0,0.0,0.0,0.0,0.0,0.0,0.46240395307540894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17546935379505157
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:105,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003552272915840149,0.0,0.0,0.0,0.0,0.20909221470355988,0.0,0.0,0.0,0.0,0.24985918402671814,0.0,0.0,0.0,0.0,0.0,0.1480574607849121,0.0,0.0,0.0,0.0,0.0,0.0,0.17430885136127472,0.0,0.015506595373153687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:106,9,0.14020495116710663,0.19991381466388702,0.2200707495212555,0.0,0.0,0.22274863719940186,0.13157212734222412,0.09291811287403107,0.0,0.0,0.0,0.12985274195671082,0.17535734176635742,0.17011141777038574,0.13627755641937256,0.15945768356323242,0.1605706512928009,0.0,0.0,0.0,0.0,0.0,0.06426456570625305,0.0921679437160492,0.06828702986240387,0.19692039489746094,0.0,0.0,0.0,0.0,0.21903003752231598,0.0,0.16259442269802094,0.1811794638633728,0.17106637358665466,0.0,0.17854522168636322,0.0,0.0,0.1563427895307541,0.0,0.08764771372079849,0.26562410593032837,0.2134646773338318,0.0,0.0,0.20579439401626587,0.20000581443309784,0.0,0.2011401206254959,0.17712825536727905,0.0,0.10751883685588837,0.2518882751464844,0.1624055802822113,0.0,0.0,0.0,0.1405942142009735,0.2057809978723526,0.0,0.09972541779279709,0.19225409626960754,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:107,10,0.006256561726331711,0.0,0.00580606609582901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021203316748142242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629090428352356,0.03136550635099411,0.0,0.0,0.0,0.09257996827363968,0.0,0.0,0.0,0.0,0.2622987926006317,0.0,0.0,0.0,0.0036140307784080505,0.0,0.033355653285980225,0.0,0.0,0.0,0.0,0.0,0.0,0.2002570927143097,0.0,0.0931609570980072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:108,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847875595092773,0.0,0.0,0.0,0.0,0.11870312690734863,0.0,0.0,0.0,0.0,0.0,0.10747828334569931,0.0,0.0,0.0,0.0,0.0,0.0,0.7630523443222046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4861893355846405
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:109,12,0.07937084138393402,0.12727756798267365,0.15301798284053802,0.0,0.0,0.1872110366821289,0.15757563710212708,0.10442689806222916,0.0,0.0,0.0,0.09327343851327896,0.14843887090682983,0.15246184170246124,0.1416417956352234,0.16107036173343658,0.11311676353216171,0.0,0.0,0.0,0.0,0.0,0.1139417365193367,0.11672236025333405,0.0785633772611618,0.21058297157287598,0.0,0.0,0.0,0.0,0.15784823894500732,0.0,0.17262963950634003,0.17473335564136505,0.17608121037483215,0.0,0.1853344738483429,0.0,0.0,0.0934855118393898,0.0,0.06900674849748611,0.24845081567764282,0.09474970400333405,0.0,0.0,0.1886145919561386,0.2148001790046692,0.0,0.11274328827857971,0.09857456386089325,0.0,0.11136269569396973,0.1637687385082245,0.09696339070796967,0.0,0.0,0.0,0.13760827481746674,0.1384378969669342,0.0,0.0,0.1375771164894104,0.0
