node_id,node_idx,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:0,0,0.0,0.14351657032966614,0.0,0.0,0.009952295571565628,0.0,0.0,0.0,0.0,0.0,0.262633353471756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704043984413147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02252570539712906,0.0,0.0,0.0,0.0,0.0,0.20913846790790558,0.0,0.0,0.0,0.13008646667003632,0.0,0.0,0.0,0.23605027794837952,0.0,0.0,0.11473697423934937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15030214190483093,0.0,0.04658878967165947
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1,1,0.0,0.163688525557518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809829652309418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42744332551956177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1002109944820404,0.0,0.0,0.0,0.0,0.0,0.02313120663166046,0.0,0.0,0.0,0.10818307101726532,0.0,0.0,0.0,0.27242833375930786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027554497122764587,0.0,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:10,2,0.0,0.18044577538967133,0.0,0.0,0.0,0.0,0.0,0.0,0.14672398567199707,0.0,0.6131424903869629,0.0,0.0,0.0,0.0,0.0,0.18038415908813477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558990478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38119012117385864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39862948656082153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:100,3,0.14956732094287872,0.07283535599708557,0.04942627251148224,0.0,0.1480596512556076,0.0,0.16451117396354675,0.07587568461894989,0.0,0.0,0.0,0.07243786007165909,0.11651763319969177,0.0,0.14757604897022247,0.04466904699802399,0.0,0.0,0.0881158858537674,0.21996811032295227,0.09590437263250351,0.0,0.1302197277545929,0.0,0.0,0.034717269241809845,0.0,0.0,0.0,0.13028712570667267,0.11078096926212311,0.0,0.09650454670190811,0.0,0.15880540013313293,0.0,0.0,0.09085121005773544,0.16974151134490967,0.0,0.130351260304451,0.1988917738199234,0.09487009048461914,0.10157857835292816,0.16118143498897552,0.21571661531925201,0.0,0.05912652239203453,0.0,0.18151657283306122,0.0,0.0,0.2167307436466217,0.0,0.0,0.0,0.0,0.1254817396402359,0.18358385562896729,0.0,0.19914081692695618,0.15579518675804138,0.0,0.20266272127628326
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:101,4,0.027312062680721283,0.17860378324985504,0.0,0.0,0.08371663093566895,0.0,0.0,0.0,0.0,0.0,0.14615494012832642,0.0,0.0,0.0,0.028750859200954437,0.0,0.0,0.0,0.0,0.0949847400188446,0.0,0.0,0.03806636482477188,0.0,0.0,0.19194677472114563,0.0,0.0,0.0,0.0,0.0,0.0,0.04399590939283371,0.0,0.0013917461037635803,0.0,0.0,0.0,0.05393895506858826,0.0,0.0,0.16936852037906647,0.0,0.0,0.08601058274507523,0.2009355127811432,0.0,0.0,0.0,0.21583667397499084,0.0,0.0,0.09212259948253632,0.0,0.0,0.0,0.0,0.0,0.14769798517227173,0.0,0.032162413001060486,0.12198515236377716,0.0,0.14163824915885925
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:102,5,0.0,0.13564911484718323,0.0,0.0,0.08984547853469849,0.0,0.0,0.0,0.0,0.0,0.16407597064971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258304864168167,0.0,0.0,0.04032061994075775,0.0,0.0,0.20289596915245056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016687758266925812,0.0,0.0,0.0,0.09144551306962967,0.0,0.0,0.15262073278427124,0.0,0.0,0.06651534140110016,0.1895037144422531,0.0,0.0,0.0,0.19384591281414032,0.0,0.0,0.06716594845056534,0.0,0.0,0.0,0.0,0.0,0.17245718836784363,0.0,0.011249065399169922,0.11759834736585617,0.0,0.14499109983444214
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:103,6,0.08564861118793488,0.14621251821517944,0.0,0.0,0.0896855890750885,0.0,0.11262866854667664,0.0616484060883522,0.0,0.0,0.0914725735783577,0.03260676562786102,0.059409670531749725,0.0,0.1080811470746994,0.0,0.0,0.0,0.0,0.11822415888309479,0.052634090185165405,0.0,0.05654421076178551,0.0,0.0,0.1443789303302765,0.0,0.0,0.0,0.08396895229816437,0.08708180487155914,0.0,0.08655093610286713,0.0,0.049120254814624786,0.0,0.0,0.03221297264099121,0.0699036717414856,0.0,0.06829648464918137,0.18134868144989014,0.0032069310545921326,0.09569219499826431,0.02089613676071167,0.21188049018383026,0.0,0.00915207713842392,0.0,0.16233687102794647,0.0,0.0,0.10361210256814957,0.0,0.0,0.0,0.0,0.04492891579866409,0.14720860123634338,0.0,0.13303934037685394,0.19249704480171204,0.0,0.1690332591533661
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:104,7,0.0,0.19655907154083252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34549540281295776,0.0,0.0,0.0,0.0,0.0,0.03948111832141876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260130375623703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012625575065613,0.0,0.0,0.0,0.0,0.0,0.18749727308750153,0.0,0.0,0.0,0.07817599922418594,0.0,0.0,0.0,0.31853747367858887,0.0,0.0,0.006050966680049896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023398131132125854,0.0,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:105,8,0.0,0.14436028897762299,0.0,0.0,0.0,0.0,0.0,0.0,0.04700887203216553,0.0,0.2841668725013733,0.0,0.0,0.0,0.0,0.0,0.03148782253265381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30514031648635864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26901835203170776,0.0,0.0,0.0,0.0,0.0,0.0975089743733406,0.0,0.0,0.0,0.04961533844470978,0.0,0.0,0.0,0.19244073331356049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:106,9,0.15220099687576294,0.13288499414920807,0.10115212947130203,0.0,0.12214253842830658,0.0,0.1341112107038498,0.11798359453678131,0.0,0.0,0.050221480429172516,0.13208045065402985,0.08621686697006226,0.0,0.15273457765579224,0.0,0.0,0.0,0.029027465730905533,0.1764213591814041,0.07912935316562653,0.0,0.13860464096069336,0.0,0.0,0.09775581955909729,0.0,0.0,0.0,0.17546409368515015,0.12220704555511475,0.0,0.1122053861618042,0.0,0.10242357850074768,0.0,0.0,0.11493255198001862,0.12869088351726532,0.0,0.15128730237483978,0.20521007478237152,0.09965817630290985,0.10807716846466064,0.09711509943008423,0.20648518204689026,0.0,0.09369809925556183,0.0,0.14181464910507202,0.0,0.0,0.15886570513248444,0.0,0.0,0.0,0.0,0.08640222251415253,0.1768588125705719,0.0,0.17687080800533295,0.1958339512348175,0.0,0.18851543962955475
