,importance
FP,0.369441179294989
Min,0.35047050674575486
Age,0.311991231456504
FTA,0.13207762991499192
PTS_per_min,0.12474009446280054
log1p_3PM,0.07990837380547627
TOV,0.06843597374747037
OREB_per_min,0.05639014394504015
PTS_per_gp,0.024718457448902765
log1p_PF,0.023606626309002555
