,importance
FP,0.3493945934338243
Min,0.2078376937250224
Age,0.11969246585470611
PTS_per_gp,0.0770902534980802
OREB_per_min,0.051940769889972316
PTS_per_min,0.048795059851396164
FTA,0.0409599861819271
log1p_PF,0.03603197876944253
log1p_3PM,0.03586469717301357
TOV,0.03239250162261537
