,importance
FP,0.5245469492836877
Age,0.20472971957124791
Min,0.07397174968034793
PTS_per_min,0.04048152897281956
PTS_per_gp,0.033669087533896795
FTA,0.03226298585485808
log1p_3PM,0.025272030050266292
OREB_per_min,0.02518576147192608
TOV,0.020464607560775568
log1p_PF,0.019415580020174083
