,importance
Min,0.4219655812831361
FP,0.40460653896952603
Age,0.2971880422720359
FTA,0.17307711020347896
PTS_per_min,0.15592129878929126
log1p_3PM,0.09161789103150245
TOV,0.07858198148787575
OREB_per_min,0.06362018086914002
log1p_PF,0.026709424297801387
PTS_per_gp,0.02290764553308301
