,importance
FP,694559092768768.0
Age,314170348142592.0
Min,223389738336256.0
PTS_per_min,97919734644736.0
FTA,79118859239424.0
PTS_per_gp,70178612183040.0
log1p_3PM,64383887605760.0
OREB_per_min,57662028906496.0
TOV,52525617119232.0
log1p_PF,50650775814144.0
