,importance
FT%,994
Age,823
3P%,796
+/-,790
FTM_per_min,783
log1p_AST_per_min,750
3PA_per_min,736
AST_per_gp,735
PTS_per_min,728
STL_per_gp,727
TOV_per_min,722
BLK_per_gp,716
DREB_share,704
DREB_per_min,693
FGA_per_min,689
TOV_per_gp,689
PTS_per_gp,671
PF_per_min,663
PTS,660
TS%_calc,659
FP,657
Min,657
3PM_per_gp,642
FG%,640
REB_per_gp,629
OREB_per_min,623
W,565
GP,558
FTM_per_gp,535
AST,518
FTA,433
log1p_PF,427
log1p_DREB,379
log1p_3PM,362
TOV,360
REB,330
BLK,258
DD2,256
STL,223
OREB,220
