,importance
FP,0.04256484073199568
Age,0.020790608483695218
FTA,0.011887388120766442
PTS_per_gp,0.004527275793768583
log1p_PF,0.004470081465071246
log1p_3PM,0.003722608585392697
OREB_per_min,0.0021471386301604146
TOV,0.0009374045775224653
PTS_per_min,0.0003437749718062453
Min,0.00021303631475912368
