,importance
FP,10.525057792663574
Min,5.7858967781066895
Age,4.055764675140381
PTS_per_gp,2.3634374141693115
PTS_per_min,2.2780299186706543
log1p_3PM,2.144991636276245
FTA,1.8969601392745972
OREB_per_min,1.8720098733901978
log1p_PF,1.7916046380996704
TOV,1.5951824188232422
