,importance
Age,0.14560094447962899
FP,0.07028073720808499
Min,0.06712729999107832
FTA,0.033783692516962546
PTS_per_min,0.03147658520764389
log1p_3PM,0.02165366162797876
TOV,0.020978134309723694
PTS_per_gp,0.019497828694149778
log1p_PF,0.014034250120481585
OREB_per_min,0.004610819509914233
