R2,MAE,RMSE,model,setting,seed,n_test,overlap_ratio,cold_ratio,is_cold_start
0.16523009853636128,0.5015493043402007,0.7096660541276268,RandomForest,V2_Inductive + Stats + Meta (Cold-Start),3,64,,,True
0.4245394663720722,0.7000811997117002,0.8812846436625377,Ridge,V2_Transductive + Stats + Meta,3,423,0.8486997635933806,0.15130023640661938,False
0.6002007177440529,0.5366660504200721,0.7345636537668825,RandomForest,V2_Transductive + Stats + Meta,3,423,0.8486997635933806,0.15130023640661938,False
-0.8358656682832708,0.8495232309504617,1.0524248428056004,Ridge,V2_Transductive + Stats + Meta (Cold-Start),3,64,,,True
0.17390243829997443,0.498416146632351,0.7059701055605031,RandomForest,V2_Transductive + Stats + Meta (Cold-Start),3,64,,,True
0.5526888519175635,0.6061665884129908,0.7769861752712839,Ridge,Baseline (Stats Only),4,423,0.8486997635933806,0.15130023640661938,False
0.6488581804169463,0.49833753813289755,0.6884140228272928,RandomForest,Baseline (Stats Only),4,423,0.8486997635933806,0.15130023640661938,False
0.1861366435582259,0.5070205566472326,0.700723025657377,Ridge,Baseline (Stats Only) (Cold-Start),4,64,,,True
0.44018823763495174,0.40005475305762844,0.5811545611214488,RandomForest,Baseline (Stats Only) (Cold-Start),4,64,,,True
0.5517641524885133,0.6056512164059356,0.7777888690361295,Ridge,Baseline (Stats + Meta CSV),4,423,0.8486997635933806,0.15130023640661938,False
0.6664308701330544,0.49048603311605016,0.6709673023754616,RandomForest,Baseline (Stats + Meta CSV),4,423,0.8486997635933806,0.15130023640661938,False
0.1890777487518408,0.5047044700370416,0.6994557580109521,Ridge,Baseline (Stats + Meta CSV) (Cold-Start),4,64,,,True
0.45639361773364584,0.4011691747124763,0.5726811844110097,RandomForest,Baseline (Stats + Meta CSV) (Cold-Start),4,64,,,True
0.5556525245924913,0.5989205636069977,0.7744079256573039,Ridge,Node2Vec + Stats,4,423,0.8486997635933806,0.15130023640661938,False
0.6604080740888177,0.4967992367073283,0.6769975680129895,RandomForest,Node2Vec + Stats,4,423,0.8486997635933806,0.15130023640661938,False
0.1822338271382029,0.517456805245514,0.7024011467608824,Ridge,Node2Vec + Stats (Cold-Start),4,64,,,True
0.368371876670436,0.43887704158024843,0.6173072397748166,RandomForest,Node2Vec + Stats (Cold-Start),4,64,,,True
0.5230310586537891,0.6235468755587926,0.8023308302197529,Ridge,RotatE + Stats,4,423,0.8486997635933806,0.15130023640661938,False
0.671622108383118,0.4833303856010617,0.6657257960217778,RandomForest,RotatE + Stats,4,423,0.8486997635933806,0.15130023640661938,False
-0.0890883531816693,0.6077808199625245,0.8105917846362957,Ridge,RotatE + Stats (Cold-Start),4,64,,,True
0.4084554684152183,0.42157412289884444,0.5973988235084245,RandomForest,RotatE + Stats (Cold-Start),4,64,,,True
0.5081494358024761,0.5988647310002975,0.8147512164078958,Ridge,GNN_V0 + Stats,4,423,0.8486997635933806,0.15130023640661938,False
0.5909708874813432,0.524502089467244,0.7429944000949963,RandomForest,GNN_V0 + Stats,4,423,0.8486997635933806,0.15130023640661938,False
-0.4627820573598864,0.7328492118851231,0.9394214089210268,Ridge,GNN_V0 + Stats (Cold-Start),4,64,,,True
0.11877985670323743,0.5374058839889985,0.7291432319510317,RandomForest,GNN_V0 + Stats (Cold-Start),4,64,,,True
0.5078718311392315,0.6175223348612999,0.8149811102498677,Ridge,GNN_V1 + Stats,4,423,0.8486997635933806,0.15130023640661938,False
0.5557874640435838,0.5640831350487026,0.7742903306208727,RandomForest,GNN_V1 + Stats,4,423,0.8486997635933806,0.15130023640661938,False
-0.579461705094686,0.7414863367338298,0.9761694036866653,Ridge,GNN_V1 + Stats (Cold-Start),4,64,,,True
-0.14589199475191905,0.6110393001901828,0.8314621495520728,RandomForest,GNN_V1 + Stats (Cold-Start),4,64,,,True
0.4787004554460238,0.6869232216017398,0.8387877965523685,Ridge,V2_Inductive + Stats,4,423,0.8486997635933806,0.15130023640661938,False
0.6526671427169526,0.5010082845044961,0.6846701043063792,RandomForest,V2_Inductive + Stats,4,423,0.8486997635933806,0.15130023640661938,False
-0.646850112928391,0.79796409981516,0.9967762416879314,Ridge,V2_Inductive + Stats (Cold-Start),4,64,,,True
0.1364404749944752,0.492844777587534,0.7217998382374556,RandomForest,V2_Inductive + Stats (Cold-Start),4,64,,,True
0.41689419556854657,0.7087844957141045,0.8871194737928082,Ridge,V2_Transductive + Stats,4,423,0.8486997635933806,0.15130023640661938,False
0.5791053204425463,0.5469745794147904,0.7536941572320319,RandomForest,V2_Transductive + Stats,4,423,0.8486997635933806,0.15130023640661938,False
-0.8252833376235014,0.8475844343422775,1.0493872558304576,Ridge,V2_Transductive + Stats (Cold-Start),4,64,,,True
0.0974434088206434,0.5077077896176889,0.7379175885844551,RandomForest,V2_Transductive + Stats (Cold-Start),4,64,,,True
0.5523685148224664,0.6024982049485301,0.7772643406490226,Ridge,Node2Vec + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
0.6767429604966515,0.49118383517835956,0.6605146068254065,RandomForest,Node2Vec + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
0.1816613686197921,0.5139638166229948,0.7026469536848671,Ridge,Node2Vec + Stats + Meta (Cold-Start),4,64,,,True
0.40301970902748285,0.4380110420167914,0.6001373243267549,RandomForest,Node2Vec + Stats + Meta (Cold-Start),4,64,,,True
0.5226593334101712,0.6224604091800776,0.8026434171730759,Ridge,RotatE + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
0.6963386430439953,0.46876965220262495,0.6401816106438886,RandomForest,RotatE + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
-0.08998619696777554,0.6112826303753265,0.8109258414923064,Ridge,RotatE + Stats + Meta (Cold-Start),4,64,,,True
0.44954269417089265,0.40826467410478096,0.576278558414261,RandomForest,RotatE + Stats + Meta (Cold-Start),4,64,,,True
0.513903241220883,0.5974006760011443,0.8099716032090656,Ridge,GNN_V0 + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
0.5931739425057643,0.5235553273936674,0.740990792644281,RandomForest,GNN_V0 + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
-0.45648139879771366,0.7320104270568754,0.9373960350815183,Ridge,GNN_V0 + Stats + Meta (Cold-Start),4,64,,,True
0.11723841327935247,0.5383899279708274,0.7297806674305746,RandomForest,GNN_V0 + Stats + Meta (Cold-Start),4,64,,,True
0.5133997633173484,0.6149381702974236,0.8103909613470154,Ridge,GNN_V1 + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
0.5689546287950826,0.5576709585946309,0.7627284104132053,RandomForest,GNN_V1 + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
-0.5576009741641099,0.7342273178731655,0.9693904703956282,Ridge,GNN_V1 + Stats + Meta (Cold-Start),4,64,,,True
-0.1410170338172536,0.614518489828498,0.829691622425011,RandomForest,GNN_V1 + Stats + Meta (Cold-Start),4,64,,,True
0.48767870977803696,0.6779584319124873,0.8315332745012274,Ridge,V2_Inductive + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
0.654818149399143,0.5101387405759941,0.6825467561214396,RandomForest,V2_Inductive + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
-0.6376567940398583,0.7941017070655287,0.9939901634790109,Ridge,V2_Inductive + Stats + Meta (Cold-Start),4,64,,,True
0.15300275522311124,0.5061236890067425,0.7148445983236421,RandomForest,V2_Inductive + Stats + Meta (Cold-Start),4,64,,,True
0.4245394663720722,0.7000811997117002,0.8812846436625377,Ridge,V2_Transductive + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
0.5969325297855594,0.5401359978309956,0.7375599146255527,RandomForest,V2_Transductive + Stats + Meta,4,423,0.8486997635933806,0.15130023640661938,False
-0.8358656682832708,0.8495232309504617,1.0524248428056004,Ridge,V2_Transductive + Stats + Meta (Cold-Start),4,64,,,True
0.14800946623066036,0.5067617492287327,0.7169486077768434,RandomForest,V2_Transductive + Stats + Meta (Cold-Start),4,64,,,True
