,importance
Age,677
FT%,653
PF_per_min,634
+/-,616
3PA_per_min,608
Min,587
PTS_per_gp,562
TOV_per_min,554
TOV_per_gp,553
DREB_per_min,550
FGA_per_min,550
FP,547
AST_per_gp,546
STL_per_gp,530
log1p_AST_per_min,521
3P%,521
PTS_per_min,517
FTM_per_min,514
DREB_share,512
OREB_per_min,498
TS%_calc,490
PTS,450
BLK_per_gp,449
W,449
3PM_per_gp,407
REB_per_gp,406
FG%,403
FTM_per_gp,388
log1p_DREB,358
GP,334
TOV,325
AST,325
log1p_3PM,305
FTA,296
log1p_PF,288
REB,282
DD2,260
STL,241
BLK,173
OREB,121
